,index,srv-search_autoscaler_requested_pods,srv-search_autoscaler_terminating_pods,srv-search_autoscaler_actual_pods,srv-search_activator_request_concurrency,srv-search_autoscaler_desired_pods,srv-search_autoscaler_stable_request_concurrency,srv-search_autoscaler_panic_request_concurrency,srv-search_autoscaler_target_concurrency_per_pod,srv-search_autoscaler_excess_burst_capacity,srv-search_container_cpu_usage_seconds_total
0,1753999916,1.0,0.0,1.0,,0.0,0.0,0.0,70.0,-111.0,0.0007079164808088531
1,1753999921,1.0,0.0,1.0,,0.0,0.0,0.0,70.0,-111.0,0.0007079164808088531
2,1753999926,1.0,0.0,1.0,,0.0,0.0,0.0,70.0,-111.0,0.0007079164808088531
3,1753999931,1.0,0.0,1.0,0.0,0.0,0.0,0.0,70.0,-111.0,0.003199660854707443
4,1753999936,5.0,0.0,5.0,0.0,5.0,3.678263,1.13102,70.0,287.0,0.021467897277563194
5,1753999941,5.0,0.0,5.0,0.0,5.0,3.678263,1.13102,70.0,287.0,0.02781332087656399
6,1753999946,5.0,0.0,5.0,0.0,5.0,3.678263,1.13102,70.0,287.0,0.03537778590875574
7,1753999951,5.0,0.0,5.0,0.0,5.0,3.678263,1.13102,70.0,287.0,0.052500485653267565
8,1753999956,5.0,0.0,5.0,0.0,5.0,3.678263,1.13102,70.0,287.0,0.07966175331328613
9,1753999961,5.0,0.0,5.0,0.0,5.0,3.678263,1.13102,70.0,287.0,0.09496804865086866
10,1753999966,5.0,0.0,5.0,0.0,5.0,4.566014,2.002024,70.0,286.0,0.11255451885352738
11,1753999971,5.0,0.0,5.0,0.0,5.0,4.566014,2.002024,70.0,286.0,0.13376830304766618
12,1753999976,5.0,0.0,5.0,0.0,5.0,4.566014,2.002024,70.0,286.0,0.15695055975328806
13,1753999981,5.0,0.0,5.0,0.0,5.0,4.566014,2.002024,70.0,286.0,0.17737922910324816
14,1753999986,5.0,0.0,5.0,0.0,5.0,4.566014,2.002024,70.0,286.0,0.19248819994510658
15,1753999991,5.0,0.0,5.0,0.0,5.0,4.566014,2.002024,70.0,286.0,0.1932155949711259
16,1753999996,5.0,0.0,5.0,0.0,5.0,1.725351,1.619555,70.0,287.0,0.20538051425499976
17,1754000001,5.0,0.0,5.0,0.0,5.0,1.725351,1.619555,70.0,287.0,0.21033829145001257
18,1754000006,5.0,0.0,5.0,0.0,5.0,1.725351,1.619555,70.0,287.0,0.21117141364683487
19,1754000011,5.0,0.0,5.0,0.0,5.0,1.725351,1.619555,70.0,287.0,0.21059252207889895
20,1754000016,5.0,0.0,5.0,0.0,5.0,1.725351,1.619555,70.0,287.0,0.2080012773877546
21,1754000021,5.0,0.0,5.0,0.0,5.0,1.725351,1.619555,70.0,287.0,0.2078020180077895
22,1754000026,5.0,0.0,5.0,0.0,5.0,1.784345,2.033245,70.0,286.0,0.21037108760428186
23,1754000031,5.0,0.0,5.0,0.0,5.0,1.784345,2.033245,70.0,286.0,0.20668582018649187
24,1754000036,5.0,0.0,5.0,0.0,5.0,1.784345,2.033245,70.0,286.0,0.21560007762498448
25,1754000041,5.0,0.0,5.0,0.0,5.0,1.784345,2.033245,70.0,286.0,0.20668386269984654
