Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/hotels,104,104,300010.81418199465,300132.3761120187,300010.81418199465,300478.0715740053,182.0,0.3230874148193829,0.3230874148193829,300000,300000,300000,300000,300000,300000,300000,300000,300000,300000,300000
GET,/recommendations,1173,0,150.0,153.58611613208646,22.099609006545506,607.7182759909192,437.39812446717815,3.644053245991694,0.0,150,210,250,260,290,360,470,530,580,610,610
POST,/reservation,1,1,300166.68879600184,300166.68879600184,300166.68879600184,300166.68879600184,182.0,0.003106609757878682,0.003106609757878682,300000,300000,300000,300000,300000,300000,300000,300000,300000,300000,300000
POST,/user,1,1,300059.2878210009,300059.2878210009,300059.2878210009,300059.2878210009,182.0,0.003106609757878682,0.003106609757878682,300000,300000,300000,300000,300000,300000,300000,300000,300000,300000,300000
,Aggregated,1279,106,170.0,25014.972327200856,22.099609006545506,300478.0715740053,416.2314308053167,3.9733538803268345,0.3293006343351403,170,240,270,280,470,300000,300000,300000,300000,300000,300000
