Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/hotels,67155,1,92,109.1736963598468,12.679025530815125,300018.1914912537,43.00206983843348,110.9732111768651,0.0016524936516546067,92,110,120,130,160,190,250,300,3100,8100,300000
GET,/recommendations,42549,0,15,25.854400857007747,4.395170137286186,6010.589282028377,442.6266422242591,70.31195238425185,0.0,15,21,27,31,41,52,110,130,350,6000,6000
POST,/reservation,1124,0,24,30.580989832515925,8.580459281802177,1882.496688514948,56.5720640569395,1.8574028644597778,0.0,24,29,34,37,48,58,110,120,150,1900,1900
POST,/user,1134,0,13,18.53685718969273,5.366455763578415,3006.6419830545783,64.0,1.8739278009763238,0.0,13,15,18,19,25,32,44,85,120,3000,3000
,Aggregated,111962,1,53,75.80279299883169,4.395170137286186,300018.1914912537,195.220592701095,185.01649422655308,0.0016524936516546067,53,85,100,110,140,170,220,270,2000,8000,300000
