,index,srv-reservation_autoscaler_requested_pods,srv-reservation_autoscaler_terminating_pods,srv-reservation_autoscaler_actual_pods,srv-reservation_activator_request_concurrency,srv-reservation_autoscaler_desired_pods,srv-reservation_autoscaler_stable_request_concurrency,srv-reservation_autoscaler_panic_request_concurrency,srv-reservation_autoscaler_target_concurrency_per_pod,srv-reservation_autoscaler_excess_burst_capacity,srv-reservation_container_cpu_usage_seconds_total
0,1752156533,5.0,4.0,1.0,0.0,5.0,0.079397,0.330823,70.0,-112.0,0.003561802028549145
1,1752156538,5.0,4.0,1.0,0.0,5.0,0.079397,0.330823,70.0,-112.0,0.004127319241809293
2,1752156543,5.0,4.0,1.0,0.0,5.0,0.079397,0.330823,70.0,-112.0,0.004127319241809293
3,1752156548,5.0,4.0,1.0,0.0,5.0,0.079397,0.330823,70.0,-112.0,0.004300042966037138
4,1752156553,5.0,4.0,1.0,0.0,5.0,0.079397,0.330823,70.0,-112.0,0.0041729422411525404
5,1752156558,5.0,0.0,1.0,0.0,5.0,0.088593,0.2,70.0,-112.0,0.0036831355049573213
6,1752156563,5.0,0.0,1.0,0.0,5.0,0.088593,0.2,70.0,-112.0,0.001867021981809986
7,1752156568,5.0,0.0,1.0,0.0,5.0,0.088593,0.2,70.0,-112.0,0.0020707825184416353
8,1752156573,5.0,0.0,1.0,0.0,5.0,0.088593,0.2,70.0,-112.0,0.0023027172181511995
9,1752156578,5.0,0.0,1.0,0.0,5.0,0.088593,0.2,70.0,-112.0,0.0021869813655553943
10,1752156583,5.0,0.0,1.0,0.0,5.0,0.088593,0.2,70.0,-112.0,0.002011960855382385
11,1752156588,5.0,0.0,1.0,0.0,5.0,2.234281,21.209626,70.0,-133.0,0.002011960855382385
12,1752156593,5.0,0.0,1.0,0.0,5.0,2.234281,21.209626,70.0,-133.0,0.002011960855382385
13,1752156598,5.0,0.0,1.0,0.0,5.0,2.234281,21.209626,70.0,-133.0,0.007492360361188337
14,1752156603,5.0,0.0,1.0,0.0,5.0,2.234281,21.209626,70.0,-133.0,0.026822722381406105
15,1752156608,5.0,0.0,1.0,0.0,5.0,2.234281,21.209626,70.0,-133.0,0.03839624452813799
16,1752156613,5.0,0.0,1.0,0.0,5.0,2.234281,21.209626,70.0,-133.0,0.08048971644572485
17,1752156618,5.0,0.0,5.0,0.0,5.0,4.104753,1.20441,70.0,287.0,0.12355088509342348
18,1752156623,5.0,0.0,5.0,0.0,5.0,4.104753,1.20441,70.0,287.0,0.13985630195686397
19,1752156628,5.0,0.0,5.0,0.0,5.0,4.104753,1.20441,70.0,287.0,0.17167863904596448
20,1752156633,5.0,0.0,5.0,0.0,5.0,4.104753,1.20441,70.0,287.0,0.20138678282184133
21,1752156638,5.0,0.0,5.0,0.0,5.0,4.104753,1.20441,70.0,287.0,0.21739799817170857
22,1752156643,5.0,0.0,5.0,0.0,5.0,4.104753,1.20441,70.0,287.0,0.2504467653167486
23,1752156648,5.0,0.0,5.0,0.0,5.0,2.688197,1.399549,70.0,287.0,0.27699483118726204
24,1752156653,5.0,0.0,5.0,0.0,5.0,2.688197,1.399549,70.0,287.0,0.27384607774118785
25,1752156658,5.0,0.0,5.0,0.0,5.0,2.688197,1.399549,70.0,287.0,0.2528100952109237
26,1752156663,5.0,0.0,5.0,0.0,5.0,2.688197,1.399549,70.0,287.0,0.28158822361332764
27,1752156668,5.0,0.0,5.0,0.0,5.0,2.688197,1.399549,70.0,287.0,0.28123865132609804
28,1752156673,5.0,0.0,5.0,0.0,5.0,2.688197,1.399549,70.0,287.0,0.2795159070528143
29,1752156678,5.0,0.0,5.0,0.0,5.0,1.417813,1.770754,70.0,287.0,0.2656301949739068
30,1752156683,5.0,0.0,5.0,0.0,5.0,1.417813,1.770754,70.0,287.0,0.2546240861494991
31,1752156688,5.0,0.0,5.0,0.0,5.0,1.417813,1.770754,70.0,287.0,0.25823977709130597
32,1752156693,5.0,0.0,5.0,0.0,5.0,1.417813,1.770754,70.0,287.0,0.260685736509467
33,1752156698,5.0,0.0,5.0,0.0,5.0,1.417813,1.770754,70.0,287.0,0.260685736509467
34,1752156703,5.0,0.0,5.0,0.0,5.0,1.417813,1.770754,70.0,287.0,0.24345853299700204
35,1752156708,5.0,0.0,5.0,0.0,5.0,1.265481,0.916915,70.0,288.0,0.2611632240447163
36,1752156713,5.0,0.0,5.0,0.0,5.0,1.265481,0.916915,70.0,288.0,0.27117451037431173
37,1752156718,5.0,0.0,5.0,0.0,5.0,1.265481,0.916915,70.0,288.0,0.2638008842835395
38,1752156723,5.0,0.0,5.0,0.0,5.0,1.265481,0.916915,70.0,288.0,0.2807901229664559
39,1752156728,5.0,0.0,5.0,0.0,5.0,1.265481,0.916915,70.0,288.0,0.28457388419586044
40,1752156733,5.0,0.0,5.0,0.0,5.0,1.265481,0.916915,70.0,288.0,0.29367871426422276
41,1752156738,5.0,0.0,5.0,0.0,5.0,1.470574,2.664344,70.0,286.0,0.29762389953559637
42,1752156743,5.0,0.0,5.0,0.0,5.0,1.470574,2.664344,70.0,286.0,0.3061131969907571
43,1752156748,5.0,0.0,5.0,0.0,5.0,1.470574,2.664344,70.0,286.0,0.31363319211143126
44,1752156753,5.0,0.0,5.0,0.0,5.0,1.470574,2.664344,70.0,286.0,0.33034975792120536
45,1752156758,5.0,0.0,5.0,0.0,5.0,1.470574,2.664344,70.0,286.0,0.34747945778454586
