request_type,name,response_time,response_length
GET,/recommendations,61.095905999536626,212
GET,/hotels,46.42867699840281,43
GET,/hotels,275.4667329991207,43
GET,/recommendations,14.507989999401616,212
GET,/hotels,1167.3074270001962,43
GET,/recommendations,23.781447000146727,204
GET,/hotels,1458.768530999805,902
GET,/recommendations,34.6813590003876,204
GET,/recommendations,22.08421199975419,204
GET,/recommendations,13.885611000659992,204
GET,/recommendations,34.3101039998146,902
GET,/recommendations,61.40422000135004,902
GET,/hotels,3514.5795429998543,902
GET,/recommendations,20.192349998978898,215
GET,/hotels,2714.59156399942,43
GET,/hotels,2669.364785999278,43
GET,/hotels,2720.079184999122,43
GET,/hotels,3812.4772009996377,902
GET,/recommendations,17.4038160002965,902
GET,/recommendations,48.91963199952443,902
GET,/hotels,1319.969484999092,43
GET,/recommendations,13.350444000025163,204
GET,/recommendations,43.683278001481085,204
GET,/hotels,3875.2890699997806,902
GET,/hotels,2592.809417999888,43
GET,/hotels,2539.724443999148,902
GET,/hotels,4969.559229000879,902
GET,/hotels,2283.934015000341,43
GET,/hotels,2087.5230349993217,43
GET,/recommendations,19.929483998566866,902
GET,/hotels,2304.3841920007253,43
GET,/hotels,2310.61332399986,43
GET,/hotels,2654.1886549985065,43
GET,/hotels,2333.5834900008194,43
GET,/hotels,4107.541905999824,43
GET,/hotels,2131.8737209985557,43
GET,/recommendations,30.797319999692263,902
GET,/hotels,2097.922943999947,43
GET,/recommendations,54.40695800098183,204
GET,/hotels,3174.430888000643,902
POST,/user,12.394777999361395,64
GET,/hotels,3470.599004000178,902
GET,/hotels,1197.593388000314,178
GET,/hotels,596.1428989994602,178
GET,/hotels,331.3262979991123,178
GET,/hotels,505.1122960012435,178
GET,/hotels,160.22535800038895,178
GET,/hotels,576.4250970005378,178
GET,/hotels,19.089657998847542,178
GET,/recommendations,20.171373998891795,214
GET,/hotels,3181.899795999925,902
GET,/recommendations,27.27804999994987,902
GET,/recommendations,40.975457999593345,204
GET,/hotels,2864.400009999372,560
GET,/recommendations,19.43848100017931,902
GET,/recommendations,39.22793899982935,902
GET,/recommendations,28.924139998707687,204
GET,/hotels,415.8606319997489,43
GET,/recommendations,32.48709800027427,204
GET,/hotels,1300.9385780005687,902
GET,/recommendations,48.16327799926512,204
GET,/recommendations,52.8910579996591,204
GET,/hotels,588.1747479998012,43
GET,/hotels,522.8692590007995,43
GET,/hotels,628.9407939984812,43
GET,/hotels,266.96730100047716,43
GET,/hotels,139.43841800028167,43
GET,/hotels,94.19451899884734,43
