request_type,name,response_time,response_length
GET,/hotels,60.189183001057245,43
GET,/recommendations,33.91774199917563,204
GET,/hotels,318.40424300025916,902
GET,/recommendations,16.8332779994671,204
GET,/hotels,51.45637900022848,43
GET,/recommendations,36.791957001696574,211
GET,/recommendations,38.23512899907655,902
GET,/hotels,51.6699529998732,43
GET,/recommendations,212.19068299978971,902
GET,/hotels,1221.7209549999097,902
GET,/hotels,490.18852900007914,902
GET,/hotels,159.16716099854966,43
GET,/recommendations,87.73258099972736,204
GET,/recommendations,123.53425000037532,204
GET,/hotels,566.2937600009172,902
GET,/recommendations,139.88625000092725,204
GET,/recommendations,64.43165600103384,214
GET,/recommendations,27.71980500074278,204
GET,/recommendations,77.85988899922813,204
GET,/recommendations,43.97995799990895,204
GET,/hotels,386.33333400139236,902
GET,/hotels,108.12996800086694,43
GET,/recommendations,58.90998100039724,902
GET,/hotels,1833.7603910003963,560
GET,/hotels,2136.891004000063,902
GET,/recommendations,38.46329699990747,204
GET,/recommendations,28.954527999303536,902
GET,/hotels,76.74568400034332,43
GET,/hotels,72.09939700078394,43
GET,/recommendations,43.599814000117476,902
GET,/hotels,1664.7602510001889,902
GET,/recommendations,60.603054000239354,211
GET,/hotels,916.1847640007181,902
GET,/recommendations,54.988393998428364,902
GET,/recommendations,49.24558399943635,204
GET,/hotels,642.4717160007276,902
GET,/hotels,994.5487820004928,902
GET,/hotels,58.23483399944962,43
GET,/recommendations,71.7317680009728,204
GET,/hotels,544.4610399990779,902
GET,/hotels,1001.9270769989816,902
GET,/recommendations,122.39592400146648,902
GET,/recommendations,33.54520900029456,204
GET,/recommendations,23.008071000731434,214
GET,/hotels,272.3567409993848,43
GET,/hotels,114.1028300007747,43
GET,/hotels,88.57973799968022,43
GET,/hotels,121.17149400000926,43
GET,/recommendations,89.4477170004393,902
GET,/hotels,2086.9154070005607,902
GET,/hotels,441.12452599983953,43
GET,/hotels,2598.022944001059,902
GET,/recommendations,34.63262100012798,204
GET,/hotels,260.94632200147316,43
GET,/hotels,489.01411699989694,43
GET,/recommendations,53.623924000930856,204
GET,/hotels,2241.7743360001623,902
GET,/recommendations,44.26740199960477,902
GET,/hotels,339.85673100141867,43
GET,/hotels,1290.511826000511,902
GET,/recommendations,39.745000000039,902
GET,/hotels,2479.0234499996586,902
GET,/hotels,979.5589250006742,43
GET,/recommendations,58.072751000509015,204
GET,/hotels,941.6985429998022,43
GET,/hotels,2741.2094669998623,902
GET,/hotels,717.2377170008986,43
GET,/hotels,908.0974309999874,43
GET,/hotels,710.8172370008106,43
GET,/hotels,729.3653579999955,43
GET,/recommendations,60.1562930005457,204
GET,/recommendations,39.93284599891922,215
GET,/hotels,1858.4738959998504,902
GET,/hotels,1649.3926379989716,902
GET,/recommendations,94.21526900041499,204
GET,/recommendations,50.938467000378296,212
GET,/recommendations,43.3550629986712,204
GET,/hotels,944.548011999359,43
GET,/recommendations,65.04884499918262,217
GET,/recommendations,53.25529199944867,204
GET,/recommendations,47.23888299849932,902
GET,/hotels,3358.9069259996904,902
GET,/recommendations,44.86459599866066,212
GET,/recommendations,46.99529900062771,216
GET,/hotels,1523.5268930009624,902
GET,/hotels,805.6250859990541,43
GET,/recommendations,38.85038800035545,902
GET,/hotels,1155.1051659989753,902
GET,/hotels,899.0715229992929,43
GET,/hotels,2304.247668998869,902
GET,/recommendations,68.3681609989435,902
GET,/hotels,1000.8672650001245,43
GET,/hotels,1186.6699629990762,560
GET,/hotels,1045.799701998476,43
POST,/reservation,383.64926899885177,41
GET,/hotels,2232.1038330010197,560
GET,/recommendations,50.88950200115505,215
GET,/recommendations,38.61415499886789,902
GET,/hotels,1066.6718339998624,43
GET,/hotels,1206.4506389997405,902
GET,/hotels,784.7383490006905,43
GET,/recommendations,56.07590799991158,211
GET,/recommendations,58.270610999898054,204
GET,/hotels,3068.6783990004187,902
GET,/recommendations,36.96144599962281,204
GET,/recommendations,56.871279999541,216
GET,/recommendations,49.10899300011806,215
GET,/recommendations,50.9618150008464,217
GET,/hotels,3299.846834001073,560
GET,/hotels,2970.163608000803,902
POST,/reservation,278.4694700003456,41
GET,/recommendations,52.03868100034015,217
GET,/hotels,2024.5012499999575,43
GET,/recommendations,68.4652060008375,212
GET,/recommendations,36.00354999980482,204
GET,/hotels,2411.7153239985782,43
GET,/recommendations,76.12787899961404,204
GET,/hotels,2137.45943199865,43
GET,/hotels,2166.220177001378,43
GET,/hotels,2741.826007999407,43
GET,/recommendations,69.5252840014291,902
GET,/hotels,2572.397239999191,43
GET,/hotels,2437.232837999545,43
GET,/recommendations,31.700073999672895,204
GET,/hotels,2414.975575999051,43
GET,/recommendations,19.431475999226677,204
GET,/recommendations,23.102705999917816,902
GET,/hotels,2517.4033289986255,43
POST,/reservation,231.54551699917647,41
GET,/recommendations,19.49408200016478,902
GET,/recommendations,27.361270998881082,902
GET,/recommendations,71.95650399989972,212
GET,/recommendations,92.9218649998802,214
GET,/hotels,4662.441305001266,902
GET,/recommendations,109.02294500010612,204
GET,/hotels,4603.7150230004045,902
GET,/recommendations,97.15866900114634,217
GET,/recommendations,52.52912800096965,902
GET,/recommendations,46.97163899982115,215
GET,/recommendations,41.56255300040357,215
GET,/recommendations,41.20329800025502,216
GET,/hotels,5572.700988999713,902
GET,/hotels,2119.8116010000376,43
GET,/hotels,2706.2472610014083,43
GET,/hotels,5889.272291000452,902
GET,/recommendations,97.69871800017427,902
GET,/hotels,2095.641711001008,43
GET,/recommendations,65.1698520014179,902
GET,/hotels,2128.807147999396,43
GET,/hotels,4164.161687998785,560
GET,/recommendations,67.48930499998096,212
GET,/hotels,3755.265165998935,902
GET,/recommendations,34.308794000025955,215
GET,/hotels,5448.017067999899,902
GET,/hotels,1919.7106060000806,43
GET,/recommendations,71.31639799990808,204
GET,/hotels,2024.513255999409,43
GET,/recommendations,111.36092299966549,204
GET,/hotels,2209.683302000485,43
GET,/recommendations,243.61411000063526,214
GET,/recommendations,203.1312440012698,204
POST,/user,45.85175200008962,64
GET,/hotels,1458.6639409990312,43
GET,/recommendations,104.93910999866785,215
GET,/hotels,1400.3972010013968,43
GET,/hotels,1814.362249999249,43
GET,/hotels,2959.7659280007065,902
GET,/hotels,1535.6248680000135,43
GET,/hotels,1292.2744200004672,43
GET,/hotels,918.6405979999108,43
GET,/hotels,1138.6251839994657,43
GET,/hotels,3447.200132999569,902
GET,/hotels,7826.9291470005555,902
GET,/recommendations,152.34730100019078,212
GET,/recommendations,157.33744699900853,902
GET,/hotels,1817.7371439996932,902
GET,/recommendations,71.58223099941097,902
GET,/recommendations,96.30659399954311,902
GET,/recommendations,71.09022400072718,204
GET,/hotels,4235.86293399967,902
GET,/recommendations,84.15133400012564,212
GET,/hotels,294.6281580007053,43
GET,/hotels,328.1507210012933,43
GET,/hotels,2412.9281850000552,902
GET,/hotels,217.92195600028208,43
POST,/user,33.470797001427854,64
GET,/hotels,227.96692799965967,43
GET,/hotels,189.92940299904149,43
GET,/hotels,589.8448780008039,43
GET,/recommendations,147.84996299931663,212
GET,/recommendations,125.507448999997,902
GET,/hotels,3484.417409999878,902
GET,/hotels,638.4498469997197,43
POST,/reservation,481.10954000003403,41
GET,/hotels,254.78977899911115,43
GET,/recommendations,51.84211800042249,902
GET,/hotels,253.87653399957344,43
GET,/hotels,5394.6655449999525,902
GET,/recommendations,81.26204399923154,902
GET,/hotels,2977.427763999003,560
GET,/hotels,6043.259759999273,902
GET,/recommendations,89.91448699998728,215
GET,/hotels,2321.3338759996986,902
GET,/recommendations,70.1849190008943,204
GET,/recommendations,59.60130899984506,902
GET,/hotels,2793.0440889995225,560
GET,/hotels,163.92609200011066,43
GET,/recommendations,85.79832100076601,204
GET,/hotels,2875.2737040013017,43
GET,/hotels,353.355710998585,43
GET,/hotels,921.5516910007864,902
GET,/hotels,162.314155999411,43
GET,/recommendations,108.04820399971504,204
GET,/hotels,400.7179569998698,43
GET,/recommendations,63.377120000950526,902
GET,/hotels,1139.5625260011002,560
GET,/hotels,58.207882999340654,178
GET,/recommendations,61.08867900002224,204
GET,/hotels,4603.974464000203,560
GET,/hotels,180.62001999896893,43
GET,/hotels,234.7521459996642,43
GET,/hotels,988.5755379982584,902
GET,/hotels,97.1184699992591,178
GET,/recommendations,51.17022500053281,902
GET,/recommendations,65.04245099858963,204
GET,/recommendations,58.08157899991784,216
GET,/recommendations,60.70082200130855,902
GET,/recommendations,49.061368001275696,211
GET,/hotels,101.23417199974938,43
GET,/hotels,31.083171001228038,43
GET,/hotels,69.03586700173037,43
GET,/recommendations,41.340495999975246,215
GET,/hotels,84.30147600120108,43
GET,/recommendations,83.93200600039563,902
GET,/hotels,4005.1123979992553,560
GET,/hotels,492.00077500063344,178
GET,/hotels,133.9741989995673,43
GET,/recommendations,56.344849999732105,902
GET,/hotels,3008.400779001022,560
GET,/recommendations,47.926122999342624,212
GET,/recommendations,76.05993800098076,204
GET,/recommendations,47.40725599913276,204
GET,/hotels,65.38815599924419,43
GET,/recommendations,54.52998700093303,217
GET,/recommendations,56.180593999670236,212
GET,/recommendations,45.79866600033711,204
GET,/recommendations,91.80931899936695,217
GET,/recommendations,70.93102900034864,902
GET,/recommendations,82.3211850001826,204
GET,/hotels,116.80001499917125,43
