index,srv-profile_autoscaler_requested_pods,srv-profile_autoscaler_terminating_pods,srv-profile_autoscaler_actual_pods,srv-profile_activator_request_concurrency,srv-profile_autoscaler_desired_pods,srv-profile_autoscaler_stable_request_concurrency,srv-profile_autoscaler_panic_request_concurrency,srv-profile_autoscaler_target_concurrency_per_pod,srv-profile_autoscaler_excess_burst_capacity,srv-profile_container_cpu_usage_seconds_total
1759507225,3.0,0.0,3.0,89.19995461117259,6.0,151.241808,0.0,7.0,-181.0,0.3119711939408152
1759507230,3.0,0.0,3.0,89.19995461117259,3.0,1.939079,0.0,7.0,-181.0,0.31095433868397654
1759507235,3.0,0.0,3.0,89.19995461117259,3.0,1.939079,0.0,7.0,-181.0,0.2935233332515688
1759507235,3.0,0.0,3.0,89.19995461117259,3.0,1.939079,0.0,7.0,-181.0,0.30842102560896056
1759507240,3.0,0.0,3.0,6.604625985520274,3.0,1.939079,0.0,7.0,-181.0,0.28970278110272474
1759507245,3.0,0.0,3.0,6.604625985520274,3.0,1.939079,0.0,7.0,-181.0,0.26101170142827984
1759507250,3.0,0.0,3.0,6.604625985520274,3.0,1.939079,0.0,7.0,-181.0,0.27218251157232126
1759507255,3.0,0.0,3.0,6.604625985520274,3.0,1.939079,0.0,7.0,-181.0,0.22676054464768072
1759507260,3.0,0.0,3.0,6.604625985520274,6.0,43.01236,0.0,7.0,-181.0,0.24626910964829377
1759507265,3.0,0.0,3.0,6.604625985520274,6.0,43.01236,0.0,7.0,-181.0,0.24637786682886012
1759507270,3.0,0.0,3.0,12.407344296221531,6.0,43.01236,0.0,7.0,-181.0,0.24002803238581366
1759507275,3.0,0.0,3.0,12.407344296221531,6.0,43.01236,0.0,7.0,-181.0,0.2468312361076719
1759507280,3.0,0.0,3.0,12.407344296221531,6.0,43.01236,0.0,7.0,-181.0,0.24900564636895262
1759507285,3.0,0.0,3.0,12.407344296221531,6.0,43.01236,0.0,7.0,-181.0,0.2591059151449665
1759507290,3.0,0.0,3.0,12.407344296221531,4.0,23.025082,0.0,7.0,-181.0,0.2591059151449665
1759507295,3.0,0.0,3.0,12.407344296221531,4.0,23.025082,0.0,7.0,-181.0,0.26444747297663496
1759507295,3.0,0.0,3.0,12.407344296221531,4.0,23.025082,0.0,7.0,-181.0,0.25520985813610636
1759507300,3.0,0.0,3.0,25.295648068103606,4.0,23.025082,0.0,7.0,-181.0,0.25276847698293825
1759507305,3.0,0.0,3.0,25.295648068103606,4.0,23.025082,0.0,7.0,-181.0,0.2583091348788755
1759507310,3.0,0.0,3.0,25.295648068103606,4.0,23.025082,0.0,7.0,-181.0,0.2599868976591027
1759507315,3.0,0.0,3.0,25.295648068103606,4.0,23.025082,0.0,7.0,-181.0,0.25970858676414144
1759507320,3.0,0.0,3.0,25.295648068103606,6.0,82.212203,0.0,7.0,-181.0,0.26923124123403636
1759507325,3.0,0.0,3.0,25.295648068103606,6.0,82.212203,0.0,7.0,-181.0,0.28464342256925335
1759507330,3.0,0.0,3.0,0.1976047064202425,6.0,82.212203,0.0,7.0,-181.0,0.28378350616675985
1759507335,3.0,0.0,3.0,0.1976047064202425,6.0,82.212203,0.0,7.0,-181.0,0.2892716799981341
1759507340,3.0,0.0,3.0,0.1976047064202425,6.0,82.212203,0.0,7.0,-181.0,0.3195919096531274
1759507345,3.0,0.0,3.0,0.1976047064202425,6.0,82.212203,0.0,7.0,-181.0,0.32986164200825024
1759507350,3.0,0.0,3.0,0.1976047064202425,3.0,15.561117,0.0,7.0,-181.0,0.35653747370993344
1759507355,3.0,0.0,3.0,0.1976047064202425,3.0,15.561117,0.0,7.0,-181.0,0.33992275707993524
1759507355,3.0,0.0,3.0,0.1976047064202425,3.0,15.561117,0.0,7.0,-181.0,0.35968055141514277
1759507360,3.0,0.0,3.0,13.032899705461444,3.0,15.561117,0.0,7.0,-181.0,0.35212842565179825
1759507365,3.0,0.0,3.0,13.032899705461444,3.0,15.561117,0.0,7.0,-181.0,0.3547973471913181
1759507370,3.0,0.0,3.0,13.032899705461444,3.0,15.561117,0.0,7.0,-181.0,0.3480073350331406
1759507375,3.0,0.0,3.0,13.032899705461444,3.0,15.561117,0.0,7.0,-181.0,0.36054975789860977
1759507380,3.0,0.0,3.0,13.032899705461444,6.0,187.562356,0.0,7.0,-181.0,0.36150796730631896
1759507385,3.0,0.0,3.0,13.032899705461444,6.0,187.562356,0.0,7.0,-181.0,0.3581209100412566
1759507390,3.0,0.0,3.0,0.06929626585561122,6.0,187.562356,0.0,7.0,-181.0,0.33207201034945916
1759507395,3.0,0.0,3.0,0.06929626585561122,6.0,187.562356,0.0,7.0,-181.0,0.3234704737296465
1759507400,3.0,0.0,3.0,0.06929626585561122,6.0,187.562356,0.0,7.0,-181.0,0.31852407258657006
1759507405,3.0,0.0,3.0,0.06929626585561122,6.0,187.562356,0.0,7.0,-181.0,0.3317253834516885
1759507410,3.0,0.0,3.0,0.06929626585561122,6.0,79.097701,0.0,7.0,-181.0,0.31815463193653704
1759507415,3.0,0.0,3.0,0.06929626585561122,6.0,79.097701,0.0,7.0,-181.0,0.28814729224148017
1759507415,3.0,0.0,3.0,0.06929626585561122,6.0,79.097701,0.0,7.0,-181.0,0.3435689393693959
1759507420,3.0,0.0,3.0,0.028862434966264294,6.0,79.097701,0.0,7.0,-181.0,0.3291306048720258
1759507425,3.0,0.0,3.0,0.028862434966264294,6.0,79.097701,0.0,7.0,-181.0,0.34647782332616806
1759507430,3.0,0.0,3.0,0.028862434966264294,6.0,79.097701,0.0,7.0,-181.0,0.33849576059525244
1759507435,3.0,0.0,3.0,0.028862434966264294,6.0,79.097701,0.0,7.0,-181.0,0.3488740900040561
1759507440,3.0,0.0,3.0,0.028862434966264294,6.0,233.646424,0.0,7.0,-181.0,0.36133678357064236
1759507445,3.0,0.0,3.0,0.028862434966264294,6.0,233.646424,0.0,7.0,-181.0,0.3652771433400368
1759507450,3.0,0.0,3.0,519.8630386892205,6.0,233.646424,0.0,7.0,-181.0,0.34932801869879354
1759507455,3.0,0.0,3.0,519.8630386892205,6.0,233.646424,0.0,7.0,-181.0,0.34932801869879354
1759507460,3.0,0.0,3.0,519.8630386892205,6.0,233.646424,0.0,7.0,-181.0,0.3249467601790106
1759507465,3.0,0.0,3.0,519.8630386892205,6.0,233.646424,0.0,7.0,-181.0,0.2969636521899559
1759507470,3.0,0.0,3.0,519.8630386892205,3.0,6.461094,0.0,7.0,-181.0,0.31930460432055263
1759507475,3.0,0.0,3.0,519.8630386892205,3.0,6.461094,0.0,7.0,-181.0,0.2679600398914441
1759507475,3.0,0.0,3.0,519.8630386892205,3.0,6.461094,0.0,7.0,-181.0,0.3070073195711393
1759507480,3.0,0.0,3.0,0.026283662330270696,3.0,6.461094,0.0,7.0,-181.0,0.32119975533779815
1759507485,3.0,0.0,3.0,0.026283662330270696,3.0,6.461094,0.0,7.0,-181.0,0.2905508641778328
1759507490,3.0,0.0,3.0,0.026283662330270696,3.0,6.461094,0.0,7.0,-181.0,0.25978807349089583
1759507495,3.0,0.0,3.0,0.026283662330270696,3.0,6.461094,0.0,7.0,-181.0,0.28647350643325853
1759507500,3.0,0.0,3.0,0.026283662330270696,6.0,61.432085,0.0,7.0,-181.0,0.28647350643325853
1759507505,3.0,0.0,3.0,0.026283662330270696,6.0,61.432085,0.0,7.0,-181.0,0.2851017021867817
1759507510,3.0,0.0,3.0,251.4195339277631,6.0,61.432085,0.0,7.0,-181.0,0.27156699100089826
1759507515,3.0,0.0,3.0,251.4195339277631,6.0,61.432085,0.0,7.0,-181.0,0.28407895506930336
1759507520,3.0,0.0,3.0,251.4195339277631,6.0,61.432085,0.0,7.0,-181.0,0.273904068149169
1759507525,3.0,0.0,3.0,251.4195339277631,6.0,61.432085,0.0,7.0,-181.0,0.2635995862879964
1759507530,3.0,0.0,3.0,251.4195339277631,6.0,261.996995,0.0,7.0,-181.0,0.2284985948121776
1759507535,3.0,0.0,3.0,251.4195339277631,6.0,261.996995,0.0,7.0,-181.0,0.23486853980185005
1759507535,3.0,0.0,3.0,251.4195339277631,6.0,261.996995,0.0,7.0,-181.0,0.25686349517648477
1759507540,3.0,0.0,3.0,100.34070796345569,6.0,261.996995,0.0,7.0,-181.0,0.25273485485968716
1759507545,3.0,0.0,3.0,100.34070796345569,6.0,261.996995,0.0,7.0,-181.0,0.25273485485968716
1759507550,3.0,0.0,3.0,100.34070796345569,6.0,261.996995,0.0,7.0,-181.0,0.2433737567574114
1759507555,3.0,0.0,3.0,100.34070796345569,6.0,261.996995,0.0,7.0,-181.0,0.2604515223065217
1759507560,3.0,0.0,3.0,100.34070796345569,6.0,215.608846,0.0,7.0,-181.0,0.27334803106047456
1759507565,3.0,0.0,3.0,100.34070796345569,6.0,215.608846,0.0,7.0,-181.0,0.2737105547289984
1759507570,3.0,0.0,3.0,17.032292737166895,6.0,215.608846,0.0,7.0,-181.0,0.34169376269445906
1759507575,3.0,0.0,3.0,17.032292737166895,6.0,215.608846,0.0,7.0,-181.0,0.35097156617416064
1759507580,3.0,0.0,3.0,17.032292737166895,6.0,215.608846,0.0,7.0,-181.0,0.3707983974519142
1759507585,3.0,0.0,3.0,17.032292737166895,6.0,215.608846,0.0,7.0,-181.0,0.37907996931776555
1759507590,3.0,0.0,3.0,17.032292737166895,6.0,118.727609,0.0,7.0,-181.0,0.370740519277321
1759507595,3.0,0.0,3.0,17.032292737166895,6.0,118.727609,0.0,7.0,-181.0,0.31266910344330273
1759507595,3.0,0.0,3.0,17.032292737166895,6.0,118.727609,0.0,7.0,-181.0,0.37007600701063603
1759507600,3.0,0.0,3.0,10.96663264964412,6.0,118.727609,0.0,7.0,-181.0,0.39598806611579024
1759507605,3.0,0.0,3.0,10.96663264964412,6.0,118.727609,0.0,7.0,-181.0,0.3715813628986515
1759507610,3.0,0.0,3.0,10.96663264964412,6.0,118.727609,0.0,7.0,-181.0,0.35731596196093574
1759507615,3.0,0.0,3.0,10.96663264964412,6.0,118.727609,0.0,7.0,-181.0,0.35795012012707544
1759507620,3.0,0.0,3.0,10.96663264964412,6.0,107.632429,0.0,7.0,-181.0,0.36841452202236025
1759507625,3.0,0.0,3.0,10.96663264964412,6.0,107.632429,0.0,7.0,-181.0,0.3578294745223228
1759507630,3.0,0.0,3.0,279.40148242184347,6.0,107.632429,0.0,7.0,-181.0,0.34873821963647295
1759507635,3.0,0.0,3.0,279.40148242184347,6.0,107.632429,0.0,7.0,-181.0,0.34201717906106727
1759507640,3.0,0.0,3.0,279.40148242184347,6.0,107.632429,0.0,7.0,-181.0,0.3682064792435074
1759507645,3.0,0.0,3.0,279.40148242184347,6.0,107.632429,0.0,7.0,-181.0,0.36714802856632
1759507650,3.0,0.0,3.0,279.40148242184347,6.0,148.504825,0.0,7.0,-181.0,0.32304136584262994
1759507655,3.0,0.0,3.0,279.40148242184347,6.0,148.504825,0.0,7.0,-181.0,0.29433043377005197
1759507655,3.0,0.0,3.0,279.40148242184347,6.0,148.504825,0.0,7.0,-181.0,0.3511204317675716
1759507660,3.0,0.0,3.0,17.268266686664518,6.0,148.504825,0.0,7.0,-181.0,0.34537631276976
1759507665,3.0,0.0,3.0,17.268266686664518,6.0,148.504825,0.0,7.0,-181.0,0.355181210654793
1759507670,3.0,0.0,3.0,17.268266686664518,6.0,148.504825,0.0,7.0,-181.0,0.37170793552886927
1759507675,3.0,0.0,3.0,17.268266686664518,6.0,148.504825,0.0,7.0,-181.0,0.36435710629746837
1759507680,3.0,0.0,3.0,17.268266686664518,6.0,91.38065,0.0,7.0,-181.0,0.33053227656260337
1759507685,3.0,0.0,3.0,17.268266686664518,6.0,91.38065,0.0,7.0,-181.0,0.354620672997267
1759507690,3.0,0.0,3.0,558.9067088077586,6.0,91.38065,0.0,7.0,-181.0,0.354620672997267
1759507695,3.0,0.0,3.0,558.9067088077586,6.0,91.38065,0.0,7.0,-181.0,0.35017999898164365
1759507700,3.0,0.0,3.0,558.9067088077586,6.0,91.38065,0.0,7.0,-181.0,0.3428786885034443
1759507705,3.0,0.0,3.0,558.9067088077586,6.0,91.38065,0.0,7.0,-181.0,0.3537769560131382
1759507710,3.0,0.0,3.0,558.9067088077586,6.0,160.486105,0.0,7.0,-181.0,0.3389101445384303
1759507715,3.0,0.0,3.0,558.9067088077586,6.0,160.486105,0.0,7.0,-181.0,0.33376385732533814
1759507715,3.0,0.0,3.0,558.9067088077586,6.0,160.486105,0.0,7.0,-181.0,0.3612013177213721
1759507720,3.0,0.0,3.0,19.378944056925647,6.0,160.486105,0.0,7.0,-181.0,0.29913010858903955
1759507725,3.0,0.0,3.0,19.378944056925647,6.0,160.486105,0.0,7.0,-181.0,0.35023850584949634
1759507730,3.0,0.0,3.0,19.378944056925647,6.0,160.486105,0.0,7.0,-181.0,0.35325072539603514
1759507735,3.0,0.0,3.0,19.378944056925647,6.0,160.486105,0.0,7.0,-181.0,0.3497121376278068
1759507740,3.0,0.0,3.0,19.378944056925647,6.0,48.750092,0.0,7.0,-181.0,0.3439672825530917
1759507745,3.0,0.0,3.0,19.378944056925647,6.0,48.750092,0.0,7.0,-181.0,0.32263821574532836
1759507750,3.0,0.0,3.0,279.09978576237216,6.0,48.750092,0.0,7.0,-181.0,0.341887817462116
1759507755,3.0,0.0,3.0,279.09978576237216,6.0,48.750092,0.0,7.0,-181.0,0.33053853901744823
1759507760,3.0,0.0,3.0,279.09978576237216,6.0,48.750092,0.0,7.0,-181.0,0.345645008664172
1759507765,3.0,0.0,3.0,279.09978576237216,6.0,48.750092,0.0,7.0,-181.0,0.33979059605899387
1759507770,3.0,0.0,3.0,279.09978576237216,6.0,101.443586,0.0,7.0,-181.0,0.37223022715725484
1759507775,3.0,0.0,3.0,279.09978576237216,6.0,101.443586,0.0,7.0,-181.0,0.3545733690917091
1759507775,3.0,0.0,3.0,279.09978576237216,6.0,101.443586,0.0,7.0,-181.0,0.352623794582322
1759507780,3.0,0.0,3.0,89.58666925670349,6.0,101.443586,0.0,7.0,-181.0,0.36179307484374995
1759507785,3.0,0.0,3.0,89.58666925670349,6.0,101.443586,0.0,7.0,-181.0,0.3363703254767809
1759507790,3.0,0.0,3.0,89.58666925670349,6.0,101.443586,0.0,7.0,-181.0,0.3586286910499007
1759507795,3.0,0.0,3.0,89.58666925670349,6.0,101.443586,0.0,7.0,-181.0,0.35712238967411625
1759507800,3.0,0.0,3.0,89.58666925670349,6.0,86.848186,0.0,7.0,-181.0,0.3451462703354901
1759507805,3.0,0.0,3.0,89.58666925670349,6.0,86.848186,0.0,7.0,-181.0,0.36081858532797734
1759507810,3.0,0.0,3.0,43.86011023878936,6.0,86.848186,0.0,7.0,-181.0,0.3447941392301669
1759507815,3.0,0.0,3.0,43.86011023878936,6.0,86.848186,0.0,7.0,-181.0,0.35077021288184473
1759507820,3.0,0.0,3.0,43.86011023878936,6.0,86.848186,0.0,7.0,-181.0,0.3555798858425898
1759507825,3.0,0.0,3.0,43.86011023878936,6.0,86.848186,0.0,7.0,-181.0,0.35797255191508154
1759507830,3.0,0.0,3.0,43.86011023878936,6.0,258.952623,0.0,7.0,-181.0,0.3139706028867546
1759507835,3.0,0.0,3.0,43.86011023878936,6.0,258.952623,0.0,7.0,-181.0,0.29568159566127367
1759507835,3.0,0.0,3.0,43.86011023878936,6.0,258.952623,0.0,7.0,-181.0,0.37554920625394167
1759507840,3.0,0.0,3.0,256.21997087056667,6.0,258.952623,0.0,7.0,-181.0,0.37679882779182206
1759507845,3.0,0.0,3.0,256.21997087056667,6.0,258.952623,0.0,7.0,-181.0,0.37679882779182206
1759507850,3.0,0.0,3.0,256.21997087056667,6.0,258.952623,0.0,7.0,-181.0,0.3213521812189347
1759507855,3.0,0.0,3.0,256.21997087056667,6.0,258.952623,0.0,7.0,-181.0,0.3162942745435591
1759507860,3.0,0.0,3.0,256.21997087056667,6.0,348.943423,0.0,7.0,-181.0,0.3162942745435591
1759507865,3.0,0.0,3.0,256.21997087056667,6.0,348.943423,0.0,7.0,-181.0,0.34478514977202784
1759507870,3.0,0.0,3.0,11.437184571587581,6.0,348.943423,0.0,7.0,-181.0,0.31679216824945455
1759507875,3.0,0.0,3.0,11.437184571587581,6.0,348.943423,0.0,7.0,-181.0,0.3293261138876872
1759507880,3.0,0.0,3.0,11.437184571587581,6.0,348.943423,0.0,7.0,-181.0,0.3214955290848338
