Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/hotels,58930,58170,140.0,925.3668051486875,17.88664099876769,157087.46370599692,176.7816562022739,71.43953514754847,70.51820396288637,140,520,610,690,1800,3700,9100,15000,38000,101000,157000
GET,/recommendations,37668,0,110.0,865.291077416129,16.028545003791805,151933.55379300192,439.6264468514389,45.664082978752006,0.0,110,480,590,640,1500,3300,9100,15000,39000,75000,152000
POST,/reservation,961,0,470.0,1154.5337030645574,19.784279000305105,30749.529366003117,41.40686784599376,1.1649990374477188,0.0,470,770,950,1200,2400,4000,8900,14000,31000,31000,31000
POST,/user,1050,0,99,826.9518471171953,14.339623994601425,61544.443651997426,64.0,1.2728917682831475,0.0,99,460,590,640,1600,3200,8800,13000,30000,62000,62000
,Aggregated,98609,58170,130.0,903.603691951455,14.339623994601425,157087.46370599692,274.6664503240069,119.54150893203133,70.51820396288637,130,500,610,670,1700,3600,9100,15000,38000,91000,157000
