,index,srv-profile_autoscaler_requested_pods,srv-profile_autoscaler_terminating_pods,srv-profile_autoscaler_actual_pods,srv-profile_activator_request_concurrency,srv-profile_autoscaler_desired_pods,srv-profile_autoscaler_stable_request_concurrency,srv-profile_autoscaler_panic_request_concurrency,srv-profile_autoscaler_target_concurrency_per_pod,srv-profile_autoscaler_excess_burst_capacity,srv-profile_container_cpu_usage_seconds_total
0,1753921917,1.0,0.0,1.0,,0.0,0.0,0.0,140.0,-11.0,0.001244386489409071
1,1753921922,1.0,0.0,1.0,,0.0,0.0,0.0,140.0,-11.0,0.0013912641292331295
2,1753921927,1.0,0.0,1.0,,0.0,0.0,0.0,140.0,-11.0,0.0013912641292331295
3,1753921932,1.0,0.0,1.0,,0.0,0.0,0.0,140.0,-11.0,0.004069171247200391
4,1753921937,5.0,1.0,5.0,,5.0,2.050473,0.17405,140.0,788.0,0.02125274341620955
5,1753921942,5.0,1.0,5.0,,5.0,2.050473,0.17405,140.0,788.0,0.027296911791151044
6,1753921947,5.0,1.0,5.0,0.0,5.0,2.050473,0.17405,140.0,788.0,0.032945384032387504
7,1753921952,5.0,1.0,5.0,0.0,5.0,2.050473,0.17405,140.0,788.0,0.04486684639298834
8,1753921957,5.0,1.0,5.0,0.0,5.0,2.050473,0.17405,140.0,788.0,0.06049631555261796
9,1753921962,5.0,1.0,5.0,0.0,5.0,2.050473,0.17405,140.0,788.0,0.07505632164715619
10,1753921967,5.0,0.0,5.0,0.0,5.0,2.268082,0.439031,140.0,788.0,0.079975789674278
11,1753921972,5.0,0.0,5.0,0.0,5.0,2.268082,0.439031,140.0,788.0,0.08925081192426242
12,1753921977,5.0,0.0,5.0,0.0,5.0,2.268082,0.439031,140.0,788.0,0.1065292942230215
13,1753921982,5.0,0.0,5.0,0.0,5.0,2.268082,0.439031,140.0,788.0,0.12189756007035307
14,1753921987,5.0,0.0,5.0,0.0,5.0,2.268082,0.439031,140.0,788.0,0.13275253288091257
15,1753921992,5.0,0.0,5.0,0.0,5.0,2.268082,0.439031,140.0,788.0,0.13602854992323882
16,1753921997,5.0,0.0,5.0,0.0,5.0,0.440585,0.480771,140.0,788.0,0.14002019958857154
17,1753922002,5.0,0.0,5.0,0.0,5.0,0.440585,0.480771,140.0,788.0,0.13382150950757676
18,1753922007,5.0,0.0,5.0,0.0,5.0,0.440585,0.480771,140.0,788.0,0.1416686591082938
19,1753922012,5.0,0.0,5.0,0.0,5.0,0.440585,0.480771,140.0,788.0,0.1438577593035686
20,1753922017,5.0,0.0,5.0,0.0,5.0,0.440585,0.480771,140.0,788.0,0.14634589580984514
21,1753922022,5.0,0.0,5.0,0.0,5.0,0.440585,0.480771,140.0,788.0,0.14114833706013996
22,1753922027,5.0,0.0,5.0,0.0,5.0,0.467835,0.410824,140.0,788.0,0.1417319946081249
23,1753922032,5.0,0.0,5.0,0.0,5.0,0.467835,0.410824,140.0,788.0,0.13946405465570158
