,index,srv-profile_autoscaler_requested_pods,srv-profile_autoscaler_terminating_pods,srv-profile_autoscaler_actual_pods,srv-profile_activator_request_concurrency,srv-profile_autoscaler_desired_pods,srv-profile_autoscaler_stable_request_concurrency,srv-profile_autoscaler_panic_request_concurrency,srv-profile_autoscaler_target_concurrency_per_pod,srv-profile_autoscaler_excess_burst_capacity,srv-profile_container_cpu_usage_seconds_total
0,1752335596,0.0,0.0,0.0,,0.0,0.0,0.0,70.0,-211.0,0.013521869147693101
1,1752335601,5.0,0.0,5.0,,5.0,14.610355,0.288426,70.0,288.0,0.019313201215142847
2,1752335606,5.0,0.0,5.0,0.0,5.0,14.610355,0.288426,70.0,288.0,0.01913579981405087
3,1752335611,5.0,0.0,5.0,0.0,5.0,14.610355,0.288426,70.0,288.0,0.028791608732412294
4,1752335616,5.0,0.0,5.0,0.0,5.0,14.610355,0.288426,70.0,288.0,0.03585828751895366
5,1752335621,5.0,0.0,5.0,0.0,5.0,14.610355,0.288426,70.0,288.0,0.037774044895752694
6,1752335626,5.0,0.0,5.0,0.0,5.0,14.610355,0.288426,70.0,288.0,0.0427737435022584
7,1752335631,5.0,0.0,5.0,0.0,5.0,6.182346,0.268993,70.0,288.0,0.04690894281582396
8,1752335636,5.0,0.0,5.0,0.0,5.0,6.182346,0.268993,70.0,288.0,0.05291388220194393
9,1752335641,5.0,0.0,5.0,0.0,5.0,6.182346,0.268993,70.0,288.0,0.054234341786451264
10,1752335646,5.0,0.0,5.0,0.0,5.0,6.182346,0.268993,70.0,288.0,0.056073727252581744
11,1752335651,5.0,0.0,5.0,0.0,5.0,6.182346,0.268993,70.0,288.0,0.05418852590983505
12,1752335656,5.0,0.0,5.0,0.0,5.0,6.182346,0.268993,70.0,288.0,0.055493235742921074
13,1752335661,5.0,0.0,5.0,0.0,5.0,0.284173,0.229017,70.0,288.0,0.055192121650839976
14,1752335666,5.0,0.0,5.0,0.0,5.0,0.284173,0.229017,70.0,288.0,0.05779523038544226
15,1752335671,5.0,0.0,5.0,0.0,5.0,0.284173,0.229017,70.0,288.0,0.056564480861486834
16,1752335676,5.0,0.0,5.0,0.0,5.0,0.284173,0.229017,70.0,288.0,0.06013443033567312
17,1752335681,5.0,0.0,5.0,0.0,5.0,0.284173,0.229017,70.0,288.0,0.0616138510727849
18,1752335686,5.0,0.0,5.0,0.0,5.0,0.284173,0.229017,70.0,288.0,0.06354311680406516
19,1752335691,5.0,0.0,5.0,0.0,5.0,0.381923,0.51799,70.0,288.0,0.06256688055871844
20,1752335696,5.0,0.0,5.0,0.0,5.0,0.381923,0.51799,70.0,288.0,0.06282219231510112
21,1752335701,5.0,0.0,5.0,0.0,5.0,0.381923,0.51799,70.0,288.0,0.06802130116937234
22,1752335706,5.0,0.0,5.0,0.0,5.0,0.381923,0.51799,70.0,288.0,0.07041711070001257
23,1752335711,5.0,0.0,5.0,0.0,5.0,0.381923,0.51799,70.0,288.0,0.07161065098227296
24,1752335716,5.0,0.0,5.0,0.0,5.0,0.381923,0.51799,70.0,288.0,0.07037787304095389
25,1752335721,5.0,0.0,5.0,0.0,5.0,0.479318,0.562262,70.0,288.0,0.07429028415013567
26,1752335726,5.0,0.0,5.0,0.0,5.0,0.479318,0.562262,70.0,288.0,0.06944347437150342
27,1752335731,5.0,0.0,5.0,0.0,5.0,0.479318,0.562262,70.0,288.0,0.06988978154050517
28,1752335736,5.0,0.0,5.0,0.0,5.0,0.479318,0.562262,70.0,288.0,0.0719939736681447
29,1752335741,5.0,0.0,5.0,0.0,5.0,0.479318,0.562262,70.0,288.0,0.07328461779282294
30,1752335746,5.0,0.0,5.0,0.0,5.0,0.479318,0.562262,70.0,288.0,0.07473283776498635
31,1752335751,5.0,0.0,5.0,0.0,5.0,0.458922,0.370308,70.0,288.0,0.07386951620518566
32,1752335756,5.0,0.0,5.0,0.0,5.0,0.458922,0.370308,70.0,288.0,0.07038094060075183
33,1752335761,5.0,0.0,5.0,0.0,5.0,0.458922,0.370308,70.0,288.0,0.07144965857362873
34,1752335766,5.0,0.0,5.0,0.0,5.0,0.458922,0.370308,70.0,288.0,0.06638189393146474
35,1752335771,5.0,0.0,5.0,0.0,5.0,0.458922,0.370308,70.0,288.0,0.06695122502863582
36,1752335776,5.0,0.0,5.0,0.0,5.0,0.458922,0.370308,70.0,288.0,0.06664166179385464
37,1752335781,5.0,0.0,5.0,0.0,5.0,0.387994,0.439245,70.0,288.0,0.0657250365015257
38,1752335786,5.0,0.0,5.0,0.0,5.0,0.387994,0.439245,70.0,288.0,0.06155531417921035
39,1752335791,5.0,0.0,5.0,0.0,5.0,0.387994,0.439245,70.0,288.0,0.06588308828523687
40,1752335796,5.0,0.0,5.0,0.0,5.0,0.387994,0.439245,70.0,288.0,0.06494672741517024
41,1752335801,5.0,0.0,5.0,0.0,5.0,0.387994,0.439245,70.0,288.0,0.06451930596728923
42,1752335806,5.0,0.0,5.0,0.0,5.0,0.387994,0.439245,70.0,288.0,0.0646975351371989
43,1752335811,5.0,0.0,5.0,0.0,5.0,0.331885,0.307989,70.0,288.0,0.06219683786447975
44,1752335816,5.0,0.0,5.0,0.0,5.0,0.331885,0.307989,70.0,288.0,0.06377970738655712
45,1752335821,5.0,0.0,5.0,0.0,5.0,0.331885,0.307989,70.0,288.0,0.06118023717421176
46,1752335826,5.0,0.0,5.0,0.0,5.0,0.331885,0.307989,70.0,288.0,0.0608941661473354
47,1752335831,5.0,0.0,5.0,0.0,5.0,0.331885,0.307989,70.0,288.0,0.05871585907763338
48,1752335836,5.0,0.0,5.0,0.0,5.0,0.331885,0.307989,70.0,288.0,0.05812689200184722
