Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/hotels,43838,39205,15,252.9494653392421,6.802830001106486,23513.569026999903,198.56884438158676,72.72390958023577,65.03811476557196,15,18,20,24,150,740,3400,5800,20000,23000,24000
GET,/recommendations,27644,0,11,18.105921619337355,5.526516000827542,5035.810356002912,441.54897988713645,45.85929459455353,0.0,11,12,13,14,20,29,47,69,2000,5000,5000
POST,/reservation,717,0,230.0,354.7615304406378,6.229127000551671,14703.572391998023,41.35285913528591,1.1894484960315035,0.0,230,270,330,370,630,980,1300,1600,15000,15000,15000
POST,/user,750,0,7,50.42301317062326,3.9746380025462713,13031.837119997363,64.0,1.244192987480652,0.0,7,8,9,9,14,19,59,84,13000,13000,13000
,Aggregated,72949,39205,14,162.87406319470426,3.9746380025462713,23513.569026999903,287.7173230613168,121.01684565830146,65.03811476557196,14,16,18,20,50,310,2000,4000,18000,23000,24000
