index,srv-profile_autoscaler_requested_pods,srv-profile_autoscaler_terminating_pods,srv-profile_autoscaler_actual_pods,srv-profile_autoscaler_desired_pods,srv-profile_autoscaler_stable_request_concurrency,srv-profile_autoscaler_panic_request_concurrency,srv-profile_autoscaler_target_concurrency_per_pod,srv-profile_autoscaler_excess_burst_capacity,srv-profile_container_cpu_usage_seconds_total
1759615158,0.0,0.0,1.0,0.0,0.0,0.0,7.0,-201.0,0.0010405211612451815
1759615163,0.0,0.0,1.0,0.0,0.0,0.0,7.0,-201.0,0.0009739776951672806
1759615168,3.0,0.0,3.0,3.0,0.113263,0.0,7.0,-191.0,0.0009739776951672806
1759615173,3.0,0.0,3.0,3.0,0.113263,0.0,7.0,-191.0,0.006358327074211816
1759615178,3.0,0.0,3.0,3.0,0.113263,0.0,7.0,-191.0,0.007728814337180762
1759615183,3.0,0.0,3.0,3.0,0.113263,0.0,7.0,-191.0,0.025531296907219163
1759615188,3.0,0.0,3.0,3.0,0.113263,0.0,7.0,-191.0,0.04824953501941724
1759615193,3.0,0.0,3.0,3.0,0.113263,0.0,7.0,-191.0,0.05719958511176426
1759615198,3.0,0.0,3.0,3.0,1.72404,0.0,7.0,-181.0,0.06832844198690638
1759615203,3.0,0.0,3.0,3.0,1.72404,0.0,7.0,-181.0,0.11802900890631275
1759615208,3.0,0.0,3.0,3.0,1.72404,0.0,7.0,-181.0,0.1337907572903423
1759615213,3.0,0.0,3.0,3.0,1.72404,0.0,7.0,-181.0,0.14327799863594579
1759615218,3.0,0.0,3.0,3.0,1.72404,0.0,7.0,-181.0,0.15901130557235782
1759615218,3.0,0.0,3.0,,3.0,1.72404,0.0,7.0,-181.0,0.15901130557235782
1759615223,3.0,0.0,3.0,,3.0,1.72404,0.0,7.0,-181.0,0.19783592544446116
1759615228,3.0,0.0,3.0,,3.0,7.868427,0.0,7.0,-181.0,0.21124567913572623
1759615233,3.0,0.0,3.0,,3.0,7.868427,0.0,7.0,-181.0,0.24094062911705283
1759615238,3.0,0.0,3.0,137.00252987291734,3.0,7.868427,0.0,7.0,-181.0,0.24193790184026992
1759615243,3.0,0.0,3.0,137.00252987291734,3.0,7.868427,0.0,7.0,-181.0,0.2521909493887861
1759615248,3.0,0.0,3.0,137.00252987291734,3.0,7.868427,0.0,7.0,-181.0,0.2442009822314598
1759615253,3.0,0.0,3.0,137.00252987291734,3.0,7.868427,0.0,7.0,-181.0,0.2404980097251347
1759615258,3.0,0.0,3.0,137.00252987291734,4.0,25.002409,52.372598,7.0,-234.0,0.24296430724751328
1759615263,3.0,0.0,3.0,137.00252987291734,4.0,25.002409,52.372598,7.0,-234.0,0.21809268701041162
1759615268,3.0,0.0,3.0,13.826371546086389,4.0,25.002409,52.372598,7.0,-234.0,0.2091826472923471
1759615273,3.0,0.0,3.0,13.826371546086389,4.0,25.002409,52.372598,7.0,-234.0,0.19853630007648185
1759615278,3.0,0.0,3.0,13.826371546086389,4.0,25.002409,52.372598,7.0,-234.0,0.1869402332754841
1759615278,3.0,0.0,3.0,13.826371546086389,4.0,25.002409,52.372598,7.0,-234.0,0.20118495385278137
1759615283,3.0,0.0,3.0,13.826371546086389,4.0,25.002409,52.372598,7.0,-234.0,0.16931250404605264
