Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/hotels,67029,2,100,124.73041553280203,16.842185519635677,300018.2722331956,43.00414745856271,111.18937965819435,0.003317649962201267,100,130,140,150,200,250,330,430,690,1000,300000
GET,/recommendations,41801,0,16,27.780002168281715,4.881994798779488,607.951682060957,440.09363412358556,69.34054303498758,0.0,16,23,29,33,47,71,160,240,460,520,610
POST,/reservation,1103,0,36,130.37654943257598,10.858941823244095,2162.0404981076717,44.56572982774252,1.8296839541539986,0.0,36,120,240,270,320,420,530,630,2000,2200,2200
POST,/user,1151,0,13,16.34896739339901,5.8441078290343285,132.32328090816736,64.0,1.909307553246829,0.0,13,15,18,20,27,35,47,110,130,130,130
,Aggregated,111084,2,58,87.18096115442786,4.881994798779488,300018.2722331956,192.66230060134671,184.26891420058277,0.003317649962201267,58,98,120,130,170,230,300,370,670,930,300000
