Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/hotels,92581,0,70,85.79297410272409,10.854938067495823,6715.395334176719,43.0,150.01735058519316,0.0,70,93,110,120,140,170,220,260,2700,6700,6700
GET,/recommendations,58285,0,15,31.74726014557842,4.185470752418041,6661.332405172288,441.8762288753539,94.4444462563375,0.0,15,22,27,31,48,79,180,240,2600,6700,6700
POST,/reservation,1560,0,22,147.363833969053,6.900526583194733,11019.27493326366,41.98782051282051,2.5278088043216353,0.0,22,35,220,250,330,480,930,1700,9000,11000,11000
POST,/user,1607,0,11,32.409526550285776,5.4374318569898605,10055.180246010423,64.0,2.6039671465031202,0.0,11,14,16,18,24,30,70,110,9000,10000,10000
,Aggregated,154033,0,41,65.40908820283556,4.185470752418041,11019.27493326366,194.14078801295827,249.59357279235542,0.0,41,68,86,99,130,160,220,260,2700,6700,11000
