,index,srv-search_autoscaler_requested_pods,srv-search_autoscaler_terminating_pods,srv-search_autoscaler_actual_pods,srv-search_activator_request_concurrency,srv-search_autoscaler_desired_pods,srv-search_autoscaler_stable_request_concurrency,srv-search_autoscaler_panic_request_concurrency,srv-search_autoscaler_target_concurrency_per_pod,srv-search_autoscaler_excess_burst_capacity,srv-search_container_cpu_usage_seconds_total
0,1752258528,5.0,0.0,5.0,0.8727807438801826,5.0,9.303743,7.821378,70.0,281.0,0.14394782821766508
1,1752258533,5.0,0.0,5.0,0.8727807438801826,5.0,9.303743,7.821378,70.0,281.0,0.2364655644029809
2,1752258538,5.0,0.0,5.0,0.0,5.0,9.303743,7.821378,70.0,281.0,0.36956665227637653
3,1752258543,5.0,0.0,5.0,0.0,5.0,9.303743,7.821378,70.0,281.0,0.4123928468299228
4,1752258548,5.0,0.0,5.0,0.0,5.0,9.303743,7.821378,70.0,281.0,0.5258110752778173
5,1752258553,5.0,0.0,5.0,0.0,5.0,9.303743,7.821378,70.0,281.0,0.6519087291356498
6,1752258558,5.0,0.0,5.0,0.0,5.0,15.263635,13.273922,70.0,275.0,0.7664901644026341
7,1752258563,5.0,0.0,5.0,0.0,5.0,15.263635,13.273922,70.0,275.0,0.8545354533836782
8,1752258568,5.0,0.0,5.0,0.0,5.0,15.263635,13.273922,70.0,275.0,0.9109175393780259
9,1752258573,5.0,0.0,5.0,0.0,5.0,15.263635,13.273922,70.0,275.0,1.0152170886773921
10,1752258578,5.0,0.0,5.0,0.0,5.0,15.263635,13.273922,70.0,275.0,0.9763672268477387
11,1752258583,5.0,0.0,5.0,0.0,5.0,15.263635,13.273922,70.0,275.0,0.9923265867971042
12,1752258588,5.0,0.0,5.0,0.0,5.0,11.176365,5.608943,70.0,283.0,0.9193098911705435
13,1752258593,5.0,0.0,5.0,0.0,5.0,11.176365,5.608943,70.0,283.0,0.9169196878991455
14,1752258598,5.0,0.0,5.0,0.0,5.0,11.176365,5.608943,70.0,283.0,0.8479241192625373
15,1752258603,5.0,0.0,5.0,0.0,5.0,11.176365,5.608943,70.0,283.0,0.8488610543483776
16,1752258608,5.0,0.0,5.0,0.0,5.0,11.176365,5.608943,70.0,283.0,0.8217395456003205
17,1752258613,5.0,0.0,5.0,0.0,5.0,11.176365,5.608943,70.0,283.0,0.8007116795387346
18,1752258618,5.0,0.0,5.0,0.0,5.0,7.373961,10.188133,70.0,278.0,0.8180108921520552
19,1752258623,5.0,0.0,5.0,0.0,5.0,7.373961,10.188133,70.0,278.0,0.83300088163035
20,1752258628,5.0,0.0,5.0,0.0,5.0,7.373961,10.188133,70.0,278.0,0.8573707891909871
