,index,srv-reservation_autoscaler_requested_pods,srv-reservation_autoscaler_terminating_pods,srv-reservation_autoscaler_actual_pods,srv-reservation_activator_request_concurrency,srv-reservation_autoscaler_desired_pods,srv-reservation_autoscaler_stable_request_concurrency,srv-reservation_autoscaler_panic_request_concurrency,srv-reservation_autoscaler_target_concurrency_per_pod,srv-reservation_autoscaler_excess_burst_capacity,srv-reservation_container_cpu_usage_seconds_total
0,1753823717,0.0,0.0,0.0,,0.0,0.0,0.0,70.0,-211.0,
1,1753823722,0.0,0.0,0.0,,0.0,0.0,0.0,70.0,-211.0,
2,1753823727,0.0,0.0,0.0,,0.0,0.0,0.0,70.0,-211.0,
3,1753823732,0.0,0.0,0.0,,0.0,0.0,0.0,70.0,-211.0,
4,1753823737,5.0,0.0,5.0,,5.0,9.95369,9.95369,70.0,279.0,
5,1753823742,5.0,0.0,5.0,,5.0,9.95369,9.95369,70.0,279.0,0.003352778402407832
6,1753823747,5.0,0.0,5.0,,5.0,9.95369,9.95369,70.0,279.0,0.008441863587512047
7,1753823752,5.0,0.0,5.0,,5.0,9.95369,9.95369,70.0,279.0,0.009982026245983978
8,1753823757,5.0,0.0,5.0,0.0,5.0,9.95369,9.95369,70.0,279.0,0.011239200920393872
9,1753823762,5.0,0.0,5.0,0.0,5.0,9.95369,9.95369,70.0,279.0,0.012903858672323317
10,1753823767,5.0,0.0,5.0,0.0,5.0,1.670583,0.204044,70.0,288.0,0.012532943557704034
11,1753823772,5.0,0.0,5.0,0.0,5.0,1.670583,0.204044,70.0,288.0,0.013920097660691208
12,1753823777,5.0,0.0,5.0,0.0,5.0,1.670583,0.204044,70.0,288.0,0.014308461461367153
13,1753823782,5.0,0.0,5.0,0.0,5.0,1.670583,0.204044,70.0,288.0,0.0163385519206472
14,1753823787,5.0,0.0,5.0,0.0,5.0,1.670583,0.204044,70.0,288.0,0.016326956548874907
15,1753823792,5.0,0.0,5.0,0.0,5.0,1.670583,0.204044,70.0,288.0,0.014459171140254943
