Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/hotels,48041,42932,180.0,812.9204719270203,18.78469499933999,81452.3857919994,200.57627859536646,67.12197063046538,59.98377309188276,180,560,700,810,1900,3400,6800,10000,26000,59000,81000
GET,/recommendations,30844,0,76,605.35062778,16.727308997360524,74405.18117899774,440.63270003890545,43.09464961441423,0.0,76,400,580,660,990,2400,5200,9000,25000,46000,74000
POST,/reservation,800,0,500.0,1088.8696769387038,21.828724995430093,28979.4318810018,41.2875,1.1177447701832248,0.0,510,830,1000,1200,2000,2900,7800,12000,29000,29000,29000
POST,/user,780,0,71,747.416421191063,16.259467003692407,53125.92655399931,64.0,1.0898011509286443,0.0,72,380,590,670,1100,2600,6000,15000,53000,53000,53000
,Aggregated,80465,42932,130.0,735.4629678142347,16.259467003692407,81452.3857919994,289.68756602249425,112.42416616599148,59.98377309188276,130,500,650,750,1600,2900,6300,9700,26000,54000,81000
