,index,srv-profile_autoscaler_requested_pods,srv-profile_autoscaler_terminating_pods,srv-profile_autoscaler_actual_pods,srv-profile_activator_request_concurrency,srv-profile_autoscaler_desired_pods,srv-profile_autoscaler_stable_request_concurrency,srv-profile_autoscaler_panic_request_concurrency,srv-profile_autoscaler_target_concurrency_per_pod,srv-profile_autoscaler_excess_burst_capacity,srv-profile_container_cpu_usage_seconds_total
0,1752810438,5.0,0.0,5.0,0.0,5.0,14.860731,0.096883,70.0,288.0,0.017683357185689648
1,1752810443,5.0,0.0,5.0,0.0,5.0,14.860731,0.096883,70.0,288.0,0.02173360463611431
2,1752810448,5.0,0.0,5.0,0.0,5.0,14.860731,0.096883,70.0,288.0,0.02422918048454996
3,1752810453,5.0,0.0,5.0,0.0,5.0,14.860731,0.096883,70.0,288.0,0.030668388485984112
4,1752810458,5.0,0.0,5.0,0.0,5.0,14.860731,0.096883,70.0,288.0,0.03351239282489245
5,1752810463,5.0,0.0,5.0,0.0,5.0,14.860731,0.096883,70.0,288.0,0.03911329417210568
6,1752810468,5.0,0.0,5.0,0.0,5.0,5.624418,0.080102,70.0,288.0,0.045056447684282804
7,1752810473,5.0,0.0,5.0,0.0,5.0,5.624418,0.080102,70.0,288.0,0.04937157602705499
8,1752810478,5.0,0.0,5.0,0.0,5.0,5.624418,0.080102,70.0,288.0,0.05157269962225846
9,1752810483,5.0,0.0,5.0,0.0,5.0,5.624418,0.080102,70.0,288.0,0.05292889572553334
10,1752810488,5.0,0.0,5.0,0.0,5.0,5.624418,0.080102,70.0,288.0,0.05298098657042463
11,1752810493,5.0,0.0,5.0,0.0,5.0,5.624418,0.080102,70.0,288.0,0.0497197298443863
12,1752810498,5.0,0.0,5.0,0.0,5.0,0.08082,0.072671,70.0,288.0,0.05353902417344923
13,1752810503,5.0,0.0,5.0,0.0,5.0,0.08082,0.072671,70.0,288.0,0.0512613825107141
14,1752810508,5.0,0.0,5.0,0.0,5.0,0.08082,0.072671,70.0,288.0,0.05299929165186122
15,1752810513,5.0,0.0,5.0,0.0,5.0,0.08082,0.072671,70.0,288.0,0.05093289028189953
16,1752810518,5.0,0.0,5.0,0.0,5.0,0.08082,0.072671,70.0,288.0,0.05282550363586028
17,1752810523,5.0,0.0,5.0,0.0,5.0,0.08082,0.072671,70.0,288.0,0.053852385771649046
18,1752810528,5.0,0.0,5.0,0.0,5.0,0.080729,0.097696,70.0,288.0,0.052383287674533166
19,1752810533,5.0,0.0,5.0,0.0,5.0,0.080729,0.097696,70.0,288.0,0.05525681626076671
20,1752810538,5.0,0.0,5.0,0.0,5.0,0.080729,0.097696,70.0,288.0,0.056523971653853276
21,1752810543,5.0,0.0,5.0,0.0,5.0,0.080729,0.097696,70.0,288.0,0.05696222994967204
22,1752810548,5.0,0.0,5.0,0.0,5.0,0.080729,0.097696,70.0,288.0,0.056898282863520167
23,1752810553,5.0,0.0,5.0,0.0,5.0,0.080729,0.097696,70.0,288.0,0.05756006057143455
24,1752810558,5.0,0.0,5.0,0.0,5.0,0.081252,0.074542,70.0,288.0,0.05718418549933321
25,1752810563,5.0,0.0,5.0,0.0,5.0,0.081252,0.074542,70.0,288.0,0.05717016050411683
26,1752810568,5.0,0.0,5.0,0.0,5.0,0.081252,0.074542,70.0,288.0,0.05606544071288095
27,1752810573,5.0,0.0,5.0,0.0,5.0,0.081252,0.074542,70.0,288.0,0.05583929200104177
28,1752810578,5.0,0.0,5.0,0.0,5.0,0.081252,0.074542,70.0,288.0,0.05513810390468923
29,1752810583,5.0,0.0,5.0,0.0,5.0,0.081252,0.074542,70.0,288.0,0.053393913683722025
30,1752810588,5.0,0.0,5.0,0.0,5.0,0.08306,0.080043,70.0,288.0,0.05504717831802589
31,1752810593,5.0,0.0,5.0,0.0,5.0,0.08306,0.080043,70.0,288.0,0.05617470891333143
32,1752810598,5.0,0.0,5.0,0.0,5.0,0.08306,0.080043,70.0,288.0,0.05511456968631073
33,1752810603,5.0,0.0,5.0,0.0,5.0,0.08306,0.080043,70.0,288.0,0.05942534101027365
34,1752810608,5.0,0.0,5.0,0.0,5.0,0.08306,0.080043,70.0,288.0,0.06423363773483819
35,1752810613,5.0,0.0,5.0,0.0,5.0,0.08306,0.080043,70.0,288.0,0.06423363773483819
36,1752810618,5.0,0.0,5.0,0.0,5.0,0.108265,0.134509,70.0,288.0,0.06702213098557673
37,1752810623,5.0,0.0,5.0,0.0,5.0,0.108265,0.134509,70.0,288.0,0.06746576207017857
38,1752810628,5.0,0.0,5.0,0.0,5.0,0.108265,0.134509,70.0,288.0,0.06889987337087332
39,1752810633,5.0,0.0,5.0,0.0,5.0,0.108265,0.134509,70.0,288.0,0.06726479783860279
40,1752810638,5.0,0.0,5.0,0.0,5.0,0.108265,0.134509,70.0,288.0,0.06904171954896121
41,1752810643,5.0,0.0,5.0,0.0,5.0,0.108265,0.134509,70.0,288.0,0.06601746657419041
42,1752810648,5.0,0.0,5.0,0.0,5.0,0.111766,0.107602,70.0,288.0,0.06533611314575893
43,1752810653,5.0,0.0,5.0,0.0,5.0,0.111766,0.107602,70.0,288.0,0.06341917213144499
44,1752810658,5.0,0.0,5.0,0.0,5.0,0.111766,0.107602,70.0,288.0,0.06232977669956297
45,1752810663,5.0,0.0,5.0,0.0,5.0,0.111766,0.107602,70.0,288.0,0.06358814192856796
46,1752810668,5.0,0.0,5.0,0.0,5.0,0.111766,0.107602,70.0,288.0,0.06278290031658378
47,1752810673,5.0,0.0,5.0,0.0,5.0,0.111766,0.107602,70.0,288.0,0.06287312141097917
48,1752810678,5.0,0.0,5.0,0.0,5.0,0.100391,0.109452,70.0,288.0,0.061566632532703766
49,1752810683,5.0,0.0,5.0,0.0,5.0,0.100391,0.109452,70.0,288.0,0.058997645628477584
50,1752810688,5.0,0.0,5.0,0.0,5.0,0.100391,0.109452,70.0,288.0,0.06456106937353234
51,1752810693,5.0,0.0,5.0,0.0,5.0,0.100391,0.109452,70.0,288.0,0.06277396637265215
52,1752810698,5.0,0.0,5.0,0.0,5.0,0.100391,0.109452,70.0,288.0,0.06267300377358685
53,1752810703,5.0,0.0,5.0,0.0,5.0,0.100391,0.109452,70.0,288.0,0.06563989700517095
54,1752810708,5.0,0.0,5.0,0.0,5.0,0.111767,0.120896,70.0,288.0,0.06768351195099993
55,1752810713,5.0,0.0,5.0,0.0,5.0,0.111767,0.120896,70.0,288.0,0.06902683585796482
56,1752810718,5.0,0.0,5.0,0.0,5.0,0.111767,0.120896,70.0,288.0,0.061579118681551026
57,1752810723,5.0,0.0,5.0,0.0,5.0,0.111767,0.120896,70.0,288.0,0.05450996375915403
58,1752810728,5.0,0.0,5.0,0.0,5.0,0.111767,0.120896,70.0,288.0,0.04336440725285397
59,1752810733,5.0,0.0,5.0,0.0,5.0,0.111767,0.120896,70.0,288.0,0.04203292434673546
60,1752810738,5.0,0.0,5.0,0.0,5.0,0.111767,0.120896,70.0,288.0,0.038526041610787966
