request_type,name,response_time,response_length,status_code
GET,/hotels,6580.413782008691,178, 500
GET,/hotels,4583.291346003534,178, 500
GET,/hotels,1588.3251079940237,178, 500
GET,/hotels,8117.315529001644,43, 200
GET,/hotels,5097.519900999032,43, 200
GET,/hotels,10108.99093899934,43, 200
GET,/recommendations,759.1483360010898,902, 200
GET,/hotels,1232.639169000322,902, 200
GET,/recommendations,977.3611989949131,204, 200
GET,/recommendations,4112.479015006102,902, 200
GET,/recommendations,3132.596736002597,215, 200
GET,/recommendations,14147.832657006802,902, 200
GET,/hotels,12202.140857989434,902, 200
GET,/hotels,2193.7891189882066,560, 200
GET,/hotels,1341.5964669984533,902, 200
GET,/hotels,15390.769863006426,43, 200
GET,/recommendations,7484.624627992162,902, 200
GET,/recommendations,469.4311240018578,212, 200
GET,/recommendations,130.0138750084443,204, 200
GET,/hotels,2086.884051997913,560, 200
GET,/hotels,120.99398300051689,43, 200
GET,/recommendations,22.960308997426182,902, 200
GET,/recommendations,39.08505100116599,204, 200
GET,/hotels,247.69858199579176,43, 200
GET,/recommendations,56.538135002483614,204, 200
GET,/recommendations,33.19049700803589,902, 200
GET,/hotels,1012.8642950003268,43, 200
POST,/reservation,789.5603200013284,41, 200
GET,/hotels,717.4742509960197,43, 200
GET,/hotels,710.1974289980717,43, 200
GET,/hotels,1186.3144259987166,43, 200
POST,/reservation,36.32849801215343,41, 200
GET,/hotels,800.388600997394,178, 500
GET,/hotels,3700.5270900117466,178, 500
GET,/hotels,765.3798659885069,178, 500
GET,/hotels,3235.841621994041,178, 500
GET,/hotels,2836.096915998496,178, 500
GET,/hotels,1865.6276950059691,178, 500
GET,/hotels,3488.5278479923727,178, 500
GET,/hotels,4054.184765991522,178, 500
GET,/hotels,4404.285870012245,178, 500
GET,/hotels,232.78422899602447,178, 500
GET,/hotels,117.68378599663265,178, 500
GET,/recommendations,109.13681599777192,204, 200
GET,/hotels,86.05735099990852,178, 500
GET,/recommendations,338.08544800558593,204, 200
GET,/recommendations,76.5691589913331,902, 200
GET,/recommendations,21.296600010828115,204, 200
GET,/hotels,178.33544399763923,178, 500
GET,/recommendations,20.890526997391135,902, 200
GET,/recommendations,26.61680700839497,214, 200
GET,/hotels,69.33359400136396,178, 500
GET,/recommendations,166.9572479877388,212, 200
GET,/recommendations,23.001251989626326,902, 200
GET,/recommendations,20.798356999875978,902, 200
GET,/hotels,30.306369997560978,178, 500
GET,/recommendations,24.11416500399355,213, 200
GET,/recommendations,24.044439996941946,212, 200
GET,/hotels,24.433297003270127,178, 500
GET,/recommendations,30.60951999214012,902, 200
GET,/hotels,29.67570700275246,178, 500
GET,/hotels,23.82293200935237,178, 500
GET,/recommendations,21.448957995744422,204, 200
GET,/hotels,51.821169996401295,178, 500
GET,/recommendations,26.657594993594103,902, 200
GET,/recommendations,30.900022000423633,215, 200
GET,/recommendations,168.4085829911055,902, 200
GET,/hotels,129.8036219959613,178, 500
GET,/hotels,122.76516600104515,178, 500
GET,/hotels,72.64137899619527,178, 500
GET,/hotels,30.268582995631732,178, 500
GET,/hotels,96.52464199461974,178, 500
GET,/hotels,99.78403599234298,178, 500
