Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/hotels,22555,22172,36,197.42222024170434,18.491834998712875,15658.03103800863,178.244469075593,70.53128288067444,69.33361135137724,36,55,89,120,390,680,2000,3400,11000,15000,16000
GET,/recommendations,14417,0,31,130.57864096217182,16.91431799554266,15210.653165006079,437.54560588194494,45.0831081928922,0.0,31,44,69,92,210,520,700,930,12000,15000,15000
POST,/reservation,382,0,260.0,451.83288158638754,20.938670000759885,3556.1212320026243,41.361256544502616,1.1945444495862398,0.0,260,360,540,660,1000,1400,1800,2500,3600,3600,3600
POST,/user,373,0,25,119.38712464034715,16.208060987992212,5149.199391002185,64.0,1.166400732187611,0.0,25,38,58,82,250,490,660,800,5100,5100,5100
,Aggregated,37727,22172,34,173.68309175285873,16.208060987992212,15658.03103800863,274.8183263975402,117.9753362553405,69.33361135137724,34,52,84,110,300,600,1200,2800,11000,15000,16000
