,index,srv-search_autoscaler_requested_pods,srv-search_autoscaler_terminating_pods,srv-search_autoscaler_actual_pods,srv-search_activator_request_concurrency,srv-search_autoscaler_desired_pods,srv-search_autoscaler_stable_request_concurrency,srv-search_autoscaler_panic_request_concurrency,srv-search_autoscaler_target_concurrency_per_pod,srv-search_autoscaler_excess_burst_capacity,srv-search_container_cpu_usage_seconds_total
0,1752817002,5.0,0.0,0.0,0.0,5.0,65.122362,103.357285,70.0,-315.0,0.053814128841911675
1,1752817007,5.0,0.0,5.0,0.0,5.0,41.025682,30.249995,70.0,258.0,0.061789842171779435
2,1752817012,5.0,0.0,5.0,0.0,5.0,41.025682,30.249995,70.0,258.0,0.06490013279773826
3,1752817017,5.0,0.0,5.0,0.0,5.0,41.025682,30.249995,70.0,258.0,0.07978911509619845
4,1752817022,5.0,0.0,5.0,0.0,5.0,41.025682,30.249995,70.0,258.0,0.0872708961632539
5,1752817027,5.0,0.0,5.0,0.0,5.0,41.025682,30.249995,70.0,258.0,0.09178894592584944
6,1752817032,5.0,0.0,5.0,0.0,5.0,41.025682,30.249995,70.0,258.0,0.09868439610166962
7,1752817037,5.0,0.0,5.0,0.0,5.0,15.143776,1.719854,70.0,287.0,0.09943683461572049
8,1752817042,5.0,0.0,5.0,0.0,5.0,15.143776,1.719854,70.0,287.0,0.08937047139389359
9,1752817047,5.0,0.0,5.0,0.0,5.0,15.143776,1.719854,70.0,287.0,0.09741693233563273
10,1752817052,5.0,0.0,5.0,0.0,5.0,15.143776,1.719854,70.0,287.0,0.09910638317653116
11,1752817057,5.0,0.0,5.0,0.0,5.0,15.143776,1.719854,70.0,287.0,0.0971694142757023
12,1752817062,5.0,0.0,5.0,0.0,5.0,15.143776,1.719854,70.0,287.0,0.10099786321700686
13,1752817067,5.0,0.0,5.0,0.0,5.0,6.827712,0.541936,70.0,288.0,0.10298761842636767
14,1752817072,5.0,0.0,5.0,0.0,5.0,6.827712,0.541936,70.0,288.0,0.11016672371509918
15,1752817077,5.0,0.0,5.0,0.0,5.0,6.827712,0.541936,70.0,288.0,0.11713144812286458
16,1752817082,5.0,0.0,5.0,0.0,5.0,6.827712,0.541936,70.0,288.0,0.11652504780097671
17,1752817087,5.0,0.0,5.0,0.0,5.0,6.827712,0.541936,70.0,288.0,0.11729315639278942
18,1752817092,5.0,0.0,5.0,0.0,5.0,6.827712,0.541936,70.0,288.0,0.1186849517569866
19,1752817097,5.0,0.0,5.0,0.0,5.0,6.391807,0.798015,70.0,288.0,0.12475114551098526
20,1752817102,5.0,0.0,5.0,0.0,5.0,6.391807,0.798015,70.0,288.0,0.13013404908929585
21,1752817107,5.0,0.0,5.0,0.0,5.0,6.391807,0.798015,70.0,288.0,0.13621436267229317
22,1752817112,5.0,0.0,5.0,0.0,5.0,6.391807,0.798015,70.0,288.0,0.13892876344464478
23,1752817117,5.0,0.0,5.0,0.0,5.0,6.391807,0.798015,70.0,288.0,0.13776419264490247
