,index,srv-search_autoscaler_requested_pods,srv-search_autoscaler_terminating_pods,srv-search_autoscaler_actual_pods,srv-search_activator_request_concurrency,srv-search_autoscaler_desired_pods,srv-search_autoscaler_stable_request_concurrency,srv-search_autoscaler_panic_request_concurrency,srv-search_autoscaler_target_concurrency_per_pod,srv-search_autoscaler_excess_burst_capacity,srv-search_container_cpu_usage_seconds_total
0,1752255891,5.0,0.0,5.0,,5.0,26.258518,151.342296,70.0,137.0,0.006344125369226489
1,1752255896,5.0,0.0,5.0,0.0,5.0,26.258518,151.342296,70.0,137.0,0.01697913009180781
2,1752255901,5.0,0.0,5.0,0.0,5.0,26.258518,151.342296,70.0,137.0,0.023726473033463404
3,1752255906,5.0,0.0,5.0,0.0,5.0,26.258518,151.342296,70.0,137.0,0.02648661969286227
4,1752255911,5.0,0.0,5.0,0.0,5.0,26.258518,151.342296,70.0,137.0,0.16174274361976537
5,1752255916,5.0,0.0,5.0,0.0,5.0,58.638395,17.659933,70.0,271.0,0.2336185055013937
6,1752255921,5.0,0.0,5.0,0.0,5.0,58.638395,17.659933,70.0,271.0,0.3050576834841052
7,1752255926,5.0,0.0,5.0,0.0,5.0,58.638395,17.659933,70.0,271.0,0.3807866782916588
8,1752255931,5.0,0.0,5.0,0.0,5.0,58.638395,17.659933,70.0,271.0,0.4851992662908234
9,1752255936,5.0,0.0,5.0,0.0,5.0,58.638395,17.659933,70.0,271.0,0.5814083862818259
10,1752255941,5.0,0.0,5.0,0.0,5.0,58.638395,17.659933,70.0,271.0,0.7191533127121759
11,1752255946,5.0,0.0,5.0,0.0,5.0,56.507158,35.158041,70.0,253.0,0.8130156350232784
12,1752255951,5.0,0.0,5.0,0.0,5.0,56.507158,35.158041,70.0,253.0,0.8649412489879155
13,1752255956,5.0,0.0,5.0,0.0,5.0,56.507158,35.158041,70.0,253.0,0.9238272248769085
14,1752255961,5.0,0.0,5.0,0.0,5.0,56.507158,35.158041,70.0,253.0,0.9687487537020026
15,1752255966,5.0,0.0,5.0,0.0,5.0,56.507158,35.158041,70.0,253.0,0.9303007699078876
16,1752255971,5.0,0.0,5.0,0.0,5.0,56.507158,35.158041,70.0,253.0,0.8776336002657249
17,1752255976,5.0,0.0,5.0,0.0,5.0,28.695091,8.058149,70.0,280.0,0.8780869123602086
18,1752255981,5.0,0.0,5.0,0.0,5.0,28.695091,8.058149,70.0,280.0,0.8718729308862345
19,1752255986,5.0,0.0,5.0,0.0,5.0,28.695091,8.058149,70.0,280.0,0.8632948607395414
20,1752255991,5.0,0.0,5.0,0.0,5.0,28.695091,8.058149,70.0,280.0,0.8732813071543495
21,1752255996,5.0,0.0,5.0,0.0,5.0,28.695091,8.058149,70.0,280.0,0.8117372512009486
22,1752256001,5.0,0.0,5.0,0.0,5.0,28.695091,8.058149,70.0,280.0,0.8462222061753109
23,1752256006,5.0,0.0,5.0,0.0,5.0,34.592834,43.581115,70.0,245.0,0.9124515071460385
24,1752256011,5.0,0.0,5.0,0.0,5.0,34.592834,43.581115,70.0,245.0,0.9440001280069568
25,1752256016,5.0,0.0,5.0,0.0,5.0,34.592834,43.581115,70.0,245.0,0.9510393162672629
26,1752256021,5.0,0.0,5.0,0.0,5.0,34.592834,43.581115,70.0,245.0,1.0219193323583573
27,1752256026,5.0,0.0,5.0,0.0,5.0,34.592834,43.581115,70.0,245.0,1.0213377020102277
28,1752256031,5.0,0.0,5.0,0.0,5.0,34.592834,43.581115,70.0,245.0,1.0578947850723521
29,1752256036,5.0,0.0,5.0,0.0,5.0,44.941842,26.604489,70.0,262.0,1.0629888868972337
30,1752256041,5.0,0.0,5.0,0.0,5.0,44.941842,26.604489,70.0,262.0,1.0782604042315562
31,1752256046,5.0,0.0,5.0,0.0,5.0,44.941842,26.604489,70.0,262.0,1.0125007918786295
32,1752256051,5.0,0.0,5.0,0.0,5.0,44.941842,26.604489,70.0,262.0,1.0649279846206496
33,1752256056,5.0,0.0,5.0,0.0,5.0,44.941842,26.604489,70.0,262.0,1.0635264544511172
34,1752256061,5.0,0.0,5.0,0.0,5.0,44.941842,26.604489,70.0,262.0,1.0114459854612525
35,1752256066,5.0,0.0,5.0,0.0,5.0,28.013161,9.630654,70.0,279.0,0.9983187114421638
36,1752256071,5.0,0.0,5.0,0.0,5.0,28.013161,9.630654,70.0,279.0,0.9796297938755172
