Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/hotels,26994,16597,2500.0,4760.98048004649,20.74647500012361,147454.62571299958,157.49937023042156,42.207516545380585,25.95088360760471,2500,4400,6000,7200,9800,12000,22000,26000,131000,145000,147000
GET,/recommendations,17716,3,78,1024.596910383324,18.1486199999199,144943.52634999994,441.0982163016482,27.700539494627044,0.004690766453142986,78,200,340,450,790,1400,3300,9100,132000,144000,145000
POST,/reservation,418,0,350.0,1963.4449724617298,20.958428000085405,136308.8959609995,41.27511961722488,0.6535801258045894,0.0,360,560,790,930,1500,2500,6500,69000,136000,136000,136000
POST,/user,469,0,74,1700.1999898891331,15.846419000808964,130046.93156099983,64.0,0.7333231555080201,0.0,74,180,340,470,910,1500,4500,82000,130000,130000,130000
,Aggregated,45597,16600,720.0,3252.138950730812,15.846419000808964,147454.62571299958,265.6600872864443,71.29495932132023,25.955574374057854,720,2100,3500,4600,8100,11000,16000,26000,131000,144000,147000
