,index,srv-reservation_autoscaler_requested_pods,srv-reservation_autoscaler_terminating_pods,srv-reservation_autoscaler_actual_pods,srv-reservation_activator_request_concurrency,srv-reservation_autoscaler_desired_pods,srv-reservation_autoscaler_stable_request_concurrency,srv-reservation_autoscaler_panic_request_concurrency,srv-reservation_autoscaler_target_concurrency_per_pod,srv-reservation_autoscaler_excess_burst_capacity,srv-reservation_container_cpu_usage_seconds_total
0,1753221989,5.0,0.0,5.0,0.0,5.0,3.436984,0.064656,70.0,288.0,0.041005285924258485
1,1753221994,5.0,0.0,5.0,0.0,5.0,3.436984,0.064656,70.0,288.0,0.044545991407076053
2,1753221999,5.0,0.0,5.0,0.0,5.0,3.436984,0.064656,70.0,288.0,0.053555299941953176
3,1753222004,5.0,0.0,5.0,0.0,5.0,3.436984,0.064656,70.0,288.0,0.05921747292910619
4,1753222009,5.0,0.0,5.0,0.0,5.0,1.373875,0.136022,70.0,288.0,0.06348069677386835
5,1753222014,5.0,0.0,5.0,0.0,5.0,1.373875,0.136022,70.0,288.0,0.06015968515812547
6,1753222019,5.0,0.0,5.0,0.0,5.0,1.373875,0.136022,70.0,288.0,0.04555069655991885
7,1753222024,5.0,0.0,5.0,0.0,5.0,1.373875,0.136022,70.0,288.0,0.05216225385064726
8,1753222029,5.0,0.0,5.0,0.0,5.0,1.373875,0.136022,70.0,288.0,0.055136545796226684
9,1753222034,5.0,0.0,5.0,0.0,5.0,1.373875,0.136022,70.0,288.0,0.05526056053990109
10,1753222039,5.0,0.0,5.0,0.0,5.0,0.289233,0.218204,70.0,288.0,0.04606690707671448
11,1753222044,5.0,0.0,5.0,0.0,5.0,0.289233,0.218204,70.0,288.0,0.04277649110056063
12,1753222049,5.0,0.0,5.0,0.0,5.0,0.289233,0.218204,70.0,288.0,0.04081904448522482
13,1753222054,5.0,0.0,5.0,0.0,5.0,0.289233,0.218204,70.0,288.0,0.04157301866687538
14,1753222059,5.0,0.0,5.0,0.0,5.0,0.289233,0.218204,70.0,288.0,0.04333294750724686
15,1753222064,5.0,0.0,5.0,0.0,5.0,0.289233,0.218204,70.0,288.0,0.04411097551841612
16,1753222069,5.0,0.0,5.0,0.0,5.0,0.244596,-1e-06,70.0,289.0,0.03821111652465463
17,1753222074,5.0,0.0,5.0,0.0,5.0,0.244596,-1e-06,70.0,289.0,0.028521751250589426
18,1753222079,5.0,0.0,5.0,0.0,5.0,0.244596,-1e-06,70.0,289.0,0.027006217632043444
19,1753222084,5.0,0.0,5.0,0.0,5.0,0.244596,-1e-06,70.0,289.0,0.023741793374626806
20,1753222089,5.0,0.0,5.0,0.0,5.0,0.244596,-1e-06,70.0,289.0,0.01819898896691807
21,1753222094,5.0,0.0,5.0,0.0,5.0,0.244596,-1e-06,70.0,289.0,0.01738864960043176
22,1753222099,5.0,0.0,5.0,0.0,5.0,0.073535,-1e-06,70.0,289.0,0.013515133229086691
23,1753222104,5.0,0.0,5.0,0.0,5.0,0.073535,-1e-06,70.0,289.0,0.008054927585430707
24,1753222109,5.0,0.0,5.0,0.0,5.0,0.073535,-1e-06,70.0,289.0,0.003975802280085125
25,1753222114,5.0,0.0,5.0,0.0,5.0,0.073535,-1e-06,70.0,289.0,0.00400728864867933
