index,srv-profile_autoscaler_requested_pods,srv-profile_autoscaler_terminating_pods,srv-profile_autoscaler_actual_pods,srv-profile_activator_request_concurrency,srv-profile_autoscaler_desired_pods,srv-profile_autoscaler_stable_request_concurrency,srv-profile_autoscaler_panic_request_concurrency,srv-profile_autoscaler_target_concurrency_per_pod,srv-profile_autoscaler_excess_burst_capacity,srv-profile_container_cpu_usage_seconds_total
1759497751,3.0,0.0,3.0,14.102733108551625,6.0,35.270012,0.0,7.0,-181.0,0.3815962016128878
1759497756,3.0,0.0,3.0,0.09207626164310133,6.0,35.270012,0.0,7.0,-181.0,0.3839449023344146
1759497761,3.0,0.0,3.0,0.09207626164310133,6.0,35.270012,0.0,7.0,-181.0,0.4056730451728342
1759497766,3.0,0.0,3.0,0.09207626164310133,6.0,35.270012,0.0,7.0,-181.0,0.38552475556562593
1759497771,3.0,0.0,3.0,0.09207626164310133,6.0,35.270012,0.0,7.0,-181.0,0.36224593359042906
1759497776,3.0,0.0,3.0,0.09207626164310133,6.0,83.383471,0.0,7.0,-181.0,0.34186160677105737
1759497781,3.0,0.0,3.0,0.09207626164310133,6.0,83.383471,0.0,7.0,-181.0,0.3497151420347615
1759497786,3.0,0.0,3.0,211.68735860880494,6.0,83.383471,0.0,7.0,-181.0,0.3441763250479225
1759497791,3.0,0.0,3.0,211.68735860880494,6.0,83.383471,0.0,7.0,-181.0,0.3195365340313769
1759497796,3.0,0.0,3.0,211.68735860880494,6.0,83.383471,0.0,7.0,-181.0,0.3544955073918178
1759497801,3.0,0.0,3.0,211.68735860880494,6.0,83.383471,0.0,7.0,-181.0,0.3626583882628726
1759497801,3.0,0.0,3.0,211.68735860880494,6.0,83.383471,0.0,7.0,-181.0,0.3626583882628726
1759497806,3.0,0.0,3.0,211.68735860880494,3.0,0.063761,0.0,7.0,-181.0,0.3626583882628726
1759497811,3.0,0.0,3.0,211.68735860880494,3.0,0.063761,0.0,7.0,-181.0,0.34187463119474015
1759497816,3.0,0.0,3.0,18.09642344689703,3.0,0.063761,0.0,7.0,-181.0,0.3296646967070425
1759497821,3.0,0.0,3.0,18.09642344689703,3.0,0.063761,0.0,7.0,-181.0,0.3297491918122542
1759497826,3.0,0.0,3.0,18.09642344689703,3.0,0.063761,0.0,7.0,-181.0,0.3314007936000854
1759497831,3.0,0.0,3.0,18.09642344689703,3.0,0.063761,0.0,7.0,-181.0,0.3348918538827231
1759497836,3.0,0.0,3.0,18.09642344689703,6.0,36.451464,0.0,7.0,-181.0,0.3348918538827231
1759497841,3.0,0.0,3.0,18.09642344689703,6.0,36.451464,0.0,7.0,-181.0,0.2859724051781717
1759497846,3.0,0.0,3.0,27.395201861107132,6.0,36.451464,0.0,7.0,-181.0,0.31290702955225286
1759497851,3.0,0.0,3.0,27.395201861107132,6.0,36.451464,0.0,7.0,-181.0,0.318028904649055
1759497856,3.0,0.0,3.0,27.395201861107132,6.0,36.451464,0.0,7.0,-181.0,0.348835706580018
1759497861,3.0,0.0,3.0,27.395201861107132,6.0,36.451464,0.0,7.0,-181.0,0.3709873012106556
1759497861,3.0,0.0,3.0,27.395201861107132,6.0,36.451464,0.0,7.0,-181.0,0.3750612580186485
1759497866,3.0,0.0,3.0,27.395201861107132,6.0,186.477382,0.0,7.0,-181.0,0.3750612580186485
1759497871,3.0,0.0,3.0,27.395201861107132,6.0,186.477382,0.0,7.0,-181.0,0.38298902788701455
1759497876,3.0,0.0,3.0,0.07287175907656801,6.0,186.477382,0.0,7.0,-181.0,0.3630444311124339
1759497881,3.0,0.0,3.0,0.07287175907656801,6.0,186.477382,0.0,7.0,-181.0,0.3838040605332047
1759497886,3.0,0.0,3.0,0.07287175907656801,6.0,186.477382,0.0,7.0,-181.0,0.34976534212860444
1759497891,3.0,0.0,3.0,0.07287175907656801,6.0,186.477382,0.0,7.0,-181.0,0.3736968904615226
1759497896,3.0,0.0,3.0,0.07287175907656801,3.0,17.932271,0.0,7.0,-181.0,0.3634629742142302
1759497901,3.0,0.0,3.0,0.07287175907656801,3.0,17.932271,0.0,7.0,-181.0,0.3289899143806313
1759497906,3.0,0.0,3.0,1.5331306867823857,3.0,17.932271,0.0,7.0,-181.0,0.34530603780530156
1759497911,3.0,0.0,3.0,1.5331306867823857,3.0,17.932271,0.0,7.0,-181.0,0.3454607391836802
1759497916,3.0,0.0,3.0,1.5331306867823857,3.0,17.932271,0.0,7.0,-181.0,0.3255142701299605
1759497921,3.0,0.0,3.0,1.5331306867823857,3.0,17.932271,0.0,7.0,-181.0,0.2854353117368973
1759497921,3.0,0.0,3.0,1.5331306867823857,3.0,17.932271,0.0,7.0,-181.0,0.28814536128617174
1759497926,3.0,0.0,3.0,1.5331306867823857,3.0,12.205181,0.0,7.0,-181.0,0.3456971874986949
1759497931,3.0,0.0,3.0,1.5331306867823857,3.0,12.205181,0.0,7.0,-181.0,0.35768665699435853
1759497936,3.0,0.0,3.0,24.121113064471814,3.0,12.205181,0.0,7.0,-181.0,0.3704574177967507
1759497941,3.0,0.0,3.0,24.121113064471814,3.0,12.205181,0.0,7.0,-181.0,0.3945000374876583
1759497946,3.0,0.0,3.0,24.121113064471814,3.0,12.205181,0.0,7.0,-181.0,0.41049645480313124
1759497951,3.0,0.0,3.0,24.121113064471814,3.0,12.205181,0.0,7.0,-181.0,0.40856613533851044
1759497956,3.0,0.0,3.0,24.121113064471814,4.0,24.31464,0.0,7.0,-181.0,0.41140597419632496
1759497961,3.0,0.0,3.0,24.121113064471814,4.0,24.31464,0.0,7.0,-181.0,0.41140597419632496
1759497966,3.0,0.0,3.0,16.88133292128465,4.0,24.31464,0.0,7.0,-181.0,0.40346409486275536
1759497971,3.0,0.0,3.0,16.88133292128465,4.0,24.31464,0.0,7.0,-181.0,0.4013027226502475
1759497976,3.0,0.0,3.0,16.88133292128465,4.0,24.31464,0.0,7.0,-181.0,0.4013027226502476
1759497981,3.0,0.0,3.0,16.88133292128465,4.0,24.31464,0.0,7.0,-181.0,0.37224784150276935
1759497981,3.0,0.0,3.0,16.88133292128465,4.0,24.31464,0.0,7.0,-181.0,0.37224784150276935
1759497986,3.0,0.0,3.0,16.88133292128465,6.0,37.49246,0.0,7.0,-181.0,0.3899867274095451
1759497991,3.0,0.0,3.0,16.88133292128465,6.0,37.49246,0.0,7.0,-181.0,0.3958832192917897
1759497996,3.0,0.0,3.0,56.84142816655669,6.0,37.49246,0.0,7.0,-181.0,0.3974016069231013
1759498001,3.0,0.0,3.0,56.84142816655669,6.0,37.49246,0.0,7.0,-181.0,0.3944807518299254
1759498006,3.0,0.0,3.0,56.84142816655669,6.0,37.49246,0.0,7.0,-181.0,0.37166373533036134
1759498011,3.0,0.0,3.0,56.84142816655669,6.0,37.49246,0.0,7.0,-181.0,0.37751899880774625
1759498016,3.0,0.0,3.0,56.84142816655669,3.0,3.007772,0.0,7.0,-181.0,0.41290395875360425
1759498021,3.0,0.0,3.0,56.84142816655669,3.0,3.007772,0.0,7.0,-181.0,0.40428829049017534
1759498026,3.0,0.0,3.0,27.08665158611876,3.0,3.007772,0.0,7.0,-181.0,0.40428829049017534
1759498031,3.0,0.0,3.0,27.08665158611876,3.0,3.007772,0.0,7.0,-181.0,0.378026409595631
1759498036,3.0,0.0,3.0,27.08665158611876,3.0,3.007772,0.0,7.0,-181.0,0.400644123993359
1759498041,3.0,0.0,3.0,27.08665158611876,3.0,3.007772,0.0,7.0,-181.0,0.400644123993359
1759498041,3.0,0.0,3.0,27.08665158611876,3.0,3.007772,0.0,7.0,-181.0,0.400644123993359
1759498046,3.0,0.0,3.0,27.08665158611876,3.0,19.88177,0.0,7.0,-181.0,0.3842060932213235
1759498051,3.0,0.0,3.0,27.08665158611876,3.0,19.88177,0.0,7.0,-181.0,0.36120377820569716
1759498056,3.0,0.0,3.0,84.65672808977178,3.0,19.88177,0.0,7.0,-181.0,0.3500503188462436
1759498061,3.0,0.0,3.0,84.65672808977178,3.0,19.88177,0.0,7.0,-181.0,0.31014621193728975
1759498066,3.0,0.0,3.0,84.65672808977178,3.0,19.88177,0.0,7.0,-181.0,0.33483528861954454
1759498071,3.0,0.0,3.0,84.65672808977178,3.0,19.88177,0.0,7.0,-181.0,0.3024538738518089
1759498076,3.0,0.0,3.0,84.65672808977178,6.0,47.989734,0.0,7.0,-181.0,0.28431051870476853
1759498081,3.0,0.0,3.0,84.65672808977178,6.0,47.989734,0.0,7.0,-181.0,0.3189015369489199
1759498086,3.0,0.0,3.0,22.04802762836428,6.0,47.989734,0.0,7.0,-181.0,0.33027527248685024
1759498091,3.0,0.0,3.0,22.04802762836428,6.0,47.989734,0.0,7.0,-181.0,0.3279087272638609
1759498096,3.0,0.0,3.0,22.04802762836428,6.0,47.989734,0.0,7.0,-181.0,0.34727559357062676
1759498101,3.0,0.0,3.0,22.04802762836428,6.0,47.989734,0.0,7.0,-181.0,0.3313510752533547
1759498101,3.0,0.0,3.0,22.04802762836428,6.0,47.989734,0.0,7.0,-181.0,0.3514227660821726
1759498106,3.0,0.0,3.0,22.04802762836428,6.0,90.37014,0.0,7.0,-181.0,0.3753746982175128
1759498111,3.0,0.0,3.0,22.04802762836428,6.0,90.37014,0.0,7.0,-181.0,0.3833458282327244
1759498116,3.0,0.0,3.0,25.292389715316645,6.0,90.37014,0.0,7.0,-181.0,0.39750387495528716
1759498121,3.0,0.0,3.0,25.292389715316645,6.0,90.37014,0.0,7.0,-181.0,0.3991708131258166
1759498126,3.0,0.0,3.0,25.292389715316645,6.0,90.37014,0.0,7.0,-181.0,0.3948588946087318
1759498131,3.0,0.0,3.0,25.292389715316645,6.0,90.37014,0.0,7.0,-181.0,0.393116017640018
1759498136,3.0,0.0,3.0,25.292389715316645,6.0,119.89958,0.0,7.0,-181.0,0.38582363281277277
1759498141,3.0,0.0,3.0,25.292389715316645,6.0,119.89958,0.0,7.0,-181.0,0.3809824511746829
1759498146,3.0,0.0,3.0,17.00683045612692,6.0,119.89958,0.0,7.0,-181.0,0.36961795086161936
1759498151,3.0,0.0,3.0,17.00683045612692,6.0,119.89958,0.0,7.0,-181.0,0.3489703670829536
1759498156,3.0,0.0,3.0,17.00683045612692,6.0,119.89958,0.0,7.0,-181.0,0.35677627365878894
1759498161,3.0,0.0,3.0,17.00683045612692,6.0,119.89958,0.0,7.0,-181.0,0.35181044117581073
1759498161,3.0,0.0,3.0,17.00683045612692,6.0,119.89958,0.0,7.0,-181.0,0.35181044117581073
1759498166,3.0,0.0,3.0,17.00683045612692,5.0,34.419828,0.0,7.0,-181.0,0.35909682402111787
1759498171,3.0,0.0,3.0,17.00683045612692,5.0,34.419828,0.0,7.0,-181.0,0.32959060670721885
1759498176,3.0,0.0,3.0,4.8645118206529405,5.0,34.419828,0.0,7.0,-181.0,0.3209996389977967
1759498181,3.0,0.0,3.0,4.8645118206529405,5.0,34.419828,0.0,7.0,-181.0,0.3090599783078654
1759498186,3.0,0.0,3.0,4.8645118206529405,5.0,34.419828,0.0,7.0,-181.0,0.3120934151272033
1759498191,3.0,0.0,3.0,4.8645118206529405,5.0,34.419828,0.0,7.0,-181.0,0.30880728656615847
1759498196,3.0,0.0,3.0,4.8645118206529405,6.0,44.621068,0.0,7.0,-181.0,0.30526444119616125
1759498201,3.0,0.0,3.0,4.8645118206529405,6.0,44.621068,0.0,7.0,-181.0,0.3230249573976498
1759498206,3.0,0.0,3.0,0.22700843244674154,6.0,44.621068,0.0,7.0,-181.0,0.2864266245859239
1759498211,3.0,0.0,3.0,0.22700843244674154,6.0,44.621068,0.0,7.0,-181.0,0.26446129194757734
1759498216,3.0,0.0,3.0,0.22700843244674154,6.0,44.621068,0.0,7.0,-181.0,0.2610491654966988
1759498221,3.0,0.0,3.0,0.22700843244674154,6.0,44.621068,0.0,7.0,-181.0,0.2526165994243489
1759498221,3.0,0.0,3.0,0.22700843244674154,6.0,44.621068,0.0,7.0,-181.0,0.27323397442247527
1759498226,3.0,0.0,3.0,0.22700843244674154,3.0,0.870981,0.0,7.0,-181.0,0.27313523262248907
1759498231,3.0,0.0,3.0,0.22700843244674154,3.0,0.870981,0.0,7.0,-181.0,0.2630011728199365
1759498236,3.0,0.0,3.0,3.9055983667846927,3.0,0.870981,0.0,7.0,-181.0,0.2611407066137685
1759498241,3.0,0.0,3.0,3.9055983667846927,3.0,0.870981,0.0,7.0,-181.0,0.2864091809006126
1759498246,3.0,0.0,3.0,3.9055983667846927,3.0,0.870981,0.0,7.0,-181.0,0.27372912765045265
1759498251,3.0,0.0,3.0,3.9055983667846927,3.0,0.870981,0.0,7.0,-181.0,0.25638366877510155
1759498256,3.0,0.0,3.0,3.9055983667846927,3.0,2.11008,0.0,7.0,-181.0,0.32426902550296954
1759498261,3.0,0.0,3.0,3.9055983667846927,3.0,2.11008,0.0,7.0,-181.0,0.3225828562991613
1759498266,3.0,0.0,3.0,1.5033275961336205,3.0,2.11008,0.0,7.0,-181.0,0.3248731244127015
1759498271,3.0,0.0,3.0,1.5033275961336205,3.0,2.11008,0.0,7.0,-181.0,0.32706960754684855
1759498276,3.0,0.0,3.0,1.5033275961336205,3.0,2.11008,0.0,7.0,-181.0,0.32706960754684855
1759498281,3.0,0.0,3.0,1.5033275961336205,3.0,2.11008,0.0,7.0,-181.0,0.28371262048739365
1759498281,3.0,0.0,3.0,1.5033275961336205,3.0,2.11008,0.0,7.0,-181.0,0.28807415315243917
1759498286,3.0,0.0,3.0,1.5033275961336205,6.0,145.633285,0.0,7.0,-181.0,0.34056288837352
1759498291,3.0,0.0,3.0,1.5033275961336205,6.0,145.633285,0.0,7.0,-181.0,0.3391755454997124
1759498296,3.0,0.0,3.0,14.826091116240711,6.0,145.633285,0.0,7.0,-181.0,0.33217762630765313
1759498301,3.0,0.0,3.0,14.826091116240711,6.0,145.633285,0.0,7.0,-181.0,0.3392733295606577
1759498306,3.0,0.0,3.0,14.826091116240711,6.0,145.633285,0.0,7.0,-181.0,0.36119591354804176
1759498311,3.0,0.0,3.0,14.826091116240711,6.0,145.633285,0.0,7.0,-181.0,0.34402198704497267
1759498316,3.0,0.0,3.0,14.826091116240711,4.0,23.72507,0.0,7.0,-181.0,0.38420199759880613
1759498321,3.0,0.0,3.0,14.826091116240711,4.0,23.72507,0.0,7.0,-181.0,0.37403181591085183
1759498326,3.0,0.0,3.0,40.21678841137878,4.0,23.72507,0.0,7.0,-181.0,0.36559066631154563
1759498331,3.0,0.0,3.0,40.21678841137878,4.0,23.72507,0.0,7.0,-181.0,0.3729512111067062
1759498336,3.0,0.0,3.0,40.21678841137878,4.0,23.72507,0.0,7.0,-181.0,0.3729512111067062
1759498341,3.0,0.0,3.0,40.21678841137878,4.0,23.72507,0.0,7.0,-181.0,0.34808612116618
1759498341,3.0,0.0,3.0,40.21678841137878,4.0,23.72507,0.0,7.0,-181.0,0.3417211921991331
1759498346,3.0,0.0,3.0,40.21678841137878,6.0,85.4185,0.0,7.0,-181.0,0.3572388223384599
1759498351,3.0,0.0,3.0,40.21678841137878,6.0,85.4185,0.0,7.0,-181.0,0.3572388223384599
1759498356,3.0,0.0,3.0,156.321040586906,6.0,85.4185,0.0,7.0,-181.0,0.33502225209073117
1759498361,3.0,0.0,3.0,156.321040586906,6.0,85.4185,0.0,7.0,-181.0,0.35487568704179157
1759498366,3.0,0.0,3.0,156.321040586906,6.0,85.4185,0.0,7.0,-181.0,0.35581419324049146
1759498371,3.0,0.0,3.0,156.321040586906,6.0,85.4185,0.0,7.0,-181.0,0.35158113979980965
1759498376,3.0,0.0,3.0,156.321040586906,6.0,39.821637,0.0,7.0,-181.0,0.35544802569250866
1759498381,3.0,0.0,3.0,156.321040586906,6.0,39.821637,0.0,7.0,-181.0,0.33859079647129575
1759498386,3.0,0.0,3.0,1.3418363613638096,6.0,39.821637,0.0,7.0,-181.0,0.3518907942281774
1759498391,3.0,0.0,3.0,1.3418363613638096,6.0,39.821637,0.0,7.0,-181.0,0.3371976701513383
1759498396,3.0,0.0,3.0,1.3418363613638096,6.0,39.821637,0.0,7.0,-181.0,0.3371976701513383
1759498401,3.0,0.0,3.0,1.3418363613638096,6.0,39.821637,0.0,7.0,-181.0,0.32134147514071115
1759498401,3.0,0.0,3.0,1.3418363613638096,6.0,39.821637,0.0,7.0,-181.0,0.3283211079810754
1759498406,3.0,0.0,3.0,1.3418363613638096,6.0,96.167727,0.0,7.0,-181.0,0.3164608613195834
1759498411,3.0,0.0,3.0,1.3418363613638096,6.0,96.167727,0.0,7.0,-181.0,0.3164608613195834
1759498416,3.0,0.0,3.0,166.2997613110838,6.0,96.167727,0.0,7.0,-181.0,0.3024273645109416
1759498421,3.0,0.0,3.0,166.2997613110838,6.0,96.167727,0.0,7.0,-181.0,0.324337725248679
1759498426,3.0,0.0,3.0,166.2997613110838,6.0,96.167727,0.0,7.0,-181.0,0.3110825587462666
1759498431,3.0,0.0,3.0,166.2997613110838,6.0,96.167727,0.0,7.0,-181.0,0.33846287640000305
1759498436,3.0,0.0,3.0,166.2997613110838,6.0,116.175948,0.0,7.0,-181.0,0.345194661886156
1759498441,3.0,0.0,3.0,166.2997613110838,6.0,116.175948,0.0,7.0,-181.0,0.3439694099703681
1759498446,3.0,0.0,3.0,6.226060724307702,6.0,116.175948,0.0,7.0,-181.0,0.3668317772274493
1759498451,3.0,0.0,3.0,6.226060724307702,6.0,116.175948,0.0,7.0,-181.0,0.40281693423891857
1759498456,3.0,0.0,3.0,6.226060724307702,6.0,116.175948,0.0,7.0,-181.0,0.38560674061183053
1759498461,3.0,0.0,3.0,6.226060724307702,6.0,116.175948,0.0,7.0,-181.0,0.3799862490402456
1759498461,3.0,0.0,3.0,6.226060724307702,6.0,116.175948,0.0,7.0,-181.0,0.4219771355022521
1759498466,3.0,0.0,3.0,6.226060724307702,6.0,140.763842,0.0,7.0,-181.0,0.43095304046736105
1759498471,3.0,0.0,3.0,6.226060724307702,6.0,140.763842,0.0,7.0,-181.0,0.4145469626362425
1759498476,3.0,0.0,3.0,7.373524042147837,6.0,140.763842,0.0,7.0,-181.0,0.4118582948944569
1759498481,3.0,0.0,3.0,7.373524042147837,6.0,140.763842,0.0,7.0,-181.0,0.39184208779154656
1759498486,3.0,0.0,3.0,7.373524042147837,6.0,140.763842,0.0,7.0,-181.0,0.3962048772116675
1759498491,3.0,0.0,3.0,7.373524042147837,6.0,140.763842,0.0,7.0,-181.0,0.4059322706383376
1759498496,3.0,0.0,3.0,7.373524042147837,6.0,74.1701,0.0,7.0,-181.0,0.38744232015077495
1759498501,3.0,0.0,3.0,7.373524042147837,6.0,74.1701,0.0,7.0,-181.0,0.34233297045084277
1759498506,3.0,0.0,3.0,0.09887027718519337,6.0,74.1701,0.0,7.0,-181.0,0.3526061834326123
1759498511,3.0,0.0,3.0,0.09887027718519337,6.0,74.1701,0.0,7.0,-181.0,0.33548248111379597
1759498516,3.0,0.0,3.0,0.09887027718519337,6.0,74.1701,0.0,7.0,-181.0,0.33661267430898756
1759498521,3.0,0.0,3.0,0.09887027718519337,6.0,74.1701,0.0,7.0,-181.0,0.3411527809954218
1759498521,3.0,0.0,3.0,0.09887027718519337,6.0,74.1701,0.0,7.0,-181.0,0.3411527809954218
1759498526,3.0,0.0,3.0,0.09887027718519337,6.0,56.612541,0.0,7.0,-181.0,0.32292297899495603
1759498531,3.0,0.0,3.0,0.09887027718519337,6.0,56.612541,0.0,7.0,-181.0,0.3337406284024435
1759498536,3.0,0.0,3.0,7.580793693783386,6.0,56.612541,0.0,7.0,-181.0,0.3355659587704371
1759498541,3.0,0.0,3.0,7.580793693783386,6.0,56.612541,0.0,7.0,-181.0,0.3108517286180104
1759498546,3.0,0.0,3.0,7.580793693783386,6.0,56.612541,0.0,7.0,-181.0,0.3215263398656891
1759498551,3.0,0.0,3.0,7.580793693783386,6.0,56.612541,0.0,7.0,-181.0,0.34076901712113256
1759498556,3.0,0.0,3.0,7.580793693783386,3.0,0.950656,0.0,7.0,-181.0,0.3431325234478434
1759498561,3.0,0.0,3.0,7.580793693783386,3.0,0.950656,0.0,7.0,-181.0,0.34652292976629295
1759498566,3.0,0.0,3.0,3.601814629928802,3.0,0.950656,0.0,7.0,-181.0,0.33717499958543967
1759498571,3.0,0.0,3.0,3.601814629928802,3.0,0.950656,0.0,7.0,-181.0,0.31445394571040175
1759498576,3.0,0.0,3.0,3.601814629928802,3.0,0.950656,0.0,7.0,-181.0,0.31056507919284815
1759498581,3.0,0.0,3.0,3.601814629928802,3.0,0.950656,0.0,7.0,-181.0,0.3004633742089093
1759498581,3.0,0.0,3.0,3.601814629928802,3.0,0.950656,0.0,7.0,-181.0,0.3004633742089093
1759498586,3.0,0.0,3.0,3.601814629928802,6.0,141.392311,0.0,7.0,-181.0,0.31777292170202387
1759498591,3.0,0.0,3.0,3.601814629928802,6.0,141.392311,0.0,7.0,-181.0,0.3020673764171369
1759498596,3.0,0.0,3.0,1.9294382605883917,6.0,141.392311,0.0,7.0,-181.0,0.30045864262632505
1759498601,3.0,0.0,3.0,1.9294382605883917,6.0,141.392311,0.0,7.0,-181.0,0.3122161311308088
1759498606,3.0,0.0,3.0,1.9294382605883917,6.0,141.392311,0.0,7.0,-181.0,0.3088136695615446
1759498611,3.0,0.0,3.0,1.9294382605883917,6.0,141.392311,0.0,7.0,-181.0,0.3098106615654053
1759498616,3.0,0.0,3.0,1.9294382605883917,6.0,72.094701,0.0,7.0,-181.0,0.33715727386117866
1759498621,3.0,0.0,3.0,1.9294382605883917,6.0,72.094701,0.0,7.0,-181.0,0.34215387277307785
1759498626,3.0,0.0,3.0,0.0,6.0,72.094701,0.0,7.0,-181.0,0.3515734943388133
1759498631,3.0,0.0,3.0,0.0,6.0,72.094701,0.0,7.0,-181.0,0.33978538299168104
1759498636,3.0,0.0,3.0,0.0,6.0,72.094701,0.0,7.0,-181.0,0.3630628241596572
1759498641,3.0,0.0,3.0,0.0,6.0,72.094701,0.0,7.0,-181.0,0.3630628241596572
1759498641,3.0,0.0,3.0,0.0,6.0,72.094701,0.0,7.0,-181.0,0.3630628241596572
1759498646,3.0,0.0,3.0,0.0,6.0,94.639096,0.0,7.0,-181.0,0.38105083656554356
1759498651,3.0,0.0,3.0,0.0,6.0,94.639096,0.0,7.0,-181.0,0.36411937885301504
1759498656,3.0,0.0,3.0,117.88410884470139,6.0,94.639096,0.0,7.0,-181.0,0.3606812848121833
1759498661,3.0,0.0,3.0,117.88410884470139,6.0,94.639096,0.0,7.0,-181.0,0.3337120889450846
1759498666,3.0,0.0,3.0,117.88410884470139,6.0,94.639096,0.0,7.0,-181.0,0.3337120889450846
1759498671,3.0,0.0,3.0,117.88410884470139,6.0,94.639096,0.0,7.0,-181.0,0.3337120889450846
1759498676,3.0,0.0,3.0,117.88410884470139,6.0,96.71595,0.0,7.0,-181.0,0.3178878043736941
1759498681,3.0,0.0,3.0,117.88410884470139,6.0,96.71595,0.0,7.0,-181.0,0.3370625133059747
1759498686,3.0,0.0,3.0,575.0095153598264,6.0,96.71595,0.0,7.0,-181.0,0.3390957990926891
1759498691,3.0,0.0,3.0,575.0095153598264,6.0,96.71595,0.0,7.0,-181.0,0.30911774196871217
1759498696,3.0,0.0,3.0,575.0095153598264,6.0,96.71595,0.0,7.0,-181.0,0.3316948272454532
1759498701,3.0,0.0,3.0,575.0095153598264,6.0,96.71595,0.0,7.0,-181.0,0.3103424238361326
1759498701,3.0,0.0,3.0,575.0095153598264,6.0,96.71595,0.0,7.0,-181.0,0.3471787544381171
1759498706,3.0,0.0,3.0,575.0095153598264,6.0,95.377806,0.0,7.0,-181.0,0.3614314453528036
1759498711,3.0,0.0,3.0,575.0095153598264,6.0,95.377806,0.0,7.0,-181.0,0.36944340403904935
1759498716,3.0,0.0,3.0,5.950087319095036,6.0,95.377806,0.0,7.0,-181.0,0.34859713529839825
1759498721,3.0,0.0,3.0,5.950087319095036,6.0,95.377806,0.0,7.0,-181.0,0.36813966698349165
1759498726,3.0,0.0,3.0,5.950087319095036,6.0,95.377806,0.0,7.0,-181.0,0.36813966698349165
1759498731,3.0,0.0,3.0,5.950087319095036,6.0,95.377806,0.0,7.0,-181.0,0.36246178004810437
1759498736,3.0,0.0,3.0,5.950087319095036,4.0,23.664576,0.0,7.0,-181.0,0.3660297247079387
1759498741,3.0,0.0,3.0,5.950087319095036,4.0,23.664576,0.0,7.0,-181.0,0.38216701725353897
1759498746,3.0,0.0,3.0,0.08644404112747013,4.0,23.664576,0.0,7.0,-181.0,0.347562491352132
1759498751,3.0,0.0,3.0,0.08644404112747013,4.0,23.664576,0.0,7.0,-181.0,0.3448934538870576
