Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/hotels,48942,39830,19,243.54908339152743,8.504307828843594,16780.614477582276,166.82424093825344,81.0349833086492,65.94792581389191,19,28,49,110,580,1400,2500,3500,12000,17000,17000
GET,/recommendations,31419,0,17,39.43393985252666,5.920670926570892,8736.73155810684,440.90734905630353,52.02153856757896,0.0,17,26,33,38,54,120,230,280,2700,8700,8700
POST,/reservation,788,4,150.0,217.52524083045307,10.232779197394848,5429.724784567952,64.57868020304568,1.3047191951129005,0.006622940076715231,150,230,270,300,410,550,1000,1300,5400,5400,5400
POST,/user,829,0,9,38.44931252655743,4.431966692209244,12402.06694509834,64.0,1.3726043308992315,0.0,9,10,11,12,18,23,39,110,12000,12000,12000
,Aggregated,81978,39834,19,162.9954203009781,4.431966692209244,16780.614477582276,269.84708092415036,135.7338454022403,65.95454875396862,19,27,39,50,260,760,2000,2800,9700,16000,17000
