request_type,name,response_time,response_length,status_code
GET,/recommendations,6291.342936005094,204, 200
GET,/recommendations,3227.562083993689,214, 200
GET,/recommendations,286.87885600083973,204, 200
GET,/hotels,8063.778146999539,43, 200
GET,/hotels,5063.3423480030615,43, 200
GET,/hotels,6092.91067700542,43, 200
GET,/hotels,559.4124030030798,43, 200
GET,/hotels,3136.4378629950806,43, 200
GET,/hotels,74.26276999467518,43, 200
GET,/recommendations,55.45372600317933,212, 200
GET,/recommendations,185.94106899399776,902, 200
GET,/hotels,2067.091454999172,178, 500
GET,/hotels,4068.6429670022335,178, 500
GET,/recommendations,282.9714840045199,216, 200
GET,/recommendations,351.40909800247755,902, 200
GET,/recommendations,49.24646300787572,204, 200
GET,/recommendations,41.487034992314875,204, 200
GET,/recommendations,162.61515799851622,204, 200
GET,/recommendations,50.2356270008022,204, 200
GET,/recommendations,155.71606399316806,204, 200
GET,/recommendations,34.507479998865165,204, 200
GET,/recommendations,27.45184699597303,204, 200
GET,/recommendations,56.22712800686713,215, 200
POST,/user,29.644631998962723,64, 200
GET,/recommendations,178.6726979917148,204, 200
GET,/recommendations,25.798939997912385,215, 200
GET,/recommendations,63.902626003255136,211, 200
GET,/recommendations,27.467854000860825,902, 200
GET,/recommendations,120.0871199980611,212, 200
GET,/recommendations,28.666611993685365,902, 200
GET,/hotels,7544.90050500317,43, 200
GET,/hotels,8258.97187400551,43, 200
GET,/hotels,7363.166695999098,43, 200
GET,/hotels,572.5818899954902,43, 200
GET,/hotels,515.259274005075,43, 200
GET,/hotels,6895.292918998166,43, 200
GET,/hotels,3605.0246259983396,43, 200
GET,/recommendations,225.01963799004443,212, 200
GET,/hotels,228.72382200148422,43, 200
GET,/hotels,5594.476864003809,178, 500
GET,/hotels,5575.497409998206,178, 500
GET,/hotels,8263.711692998186,178, 500
GET,/hotels,3437.9398889868753,178, 500
GET,/hotels,8816.196605999721,178, 500
GET,/hotels,4440.82749899826,178, 500
GET,/hotels,4245.051200006856,178, 500
GET,/hotels,6670.453366008587,178, 500
GET,/hotels,8441.541898995638,178, 500
GET,/hotels,386.1588149884483,43, 200
GET,/recommendations,181.22861099254806,204, 200
GET,/recommendations,202.8319449891569,204, 200
GET,/recommendations,161.57238000596408,902, 200
GET,/hotels,223.3924509928329,43, 200
GET,/hotels,113.66304599505384,43, 200
GET,/hotels,558.0788399965968,43, 200
GET,/hotels,1103.05795900058,902, 200
GET,/recommendations,262.15360600326676,212, 200
GET,/hotels,401.8248170032166,43, 200
GET,/hotels,726.018198998645,43, 200
GET,/hotels,1372.9493629944045,560, 200
GET,/hotels,840.0655440054834,902, 200
GET,/recommendations,788.2934250083053,902, 200
GET,/hotels,1016.9344300084049,43, 200
