Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/hotels,82674,1,130.0,248.80852719488743,9.715120308101177,91575.51791146398,43.0010886131069,135.3054284412861,0.0016366140315127622,130,280,380,450,630,790,1000,1100,1700,5000,92000
GET,/recommendations,51931,0,17,28.126500029361416,3.9853695780038834,4258.45499150455,440.10467736034354,84.99100327048926,0.0,17,24,30,34,50,74,140,230,340,3200,4300
POST,/reservation,1363,0,24,126.37123888083792,7.500920444726944,9836.320469155908,42.231841526045486,2.230704924951895,0.0,24,36,220,250,310,410,710,1200,2600,9800,9800
POST,/user,1374,0,11,33.24581054208754,5.26933278888464,9828.807286918163,64.0,2.248707679298535,0.0,11,14,17,18,23,31,47,110,7800,9800,9800
,Aggregated,137342,1,44,161.99383431589973,3.9853695780038834,91575.51791146398,193.35415240785775,224.7758443160258,0.0016366140315127622,44,110,210,290,500,670,890,1000,1600,5000,92000
