,index,srv-reservation_autoscaler_requested_pods,srv-reservation_autoscaler_terminating_pods,srv-reservation_autoscaler_actual_pods,srv-reservation_activator_request_concurrency,srv-reservation_autoscaler_desired_pods,srv-reservation_autoscaler_stable_request_concurrency,srv-reservation_autoscaler_panic_request_concurrency,srv-reservation_autoscaler_target_concurrency_per_pod,srv-reservation_autoscaler_excess_burst_capacity,srv-reservation_container_cpu_usage_seconds_total
0,1753997040,0.0,0.0,0.0,,0.0,0.0,0.0,70.0,-211.0,
1,1753997045,0.0,0.0,0.0,,0.0,0.0,0.0,70.0,-211.0,
2,1753997050,0.0,0.0,0.0,1.0,0.0,0.0,0.0,70.0,-211.0,
3,1753997055,5.0,0.0,5.0,1.0,5.0,0.636379,0.560632,70.0,288.0,
4,1753997060,5.0,0.0,5.0,1.0,5.0,0.636379,0.560632,70.0,288.0,0.006370429988749043
5,1753997065,5.0,0.0,5.0,1.0,5.0,0.636379,0.560632,70.0,288.0,0.015577643111860193
6,1753997070,5.0,0.0,5.0,1.0,5.0,0.636379,0.560632,70.0,288.0,0.017328615963353795
7,1753997075,5.0,0.0,5.0,1.0,5.0,0.636379,0.560632,70.0,288.0,0.025135011056777547
8,1753997080,5.0,0.0,5.0,0.0,5.0,0.636379,0.560632,70.0,288.0,0.0343710966737366
9,1753997085,5.0,0.0,5.0,0.0,5.0,0.758855,1.046315,70.0,287.0,0.04147383284665786
10,1753997090,5.0,0.0,5.0,0.0,5.0,0.758855,1.046315,70.0,287.0,0.045733924692385845
11,1753997095,5.0,0.0,5.0,0.0,5.0,0.758855,1.046315,70.0,287.0,0.05698368210722054
12,1753997100,5.0,0.0,5.0,0.0,5.0,0.758855,1.046315,70.0,287.0,0.06077818539807982
13,1753997105,5.0,0.0,5.0,0.0,5.0,0.758855,1.046315,70.0,287.0,0.07226983595397973
14,1753997110,5.0,0.0,5.0,0.0,5.0,0.758855,1.046315,70.0,287.0,0.07998871395330526
15,1753997115,5.0,0.0,5.0,0.0,5.0,0.625237,0.369003,70.0,288.0,0.08112503781697941
16,1753997120,5.0,0.0,5.0,0.0,5.0,0.625237,0.369003,70.0,288.0,0.08178873931443556
17,1753997125,5.0,0.0,5.0,0.0,5.0,0.625237,0.369003,70.0,288.0,0.08536434367629805
18,1753997130,5.0,0.0,5.0,0.0,5.0,0.625237,0.369003,70.0,288.0,0.08480493985013707
19,1753997135,5.0,0.0,5.0,0.0,5.0,0.625237,0.369003,70.0,288.0,0.08382427551925697
20,1753997140,5.0,0.0,5.0,0.0,5.0,0.625237,0.369003,70.0,288.0,0.08638077793941776
21,1753997145,5.0,0.0,5.0,0.0,5.0,0.396833,0.285857,70.0,288.0,0.08455748371104677
22,1753997150,5.0,0.0,5.0,0.0,5.0,0.396833,0.285857,70.0,288.0,0.08488792521971722
23,1753997155,5.0,0.0,5.0,0.0,5.0,0.396833,0.285857,70.0,288.0,0.08956679375298147
24,1753997160,5.0,0.0,5.0,0.0,5.0,0.396833,0.285857,70.0,288.0,0.08696705243132748
25,1753997165,5.0,0.0,5.0,0.0,5.0,0.396833,0.285857,70.0,288.0,0.0922143984674552
26,1753997170,5.0,0.0,5.0,0.0,5.0,0.396833,0.285857,70.0,288.0,0.08946022230304682
27,1753997175,5.0,0.0,5.0,0.0,5.0,0.378438,0.163619,70.0,288.0,0.09273282649763166
28,1753997180,5.0,0.0,5.0,0.0,5.0,0.378438,0.163619,70.0,288.0,0.09255193009871987
29,1753997185,5.0,0.0,5.0,0.0,5.0,0.378438,0.163619,70.0,288.0,0.09265375825734513
30,1753997190,5.0,0.0,5.0,0.0,5.0,0.378438,0.163619,70.0,288.0,0.09067037645523399
31,1753997195,5.0,0.0,5.0,0.0,5.0,0.378438,0.163619,70.0,288.0,0.08974114584815089
32,1753997200,5.0,0.0,5.0,0.0,5.0,0.378438,0.163619,70.0,288.0,0.09634258099435263
33,1753997205,5.0,0.0,5.0,0.0,5.0,0.531886,0.877937,70.0,288.0,0.09063581390170834
34,1753997210,5.0,0.0,5.0,0.0,5.0,0.531886,0.877937,70.0,288.0,0.09787400974592608
35,1753997215,5.0,0.0,5.0,0.0,5.0,0.531886,0.877937,70.0,288.0,0.10068588802222918
36,1753997220,5.0,0.0,5.0,0.0,5.0,0.531886,0.877937,70.0,288.0,0.10404312659987676
37,1753997225,5.0,0.0,5.0,0.0,5.0,0.531886,0.877937,70.0,288.0,0.1070845011837122
38,1753997230,5.0,0.0,5.0,0.0,5.0,0.531886,0.877937,70.0,288.0,0.10173066711769294
39,1753997235,5.0,0.0,5.0,0.0,5.0,1.13875,0.21247,70.0,288.0,0.1070328457896501
