,index,srv-reservation_autoscaler_requested_pods,srv-reservation_autoscaler_terminating_pods,srv-reservation_autoscaler_actual_pods,srv-reservation_activator_request_concurrency,srv-reservation_autoscaler_desired_pods,srv-reservation_autoscaler_stable_request_concurrency,srv-reservation_autoscaler_panic_request_concurrency,srv-reservation_autoscaler_target_concurrency_per_pod,srv-reservation_autoscaler_excess_burst_capacity,srv-reservation_container_cpu_usage_seconds_total
0,1752810907,5.0,0.0,0.0,0.3329418380727185,5.0,1.0,1.0,140.0,-212.0,0.02629531921545638
1,1752810912,5.0,0.0,0.0,0.3329418380727185,5.0,1.0,1.0,140.0,-212.0,0.034752523889319015
2,1752810917,5.0,0.0,5.0,0.3329418380727185,5.0,1.851345,0.134827,140.0,788.0,0.04228619419040606
3,1752810922,5.0,0.0,5.0,0.3329418380727185,5.0,1.851345,0.134827,140.0,788.0,0.04188825383955354
4,1752810927,5.0,0.0,5.0,0.0,5.0,1.851345,0.134827,140.0,788.0,0.05982357053488308
5,1752810932,5.0,0.0,5.0,0.0,5.0,1.851345,0.134827,140.0,788.0,0.08051229311104514
6,1752810937,5.0,0.0,5.0,0.0,5.0,1.851345,0.134827,140.0,788.0,0.10194996599985083
7,1752810942,5.0,0.0,5.0,0.0,5.0,1.851345,0.134827,140.0,788.0,0.10893042228895664
8,1752810947,5.0,0.0,5.0,0.0,5.0,1.198164,0.547259,140.0,788.0,0.13216242545841328
9,1752810952,5.0,0.0,5.0,0.0,5.0,1.198164,0.547259,140.0,788.0,0.14281839173070726
10,1752810957,5.0,0.0,5.0,0.0,5.0,1.198164,0.547259,140.0,788.0,0.15225547612185503
11,1752810962,5.0,0.0,5.0,0.0,5.0,1.198164,0.547259,140.0,788.0,0.1620252025102465
12,1752810967,5.0,0.0,5.0,0.0,5.0,1.198164,0.547259,140.0,788.0,0.16819853098828813
13,1752810972,5.0,0.0,5.0,0.0,5.0,1.198164,0.547259,140.0,788.0,0.17091937419708872
14,1752810977,5.0,0.0,5.0,0.0,5.0,0.517723,0.521426,140.0,788.0,0.16775183089531503
15,1752810982,5.0,0.0,5.0,0.0,5.0,0.517723,0.521426,140.0,788.0,0.16112712709279672
16,1752810987,5.0,0.0,5.0,0.0,5.0,0.517723,0.521426,140.0,788.0,0.14664580435814747
17,1752810992,5.0,0.0,5.0,0.0,5.0,0.517723,0.521426,140.0,788.0,0.14239876977385135
18,1752810997,5.0,0.0,5.0,0.0,5.0,0.517723,0.521426,140.0,788.0,0.15026406825734293
19,1752811002,5.0,0.0,5.0,0.0,5.0,0.517723,0.521426,140.0,788.0,0.15159362624529318
20,1752811007,5.0,0.0,5.0,0.0,5.0,0.468913,0.637158,140.0,788.0,0.15420162371290574
21,1752811012,5.0,0.0,5.0,0.0,5.0,0.468913,0.637158,140.0,788.0,0.15459601655492375
22,1752811017,5.0,0.0,5.0,0.0,5.0,0.468913,0.637158,140.0,788.0,0.16664837648217662
23,1752811022,5.0,0.0,5.0,0.0,5.0,0.468913,0.637158,140.0,788.0,0.1722479285274486
24,1752811027,5.0,0.0,5.0,0.0,5.0,0.468913,0.637158,140.0,788.0,0.19453202197809047
25,1752811032,5.0,0.0,5.0,0.0,5.0,0.468913,0.637158,140.0,788.0,0.19103839020415944
26,1752811037,5.0,0.0,5.0,0.0,5.0,0.701258,0.832337,140.0,788.0,0.20885973647806472
27,1752811042,5.0,0.0,5.0,0.0,5.0,0.701258,0.832337,140.0,788.0,0.21368333985106228
28,1752811047,5.0,0.0,5.0,0.0,5.0,0.701258,0.832337,140.0,788.0,0.21837760158950403
29,1752811052,5.0,0.0,5.0,0.0,5.0,0.701258,0.832337,140.0,788.0,0.21748485466748413
30,1752811057,5.0,0.0,5.0,0.0,5.0,0.701258,0.832337,140.0,788.0,0.2288112129025129
