,index,srv-profile_autoscaler_requested_pods,srv-profile_autoscaler_terminating_pods,srv-profile_autoscaler_actual_pods,srv-profile_activator_request_concurrency,srv-profile_autoscaler_desired_pods,srv-profile_autoscaler_stable_request_concurrency,srv-profile_autoscaler_panic_request_concurrency,srv-profile_autoscaler_target_concurrency_per_pod,srv-profile_autoscaler_excess_burst_capacity,srv-profile_container_cpu_usage_seconds_total
0,1752509277,5.0,0.0,2.0,0.0,5.0,8.821349,6.879554,70.0,-18.0,0.007768627030328896
1,1752509282,5.0,0.0,2.0,0.0,5.0,8.821349,6.879554,70.0,-18.0,0.007229312753484272
2,1752509287,5.0,0.0,2.0,0.0,5.0,8.821349,6.879554,70.0,-18.0,0.013528111980528222
3,1752509292,5.0,0.0,2.0,0.0,5.0,8.821349,6.879554,70.0,-18.0,0.018005264260421518
4,1752509297,5.0,0.0,5.0,0.0,5.0,2.164023,0.314986,70.0,288.0,0.022724184886910546
5,1752509302,5.0,0.0,5.0,0.0,5.0,2.164023,0.314986,70.0,288.0,0.026306008705091533
6,1752509307,5.0,0.0,5.0,0.0,5.0,2.164023,0.314986,70.0,288.0,0.03176214227794236
7,1752509312,5.0,0.0,5.0,0.0,5.0,2.164023,0.314986,70.0,288.0,0.03516347830422067
8,1752509317,5.0,0.0,5.0,0.0,5.0,2.164023,0.314986,70.0,288.0,0.04665359559237579
9,1752509322,5.0,0.0,5.0,0.0,5.0,2.164023,0.314986,70.0,288.0,0.05119144465938303
10,1752509327,5.0,0.0,5.0,0.0,5.0,0.258701,0.226215,70.0,288.0,0.05425080161920629
11,1752509332,5.0,0.0,5.0,0.0,5.0,0.258701,0.226215,70.0,288.0,0.05758685171781231
12,1752509337,5.0,0.0,5.0,0.0,5.0,0.258701,0.226215,70.0,288.0,0.06253079500329344
13,1752509342,5.0,0.0,5.0,0.0,5.0,0.258701,0.226215,70.0,288.0,0.06074513295617702
14,1752509347,5.0,0.0,5.0,0.0,5.0,0.258701,0.226215,70.0,288.0,0.06255849852747644
15,1752509352,5.0,0.0,5.0,0.0,5.0,0.258701,0.226215,70.0,288.0,0.0620608075417048
16,1752509357,5.0,0.0,5.0,0.0,5.0,0.351212,0.25072,70.0,288.0,0.06369696739417029
17,1752509362,5.0,0.0,5.0,0.0,5.0,0.351212,0.25072,70.0,288.0,0.061362764178947496
18,1752509367,5.0,0.0,5.0,0.0,5.0,0.351212,0.25072,70.0,288.0,0.061165881378988214
19,1752509372,5.0,0.0,5.0,0.0,5.0,0.351212,0.25072,70.0,288.0,0.058223842200751635
20,1752509377,5.0,0.0,5.0,0.0,5.0,0.351212,0.25072,70.0,288.0,0.05810623956511157
21,1752509382,5.0,0.0,5.0,0.0,5.0,0.351212,0.25072,70.0,288.0,0.06098621805412921
22,1752509387,5.0,0.0,5.0,0.0,5.0,0.301735,0.2317,70.0,288.0,0.05828336617993527
23,1752509392,5.0,0.0,5.0,0.0,5.0,0.301735,0.2317,70.0,288.0,0.05825390046307227
24,1752509397,5.0,0.0,5.0,0.0,5.0,0.301735,0.2317,70.0,288.0,0.05311304915330076
25,1752509402,5.0,0.0,5.0,0.0,5.0,0.301735,0.2317,70.0,288.0,0.05493334506902196
26,1752509407,5.0,0.0,5.0,0.0,5.0,0.301735,0.2317,70.0,288.0,0.053416323669738884
27,1752509412,5.0,0.0,5.0,0.0,5.0,0.301735,0.2317,70.0,288.0,0.056949588487989394
28,1752509417,5.0,0.0,5.0,0.0,5.0,0.278025,0.398161,70.0,288.0,0.05825274453831809
29,1752509422,5.0,0.0,5.0,0.0,5.0,0.278025,0.398161,70.0,288.0,0.05850781188216697
30,1752509427,5.0,0.0,5.0,0.0,5.0,0.278025,0.398161,70.0,288.0,0.06039553674487296
31,1752509432,5.0,0.0,5.0,0.0,5.0,0.278025,0.398161,70.0,288.0,0.0606473028868563
32,1752509437,5.0,0.0,5.0,0.0,5.0,0.278025,0.398161,70.0,288.0,0.06142379415221289
33,1752509442,5.0,0.0,5.0,0.0,5.0,0.278025,0.398161,70.0,288.0,0.06130524212498459
34,1752509447,5.0,0.0,5.0,0.0,5.0,0.325996,0.267826,70.0,288.0,0.06336714885260958
35,1752509452,5.0,0.0,5.0,0.0,5.0,0.325996,0.267826,70.0,288.0,0.06203716287475211
36,1752509457,5.0,0.0,5.0,0.0,5.0,0.325996,0.267826,70.0,288.0,0.06181990271184835
37,1752509462,5.0,0.0,5.0,0.0,5.0,0.325996,0.267826,70.0,288.0,0.06410420197149772
38,1752509467,5.0,0.0,5.0,0.0,5.0,0.325996,0.267826,70.0,288.0,0.06385156746106128
39,1752509472,5.0,0.0,5.0,0.0,5.0,0.325996,0.267826,70.0,288.0,0.06345024597437571
40,1752509477,5.0,0.0,5.0,0.0,5.0,0.384332,0.502793,70.0,288.0,0.06290101455644631
41,1752509482,5.0,0.0,5.0,0.0,5.0,0.384332,0.502793,70.0,288.0,0.06284649701988994
42,1752509487,5.0,0.0,5.0,0.0,5.0,0.384332,0.502793,70.0,288.0,0.06915522747384518
43,1752509492,5.0,0.0,5.0,0.0,5.0,0.384332,0.502793,70.0,288.0,0.0688242011020898
44,1752509497,5.0,0.0,5.0,0.0,5.0,0.384332,0.502793,70.0,288.0,0.06899420695585853
45,1752509502,5.0,0.0,5.0,0.0,5.0,0.384332,0.502793,70.0,288.0,0.07308310525279343
46,1752509507,5.0,0.0,5.0,0.0,5.0,0.454107,0.477938,70.0,288.0,0.0708033785333608
47,1752509512,5.0,0.0,5.0,0.0,5.0,0.454107,0.477938,70.0,288.0,0.07375236521738296
48,1752509517,5.0,0.0,5.0,0.0,5.0,0.454107,0.477938,70.0,288.0,0.07375236521738296
49,1752509522,5.0,0.0,5.0,0.0,5.0,0.454107,0.477938,70.0,288.0,0.0704251239415063
50,1752509527,5.0,0.0,5.0,0.0,5.0,0.454107,0.477938,70.0,288.0,0.06984365990541234
51,1752509532,5.0,0.0,5.0,0.0,5.0,0.454107,0.477938,70.0,288.0,0.07233884899722735
52,1752509537,5.0,0.0,5.0,0.0,5.0,0.446828,0.296705,70.0,288.0,0.07056204953969532
