,index,srv-search_autoscaler_requested_pods,srv-search_autoscaler_terminating_pods,srv-search_autoscaler_actual_pods,srv-search_activator_request_concurrency,srv-search_autoscaler_desired_pods,srv-search_autoscaler_stable_request_concurrency,srv-search_autoscaler_panic_request_concurrency,srv-search_autoscaler_target_concurrency_per_pod,srv-search_autoscaler_excess_burst_capacity,srv-search_container_cpu_usage_seconds_total
0,1752798686,5.0,0.0,5.0,0.0,5.0,9.234024,54.720577,140.0,734.0,0.009356510234944302
1,1752798691,5.0,0.0,5.0,0.0,5.0,9.234024,54.720577,140.0,734.0,0.0133773689884825
2,1752798696,5.0,0.0,5.0,0.0,5.0,9.234024,54.720577,140.0,734.0,0.025801871823680905
3,1752798701,5.0,0.0,5.0,0.0,5.0,9.234024,54.720577,140.0,734.0,0.04270463103375369
4,1752798706,5.0,0.0,5.0,0.0,5.0,47.9533,49.797521,140.0,739.0,0.047078426572106216
5,1752798711,5.0,0.0,5.0,0.0,5.0,47.9533,49.797521,140.0,739.0,0.11342551744487317
6,1752798716,5.0,0.0,5.0,0.0,5.0,47.9533,49.797521,140.0,739.0,0.28565400682539804
7,1752798721,5.0,0.0,5.0,0.0,5.0,47.9533,49.797521,140.0,739.0,0.3139513466147473
8,1752798726,5.0,0.0,5.0,0.0,5.0,47.9533,49.797521,140.0,739.0,0.3843752249456758
9,1752798731,5.0,0.0,5.0,0.0,5.0,47.9533,49.797521,140.0,739.0,0.56778403734589
10,1752798736,5.0,0.0,5.0,0.0,5.0,45.528813,9.51505,140.0,779.0,0.630914354821482
11,1752798741,5.0,0.0,5.0,0.0,5.0,45.528813,9.51505,140.0,779.0,0.703903129837896
12,1752798746,5.0,0.0,5.0,0.0,5.0,45.528813,9.51505,140.0,779.0,0.7761782353373156
13,1752798751,5.0,0.0,5.0,0.0,5.0,45.528813,9.51505,140.0,779.0,0.882569814775363
14,1752798756,5.0,0.0,5.0,0.0,5.0,45.528813,9.51505,140.0,779.0,0.9459039591665265
15,1752798761,5.0,0.0,5.0,0.0,5.0,45.528813,9.51505,140.0,779.0,0.9181799742145376
