index,srv-reservation_autoscaler_requested_pods,srv-reservation_autoscaler_terminating_pods,srv-reservation_autoscaler_actual_pods,srv-reservation_activator_request_concurrency,srv-reservation_autoscaler_desired_pods,srv-reservation_autoscaler_stable_request_concurrency,srv-reservation_autoscaler_panic_request_concurrency,srv-reservation_autoscaler_target_concurrency_per_pod,srv-reservation_autoscaler_excess_burst_capacity,srv-reservation_container_cpu_usage_seconds_total
1759425337,0.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,0.03483479503393681
1759425342,0.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,0.017263292921994553
1759425347,0.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,0.015482313953844026
1759425352,0.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,0.002623772916986009
1759425357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,0.000773248140302566
1759425362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,0.0007315396516473975
1759425367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,0.00023479189726341549
1759425372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,
1759425377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,
1759425377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0
1759425382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0
1759425387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0
1759425392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0
1759425397,0.0,0.0,0.0,,0.0,0.0,0.0,7.0,-211.0
1759425402,0.0,0.0,0.0,,0.0,0.0,0.0,7.0,-211.0
1759425407,0.0,0.0,0.0,,0.0,0.0,0.0,7.0,-211.0
1759425412,0.0,0.0,0.0,,0.0,0.0,0.0,7.0,-211.0
1759425417,0.0,0.0,0.0,,0.0,0.0,0.0,7.0,-211.0
1759425422,0.0,0.0,0.0,,0.0,0.0,0.0,7.0,-211.0
1759425427,0.0,0.0,0.0,,0.0,0.0,0.0,7.0,-211.0
1759425432,0.0,0.0,0.0,,0.0,0.0,0.0,7.0,-211.0
1759425437,0.0,0.0,0.0,,0.0,0.0,0.0,7.0,-211.0
1759425437,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0
1759425442,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0
1759425447,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0
1759425452,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0
1759425457,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0
1759425462,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0
1759425467,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0
1759425472,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0
1759425477,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0
1759425482,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0
1759425487,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0
1759425492,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0
1759425497,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0
1759425497,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0
1759425502,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0
1759425507,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0
1759425512,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0
1759425517,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0
1759425522,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0
1759425527,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0
1759425532,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0
1759425537,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0
1759425542,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0
1759425547,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0
1759425552,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0
1759425557,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0
1759425557,0.0,0.0,0.0,,0.0,0.0,0.0,7.0,-211.0,
1759425562,0.0,0.0,0.0,,0.0,0.0,0.0,7.0,-211.0,
1759425567,0.0,0.0,0.0,,0.0,0.0,0.0,7.0,-211.0,
1759425572,0.0,0.0,0.0,,0.0,0.0,0.0,7.0,-211.0,
1759425577,0.0,0.0,0.0,,0.0,0.0,0.0,7.0,-211.0,
1759425582,0.0,0.0,0.0,,0.0,0.0,0.0,7.0,-211.0,
1759425587,0.0,0.0,0.0,,0.0,0.0,0.0,7.0,-211.0,
1759425592,0.0,0.0,0.0,,0.0,0.0,0.0,7.0,-211.0,
1759425597,1.0,1.0,2.0,,1.0,-1e-06,0.0,7.0,-181.0,0.0040811765126457684
1759425602,1.0,1.0,2.0,,1.0,-1e-06,0.0,7.0,-181.0,0.007569010561218283
1759425607,1.0,1.0,2.0,296.11312043153424,1.0,-1e-06,0.0,7.0,-181.0,0.008574285776822335
1759425612,1.0,1.0,2.0,296.11312043153424,1.0,-1e-06,0.0,7.0,-181.0,0.008275334925721422
1759425617,1.0,1.0,2.0,296.11312043153424,1.0,-1e-06,0.0,7.0,-181.0,0.007907476581894758
1759425617,1.0,1.0,2.0,296.11312043153424,1.0,-1e-06,0.0,7.0,-181.0,0.006579657378584744
1759425622,1.0,1.0,2.0,296.11312043153424,1.0,-1e-06,0.0,7.0,-181.0,0.0613569590686644
1759425627,1.0,5.0,1.0,296.11312043153424,0.0,0.0,0.0,7.0,-201.0,0.0759354597255228
1759425632,1.0,5.0,1.0,296.11312043153424,0.0,0.0,0.0,7.0,-201.0,0.06450403422939323
1759425637,1.0,5.0,1.0,,0.0,0.0,0.0,7.0,-201.0,0.07410217515828496
1759425642,1.0,5.0,1.0,,0.0,0.0,0.0,7.0,-201.0,0.06317099145667612
1759425647,1.0,5.0,1.0,,0.0,0.0,0.0,7.0,-201.0,0.052707701631618
1759425652,1.0,5.0,1.0,,0.0,0.0,0.0,7.0,-201.0,0.05182666502626943
1759425657,0.0,0.0,1.0,,0.0,0.0,0.0,7.0,-201.0,0.05375909354170592
1759425662,0.0,0.0,1.0,,0.0,0.0,0.0,7.0,-201.0,0.053606266672536915
1759425667,0.0,0.0,1.0,,0.0,0.0,0.0,7.0,-201.0,0.0020639492855098465
1759425672,0.0,0.0,1.0,,0.0,0.0,0.0,7.0,-201.0,0.002000762804087579
1759425677,0.0,0.0,1.0,,0.0,0.0,0.0,7.0,-201.0,0.0018653500778792963
1759425677,0.0,0.0,1.0,0.0,0.0,0.0,7.0,-201.0,0.0018653500778792963
1759425682,0.0,0.0,1.0,0.0,0.0,0.0,7.0,-201.0,0.001867480282879553
1759425687,0.0,1.0,0.0,0.0,0.0,0.0,7.0,-211.0,0.0016414303018238347
1759425692,0.0,1.0,0.0,0.0,0.0,0.0,7.0,-211.0,0.0008867554594009907
1759425697,0.0,1.0,0.0,0.0,0.0,0.0,7.0,-211.0,0.0008867554594009907
1759425702,0.0,1.0,0.0,0.0,0.0,0.0,7.0,-211.0,0.0007582823689673073
1759425707,0.0,1.0,0.0,0.0,0.0,0.0,7.0,-211.0,0.0006795978853139602
1759425712,0.0,1.0,0.0,0.0,0.0,0.0,7.0,-211.0,0.0002767000000000038
1759425717,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,0.0002767000000000038
1759425722,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,0.0003128733182795742
1759425727,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,0.00025336794193548735
1759425732,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,
1759425737,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,
1759425737,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0
1759425742,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0
1759425747,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0
1759425752,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0
1759425757,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0
1759425762,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0
1759425767,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0
1759425772,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0
1759425777,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0
1759425782,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0
1759425787,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0
1759425792,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0
1759425797,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0
1759425797,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0
1759425802,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0
1759425807,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0
1759425812,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0
1759425817,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0
1759425822,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0
1759425827,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0
1759425832,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0
1759425837,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0
1759425842,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0
1759425847,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0
1759425852,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0
1759425857,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0
1759425857,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,
1759425862,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,
1759425867,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,
1759425872,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,
1759425877,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,
1759425882,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,
1759425887,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,
1759425892,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,
1759425897,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,
1759425902,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,
1759425907,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,
1759425912,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,0.0036168387182257903
1759425917,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,0.009347069910346966
1759425917,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,0.013797580389520501
1759425922,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,0.016903563282947693
1759425927,1.0,2.0,1.0,0.0,-1e-06,0.0,7.0,-201.0,0.01207654021444673
1759425932,1.0,2.0,1.0,0.0,-1e-06,0.0,7.0,-201.0,0.013852769797529928
1759425937,1.0,2.0,1.0,0.0,-1e-06,0.0,7.0,-201.0,0.01562899938061313
1759425942,1.0,2.0,1.0,0.0,-1e-06,0.0,7.0,-201.0,0.013490825
1759425947,1.0,2.0,1.0,0.0,-1e-06,0.0,7.0,-201.0,0.019092828188874332
1759425952,1.0,2.0,1.0,0.0,-1e-06,0.0,7.0,-201.0,0.020064547398892785
1759425957,3.0,0.0,3.0,3.0,1.27957,0.0,7.0,-181.0,0.03785624433541372
1759425962,3.0,0.0,3.0,3.0,1.27957,0.0,7.0,-181.0,0.07622471079557097
1759425967,3.0,0.0,3.0,3.0,1.27957,0.0,7.0,-181.0,0.07804531247883799
1759425972,3.0,0.0,3.0,3.0,1.27957,0.0,7.0,-181.0,0.08987722920757624
1759425977,3.0,0.0,3.0,3.0,1.27957,0.0,7.0,-181.0,0.08940013951845638
1759425977,3.0,0.0,3.0,3.0,1.27957,0.0,7.0,-181.0,0.07843109470116913
1759425982,3.0,0.0,3.0,3.0,1.27957,0.0,7.0,-181.0,0.08549787678910456
1759425987,3.0,2.0,3.0,3.0,2.511759,0.0,7.0,-181.0,0.14824549837986029
1759425992,3.0,2.0,3.0,3.0,2.511759,0.0,7.0,-181.0,0.17562136859225638
1759425997,3.0,2.0,3.0,3.0,2.511759,0.0,7.0,-181.0,0.16401408940459722
1759426002,3.0,2.0,3.0,3.0,2.511759,0.0,7.0,-181.0,0.15905895369142586
1759426007,3.0,2.0,3.0,3.0,2.511759,0.0,7.0,-181.0,0.11964147021278622
1759426012,3.0,2.0,3.0,3.0,2.511759,0.0,7.0,-181.0,0.12039998560391138
1759426017,1.0,2.0,1.0,1.0,-1e-06,0.0,7.0,-181.0,0.12678373018226272
1759426022,1.0,2.0,1.0,1.0,-1e-06,0.0,7.0,-181.0,0.12384027237291513
1759426027,1.0,2.0,1.0,1.0,-1e-06,0.0,7.0,-181.0,0.1107500937600682
1759426032,1.0,2.0,1.0,1.0,-1e-06,0.0,7.0,-181.0,0.050577375854501706
1759426037,1.0,2.0,1.0,1.0,-1e-06,0.0,7.0,-181.0,0.04960064659272827
1759426037,1.0,2.0,1.0,1.0,-1e-06,0.0,7.0,-181.0,0.04525590787736235
1759426042,1.0,2.0,1.0,1.0,-1e-06,0.0,7.0,-181.0,0.04135198609664871
1759426047,0.0,2.0,1.0,0.0,-1e-06,0.0,7.0,-201.0,0.034777015570002706
1759426052,0.0,2.0,1.0,0.0,-1e-06,0.0,7.0,-201.0,0.02966235243205957
1759426057,0.0,2.0,1.0,0.0,-1e-06,0.0,7.0,-201.0,0.016328990181923964
1759426062,0.0,2.0,1.0,0.0,-1e-06,0.0,7.0,-201.0,0.004514931476640104
1759426067,0.0,2.0,1.0,0.0,-1e-06,0.0,7.0,-201.0,0.013197793025226098
1759426072,0.0,2.0,1.0,0.0,-1e-06,0.0,7.0,-201.0,0.016960890289736828
1759426077,3.0,0.0,3.0,3.0,1.701169,0.0,7.0,-181.0,0.04806043603387561
1759426082,3.0,0.0,3.0,3.0,1.701169,0.0,7.0,-181.0,0.05788963297884432
1759426087,3.0,0.0,3.0,3.0,1.701169,0.0,7.0,-181.0,0.13859956609966742
1759426092,3.0,0.0,3.0,3.0,1.701169,0.0,7.0,-181.0,0.13113372089054504
1759426097,3.0,0.0,3.0,3.0,1.701169,0.0,7.0,-181.0,0.141014214616928
1759426097,3.0,0.0,3.0,3.0,1.701169,0.0,7.0,-181.0,0.13573952926970922
1759426102,3.0,0.0,3.0,3.0,1.701169,0.0,7.0,-181.0,0.15114750843196073
1759426107,3.0,2.0,3.0,3.0,0.756469,0.0,7.0,-181.0,0.16731220691963586
1759426112,3.0,2.0,3.0,3.0,0.756469,0.0,7.0,-181.0,0.19394258648097712
1759426117,3.0,2.0,3.0,3.0,0.756469,0.0,7.0,-181.0,0.15765127580917
1759426122,3.0,2.0,3.0,3.0,0.756469,0.0,7.0,-181.0,0.16247763231684786
1759426127,3.0,2.0,3.0,3.0,0.756469,0.0,7.0,-181.0,0.07941452607613379
1759426132,3.0,2.0,3.0,3.0,0.756469,0.0,7.0,-181.0,0.10334493684642913
1759426137,3.0,2.0,3.0,3.0,2.186697,0.0,7.0,-181.0,0.14633420568762964
1759426142,3.0,2.0,3.0,3.0,2.186697,0.0,7.0,-181.0,0.1523951728092609
1759426147,3.0,2.0,3.0,3.0,2.186697,0.0,7.0,-181.0,0.15863191530767912
1759426152,3.0,2.0,3.0,3.0,2.186697,0.0,7.0,-181.0,0.18069761272256432
1759426157,3.0,2.0,3.0,3.0,2.186697,0.0,7.0,-181.0,0.17767232121909973
1759426157,3.0,2.0,3.0,3.0,2.186697,0.0,7.0,-181.0,0.20500341282189194
1759426162,3.0,2.0,3.0,3.0,2.186697,0.0,7.0,-181.0,0.21847815998340325
1759426167,3.0,0.0,3.0,3.0,5.561075,3.190414,7.0,-185.0,0.2262216481458954
1759426172,3.0,0.0,3.0,3.0,5.561075,3.190414,7.0,-185.0,0.23910704810787076
1759426177,3.0,0.0,3.0,3.0,5.561075,3.190414,7.0,-185.0,0.2268832241409275
1759426182,3.0,0.0,3.0,3.0,5.561075,3.190414,7.0,-185.0,0.23032104539871176
1759426187,3.0,0.0,3.0,3.0,5.561075,3.190414,7.0,-185.0,0.2013431494615465
1759426192,3.0,0.0,3.0,3.0,5.561075,3.190414,7.0,-185.0,0.19721055920624586
1759426197,0.0,2.0,1.0,0.0,0.0,0.0,7.0,-201.0,0.12401805779326472
1759426202,0.0,2.0,1.0,0.0,0.0,0.0,7.0,-201.0,0.09099118342576767
1759426207,0.0,2.0,1.0,0.0,0.0,0.0,7.0,-201.0,0.09099118342576767
1759426212,0.0,2.0,1.0,0.0,0.0,0.0,7.0,-201.0,0.06898661424412425
1759426217,0.0,2.0,1.0,0.0,0.0,0.0,7.0,-201.0,0.056748544873893865
1759426217,0.0,2.0,1.0,0.0,0.0,0.0,7.0,-201.0,0.09583450481619102
1759426222,0.0,2.0,1.0,0.0,0.0,0.0,7.0,-201.0,0.07340727216054435
1759426227,0.0,2.0,1.0,3.0,7.324735,0.0,7.0,-201.0,0.0464043928512248
1759426232,0.0,2.0,1.0,3.0,7.324735,0.0,7.0,-201.0,0.15362825991904075
1759426237,0.0,2.0,1.0,3.0,7.324735,0.0,7.0,-201.0,0.21874865430115267
1759426242,0.0,2.0,1.0,3.0,7.324735,0.0,7.0,-201.0,0.21823583296515003
1759426247,0.0,2.0,1.0,3.0,7.324735,0.0,7.0,-201.0,0.25140838095947277
1759426252,0.0,2.0,1.0,3.0,7.324735,0.0,7.0,-201.0,0.3171023237235967
1759426257,0.0,2.0,1.0,3.0,659.961666,0.0,7.0,-201.0,0.3171023237235967
1759426262,0.0,2.0,1.0,3.0,659.961666,0.0,7.0,-201.0,0.35747581646591325
1759426267,0.0,2.0,1.0,3.0,659.961666,0.0,7.0,-201.0,0.2708713419967713
1759426272,0.0,2.0,1.0,3.0,659.961666,0.0,7.0,-201.0,0.24108169062461188
1759426277,0.0,2.0,1.0,3.0,659.961666,0.0,7.0,-201.0,0.19642918881758833
1759426277,0.0,2.0,1.0,3.0,659.961666,0.0,7.0,-201.0,0.2576525033234228
1759426282,0.0,2.0,1.0,3.0,659.961666,0.0,7.0,-201.0,0.2453292622366099
1759426287,0.0,2.0,1.0,0.0,0.0,0.0,7.0,-201.0,0.18905544212907716
1759426292,0.0,2.0,1.0,0.0,0.0,0.0,7.0,-201.0,0.05706991820396087
1759426297,0.0,2.0,1.0,0.0,0.0,0.0,7.0,-201.0,0.06534120504227399
1759426302,0.0,2.0,1.0,0.0,0.0,0.0,7.0,-201.0,0.0483616326035247
1759426307,0.0,2.0,1.0,0.0,0.0,0.0,7.0,-201.0,0.05378505675748729
1759426312,0.0,2.0,1.0,0.0,0.0,0.0,7.0,-201.0,0.059208480911449875
1759426317,3.0,1.0,3.0,6.0,130.25374,0.0,7.0,-181.0,0.04517234713130646
1759426322,3.0,1.0,3.0,6.0,130.25374,0.0,7.0,-181.0,0.0006073559553632341
1759426327,3.0,1.0,3.0,6.0,130.25374,0.0,7.0,-181.0,0.03873083756188968
1759426332,3.0,1.0,3.0,6.0,130.25374,0.0,7.0,-181.0,0.07037623769860593
1759426337,3.0,1.0,3.0,6.0,130.25374,0.0,7.0,-181.0,0.07025783157208161
1759426337,3.0,1.0,3.0,6.0,130.25374,0.0,7.0,-181.0,0.07025783157208161
1759426342,3.0,1.0,3.0,6.0,130.25374,0.0,7.0,-181.0,0.08401339464283243
1759426347,3.0,2.0,3.0,3.0,3.653668,0.0,7.0,-181.0,0.08699472144853894
1759426352,3.0,2.0,3.0,3.0,3.653668,0.0,7.0,-181.0,0.13380691122676275
1759426357,3.0,2.0,3.0,3.0,3.653668,0.0,7.0,-181.0,0.1430685524058785
1759426362,3.0,2.0,3.0,3.0,3.653668,0.0,7.0,-181.0,0.14679513082192314
1759426367,3.0,2.0,3.0,3.0,3.653668,0.0,7.0,-181.0,0.14322782570002435
1759426372,3.0,2.0,3.0,3.0,3.653668,0.0,7.0,-181.0,0.10548325973228044
1759426377,3.0,2.0,3.0,3.0,4.687387,0.0,7.0,-181.0,0.07667561136179733
1759426382,3.0,2.0,3.0,3.0,4.687387,0.0,7.0,-181.0,0.09165475737666594
1759426387,3.0,2.0,3.0,3.0,4.687387,0.0,7.0,-181.0,0.09616591073975878
1759426392,3.0,2.0,3.0,3.0,4.687387,0.0,7.0,-181.0,0.12092280279039641
1759426397,3.0,2.0,3.0,3.0,4.687387,0.0,7.0,-181.0,0.1223709815685862
1759426397,3.0,2.0,3.0,3.0,4.687387,0.0,7.0,-181.0,0.12992016092473632
1759426402,3.0,2.0,3.0,3.0,4.687387,0.0,7.0,-181.0,0.07523860941062029
1759426407,3.0,2.0,3.0,3.0,0.097416,0.0,7.0,-181.0,0.08219901130387627
1759426412,3.0,2.0,3.0,3.0,0.097416,0.0,7.0,-181.0,0.11145711311672567
1759426417,3.0,2.0,3.0,3.0,0.097416,0.0,7.0,-181.0,0.12842569925378602
1759426422,3.0,2.0,3.0,3.0,0.097416,0.0,7.0,-181.0,0.12077309231714167
1759426427,3.0,2.0,3.0,3.0,0.097416,0.0,7.0,-181.0,0.10911094230773068
1759426432,3.0,2.0,3.0,3.0,0.097416,0.0,7.0,-181.0,0.10425155187473228
1759426437,3.0,4.0,3.0,3.0,0.742264,0.0,7.0,-181.0,0.09542712507760943
1759426442,3.0,4.0,3.0,3.0,0.742264,0.0,7.0,-181.0,0.09240178753595209
1759426447,3.0,4.0,3.0,3.0,0.742264,0.0,7.0,-181.0,0.09211580846951554
1759426452,3.0,4.0,3.0,3.0,0.742264,0.0,7.0,-181.0,0.06136673250820348
1759426457,3.0,4.0,3.0,3.0,0.742264,0.0,7.0,-181.0,0.08007869769366836
1759426457,3.0,4.0,3.0,3.0,0.742264,0.0,7.0,-181.0,0.08007869769366836
1759426462,3.0,4.0,3.0,3.0,0.742264,0.0,7.0,-181.0,0.09329425291442055
1759426467,3.0,0.0,3.0,3.0,5.618125,0.0,7.0,-181.0,0.09885848270070292
1759426472,3.0,0.0,3.0,3.0,5.618125,0.0,7.0,-181.0,0.1216394731426464
1759426477,3.0,0.0,3.0,3.0,5.618125,0.0,7.0,-181.0,0.1281577298464939
1759426482,3.0,0.0,3.0,3.0,5.618125,0.0,7.0,-181.0,0.1524894840561923
1759426487,3.0,0.0,3.0,3.0,5.618125,0.0,7.0,-181.0,0.14004048595175136
1759426492,3.0,0.0,3.0,3.0,5.618125,0.0,7.0,-181.0,0.13854268931898614
1759426497,3.0,2.0,3.0,3.0,2.453551,0.0,7.0,-181.0,0.15725887114192535
1759426502,3.0,2.0,3.0,3.0,2.453551,0.0,7.0,-181.0,0.15511876243223655
1759426507,3.0,2.0,3.0,3.0,2.453551,0.0,7.0,-181.0,0.1524675986759708
1759426512,3.0,2.0,3.0,3.0,2.453551,0.0,7.0,-181.0,0.1535752877953074
1759426517,3.0,2.0,3.0,3.0,2.453551,0.0,7.0,-181.0,0.11159741855529112
1759426517,3.0,2.0,3.0,3.0,2.453551,0.0,7.0,-181.0,0.09965962039913073
1759426522,3.0,2.0,3.0,3.0,2.453551,0.0,7.0,-181.0,0.07950062064242681
1759426527,3.0,2.0,3.0,3.0,12.26206,0.0,7.0,-181.0,0.05937251906347388
1759426532,3.0,2.0,3.0,3.0,12.26206,0.0,7.0,-181.0,0.07948284295245496
1759426537,3.0,2.0,3.0,3.0,12.26206,0.0,7.0,-181.0,0.06265789745039636
1759426542,3.0,2.0,3.0,3.0,12.26206,0.0,7.0,-181.0,0.07884626495755614
1759426547,3.0,2.0,3.0,3.0,12.26206,0.0,7.0,-181.0,0.06133562079255312
1759426552,3.0,2.0,3.0,3.0,12.26206,0.0,7.0,-181.0,0.06928914012190218
1759426557,3.0,2.0,3.0,3.0,0.655852,0.0,7.0,-181.0,0.07991345955726006
1759426562,3.0,2.0,3.0,3.0,0.655852,0.0,7.0,-181.0,0.0791188927047664
1759426567,3.0,2.0,3.0,3.0,0.655852,0.0,7.0,-181.0,0.08825746130916823
1759426572,3.0,2.0,3.0,3.0,0.655852,0.0,7.0,-181.0,0.05853411226476337
1759426577,3.0,2.0,3.0,3.0,0.655852,0.0,7.0,-181.0,0.05138559886629715
1759426577,3.0,2.0,3.0,3.0,0.655852,0.0,7.0,-181.0,0.04989703296016216
1759426582,3.0,2.0,3.0,3.0,0.655852,0.0,7.0,-181.0,0.03563124136184923
1759426587,0.0,4.0,1.0,0.0,0.0,0.0,7.0,-201.0,0.03266766897384281
1759426592,0.0,4.0,1.0,0.0,0.0,0.0,7.0,-201.0,0.030750325821503884
1759426597,0.0,4.0,1.0,0.0,0.0,0.0,7.0,-201.0,0.02594095555166482
1759426602,0.0,4.0,1.0,0.0,0.0,0.0,7.0,-201.0,0.025393095782768323
1759426607,0.0,4.0,1.0,0.0,0.0,0.0,7.0,-201.0,0.007443670837228138
1759426612,0.0,4.0,1.0,0.0,0.0,0.0,7.0,-201.0,0.01420681051998275
1759426617,3.0,0.0,3.0,3.0,2.269688,0.0,7.0,-181.0,0.015835183404977384
1759426622,3.0,0.0,3.0,3.0,2.269688,0.0,7.0,-181.0,0.05772670677555352
1759426627,3.0,0.0,3.0,3.0,2.269688,0.0,7.0,-181.0,0.08399735684131374
1759426632,3.0,0.0,3.0,3.0,2.269688,0.0,7.0,-181.0,0.09642525942374407
1759426637,3.0,0.0,3.0,3.0,2.269688,0.0,7.0,-181.0,0.08489255860480657
1759426637,3.0,0.0,3.0,3.0,2.269688,0.0,7.0,-181.0,0.06676891754316953
1759426642,3.0,0.0,3.0,3.0,2.269688,0.0,7.0,-181.0,0.0823540117162807
1759426647,1.0,5.0,1.0,1.0,-1e-06,0.0,7.0,-181.0,0.09514678495436733
1759426652,1.0,5.0,1.0,1.0,-1e-06,0.0,7.0,-181.0,0.11538713337368059
1759426657,1.0,5.0,1.0,1.0,-1e-06,0.0,7.0,-181.0,0.11368704082538182
1759426662,1.0,5.0,1.0,1.0,-1e-06,0.0,7.0,-181.0,0.11419308928980904
1759426667,1.0,5.0,1.0,1.0,-1e-06,0.0,7.0,-181.0,0.054786534726112
1759426672,1.0,5.0,1.0,1.0,-1e-06,0.0,7.0,-181.0,0.03712967701823307
1759426677,0.0,5.0,1.0,3.0,0.036762,0.0,7.0,-201.0,0.04029168704807299
1759426682,0.0,5.0,1.0,3.0,0.036762,0.0,7.0,-201.0,0.03855844441803698
1759426687,0.0,5.0,1.0,3.0,0.036762,0.0,7.0,-201.0,0.07690167565684966
1759426692,0.0,5.0,1.0,3.0,0.036762,0.0,7.0,-201.0,0.059586512365683506
1759426697,0.0,5.0,1.0,3.0,0.036762,0.0,7.0,-201.0,0.06464011962761342
1759426697,0.0,5.0,1.0,3.0,0.036762,0.0,7.0,-201.0,0.14460452318593067
1759426702,0.0,5.0,1.0,3.0,0.036762,0.0,7.0,-201.0,0.1576674645278148
1759426707,0.0,5.0,1.0,0.0,0.0,0.0,7.0,-201.0,0.14619527495762488
1759426712,0.0,5.0,1.0,0.0,0.0,0.0,7.0,-201.0,0.17620196218362003
1759426717,0.0,5.0,1.0,0.0,0.0,0.0,7.0,-201.0,0.19436041101902846
1759426722,0.0,5.0,1.0,0.0,0.0,0.0,7.0,-201.0,0.15133399203299672
1759426727,0.0,5.0,1.0,0.0,0.0,0.0,7.0,-201.0,0.1337822186088205
