Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/hotels,6939,4082,6800.0,12785.987757076638,23.054178003803827,46976.51459599729,143.45222654561175,22.12941312665235,13.018052224094955,6800,15000,24000,29000,35000,36000,38000,39000,43000,47000,47000
GET,/recommendations,5278,0,48,554.8901905096341,16.790434005088173,23196.979515996645,436.2828723001137,16.832258608224688,0.0,48,210,420,560,1300,2200,5800,9100,16000,23000,23000
POST,/reservation,154,0,300.0,831.8286777728928,21.62916900124401,10710.853277007118,41.0,0.49112690899329325,0.0,310,500,800,1000,1700,4000,6500,7400,11000,11000,11000
POST,/user,129,0,57,449.89820203034105,17.312020994722843,8465.487929002848,64.0,0.4113985146762002,0.0,57,140,320,400,970,1700,5400,8000,8500,8500,8500
,Aggregated,12500,4082,1100.0,7346.945436504291,16.790434005088173,46976.51459599729,265.01488,39.86419715854653,13.018052224094955,1100,4200,9200,14000,31000,35000,37000,38000,42000,46000,47000
