index,srv-profile_autoscaler_requested_pods,srv-profile_autoscaler_terminating_pods,srv-profile_autoscaler_actual_pods,srv-profile_activator_request_concurrency,srv-profile_autoscaler_desired_pods,srv-profile_autoscaler_stable_request_concurrency,srv-profile_autoscaler_panic_request_concurrency,srv-profile_autoscaler_target_concurrency_per_pod,srv-profile_autoscaler_excess_burst_capacity,srv-profile_container_cpu_usage_seconds_total
1759501375,3.0,0.0,3.0,7.548744571928007,4.0,23.97495,0.0,7.0,-181.0,0.40568912576012817
1759501380,3.0,0.0,3.0,7.548744571928007,15.0,134.386408,0.0,7.0,-181.0,0.416772855296827
1759501385,3.0,0.0,3.0,73.27041965613577,15.0,134.386408,0.0,7.0,-181.0,0.4284551416044313
1759501390,3.0,0.0,3.0,73.27041965613577,15.0,134.386408,0.0,7.0,-181.0,0.42913853011028796
1759501395,3.0,0.0,3.0,73.27041965613577,15.0,134.386408,0.0,7.0,-181.0,0.4732469090303467
1759501400,3.0,0.0,3.0,73.27041965613577,15.0,134.386408,0.0,7.0,-181.0,0.4732469090303467
1759501405,3.0,0.0,3.0,73.27041965613577,15.0,134.386408,0.0,7.0,-181.0,0.4572487146031583
1759501405,3.0,0.0,3.0,73.27041965613577,15.0,134.386408,0.0,7.0,-181.0,0.43505148691567086
1759501410,3.0,0.0,3.0,73.27041965613577,15.0,117.011564,0.0,7.0,-181.0,0.4467215577805821
1759501415,3.0,0.0,3.0,131.05319078965874,15.0,117.011564,0.0,7.0,-181.0,0.4801122724306993
1759501420,3.0,0.0,3.0,131.05319078965874,15.0,117.011564,0.0,7.0,-181.0,0.49127237147110603
1759501425,3.0,0.0,3.0,131.05319078965874,15.0,117.011564,0.0,7.0,-181.0,0.5216479937908107
1759501430,3.0,0.0,3.0,131.05319078965874,15.0,117.011564,0.0,7.0,-181.0,0.5241293726214863
1759501435,3.0,0.0,3.0,131.05319078965874,15.0,117.011564,0.0,7.0,-181.0,0.5206898254233424
1759501440,3.0,0.0,3.0,131.05319078965874,4.0,21.255195,0.0,7.0,-181.0,0.5013741648750972
1759501445,3.0,0.0,3.0,12.35113498164055,4.0,21.255195,0.0,7.0,-181.0,0.47146806520974294
1759501450,3.0,0.0,3.0,12.35113498164055,4.0,21.255195,0.0,7.0,-181.0,0.4432408759951427
1759501455,3.0,0.0,3.0,12.35113498164055,4.0,21.255195,0.0,7.0,-181.0,0.42275747919997547
1759501460,3.0,0.0,3.0,12.35113498164055,4.0,21.255195,0.0,7.0,-181.0,0.4311929758410519
1759501465,3.0,0.0,3.0,12.35113498164055,4.0,21.255195,0.0,7.0,-181.0,0.36051114149276964
1759501465,3.0,0.0,3.0,12.35113498164055,4.0,21.255195,0.0,7.0,-181.0,0.44082599665909744
1759501470,3.0,0.0,3.0,12.35113498164055,15.0,233.994778,0.0,7.0,-181.0,0.4344244926061503
1759501475,3.0,0.0,3.0,28.22807066415737,15.0,233.994778,0.0,7.0,-181.0,0.4286753210222854
1759501480,3.0,0.0,3.0,28.22807066415737,15.0,233.994778,0.0,7.0,-181.0,0.40926650636672457
1759501485,3.0,0.0,3.0,28.22807066415737,15.0,233.994778,0.0,7.0,-181.0,0.43753522707378334
1759501490,3.0,0.0,3.0,28.22807066415737,15.0,233.994778,0.0,7.0,-181.0,0.41603749646184546
1759501495,3.0,0.0,3.0,28.22807066415737,15.0,233.994778,0.0,7.0,-181.0,0.4548045801862367
1759501500,3.0,0.0,3.0,28.22807066415737,10.0,68.634945,0.0,7.0,-181.0,0.4527686179999644
1759501505,3.0,0.0,3.0,27.70604482455565,10.0,68.634945,0.0,7.0,-181.0,0.46092598473505764
1759501510,3.0,0.0,3.0,27.70604482455565,10.0,68.634945,0.0,7.0,-181.0,0.43672357970905873
1759501515,3.0,0.0,3.0,27.70604482455565,10.0,68.634945,0.0,7.0,-181.0,0.4287533869554757
1759501520,3.0,0.0,3.0,27.70604482455565,10.0,68.634945,0.0,7.0,-181.0,0.429393776588219
1759501525,3.0,0.0,3.0,27.70604482455565,10.0,68.634945,0.0,7.0,-181.0,0.4286414510846105
1759501525,3.0,0.0,3.0,27.70604482455565,10.0,68.634945,0.0,7.0,-181.0,0.43937606181693556
1759501530,3.0,0.0,3.0,27.70604482455565,3.0,10.318786,0.0,7.0,-181.0,0.43937606181693556
1759501535,3.0,0.0,3.0,64.38828942425147,3.0,10.318786,0.0,7.0,-181.0,0.33347474276906597
1759501540,3.0,0.0,3.0,64.38828942425147,3.0,10.318786,0.0,7.0,-181.0,0.39052726036387986
1759501545,3.0,0.0,3.0,64.38828942425147,3.0,10.318786,0.0,7.0,-181.0,0.42336831520009816
1759501550,3.0,0.0,3.0,64.38828942425147,3.0,10.318786,0.0,7.0,-181.0,0.4078527958053492
1759501555,3.0,0.0,3.0,64.38828942425147,3.0,10.318786,0.0,7.0,-181.0,0.43989628357693455
1759501560,3.0,0.0,3.0,64.38828942425147,6.0,39.892953,0.0,7.0,-181.0,0.44867731639991826
1759501565,3.0,0.0,3.0,10.685893532941956,6.0,39.892953,0.0,7.0,-181.0,0.45199820329070917
1759501570,3.0,0.0,3.0,10.685893532941956,6.0,39.892953,0.0,7.0,-181.0,0.4466503438138779
1759501575,3.0,0.0,3.0,10.685893532941956,6.0,39.892953,0.0,7.0,-181.0,0.44857412012558817
1759501580,3.0,0.0,3.0,10.685893532941956,6.0,39.892953,0.0,7.0,-181.0,0.396804994357945
1759501585,3.0,0.0,3.0,10.685893532941956,6.0,39.892953,0.0,7.0,-181.0,0.37026481359646185
1759501585,3.0,0.0,3.0,10.685893532941956,6.0,39.892953,0.0,7.0,-181.0,0.42369712047602803
1759501590,3.0,0.0,3.0,10.685893532941956,15.0,136.489695,0.0,7.0,-181.0,0.4204839257584828
1759501595,3.0,0.0,3.0,11.88156445346713,15.0,136.489695,0.0,7.0,-181.0,0.4203150217494541
1759501600,3.0,0.0,3.0,11.88156445346713,15.0,136.489695,0.0,7.0,-181.0,0.4285746537523127
1759501605,3.0,0.0,3.0,11.88156445346713,15.0,136.489695,0.0,7.0,-181.0,0.43891559208530834
1759501610,3.0,0.0,3.0,11.88156445346713,15.0,136.489695,0.0,7.0,-181.0,0.4296453577343364
1759501615,3.0,0.0,3.0,11.88156445346713,15.0,136.489695,0.0,7.0,-181.0,0.4330717941183452
1759501620,3.0,0.0,3.0,11.88156445346713,6.0,37.75009,0.0,7.0,-181.0,0.4399368700865596
1759501625,3.0,0.0,3.0,138.24807169975168,6.0,37.75009,0.0,7.0,-181.0,0.4115657855277608
1759501630,3.0,0.0,3.0,138.24807169975168,6.0,37.75009,0.0,7.0,-181.0,0.4543652223627621
1759501635,3.0,0.0,3.0,138.24807169975168,6.0,37.75009,0.0,7.0,-181.0,0.4481873439252066
1759501640,3.0,0.0,3.0,138.24807169975168,6.0,37.75009,0.0,7.0,-181.0,0.4856762616832831
1759501645,3.0,0.0,3.0,138.24807169975168,6.0,37.75009,0.0,7.0,-181.0,0.451714615878662
1759501645,3.0,0.0,3.0,138.24807169975168,6.0,37.75009,0.0,7.0,-181.0,0.4809449255861383
1759501650,3.0,0.0,3.0,138.24807169975168,15.0,107.353925,0.0,7.0,-181.0,0.4839806095795365
1759501655,3.0,0.0,3.0,39.50572258951122,15.0,107.353925,0.0,7.0,-181.0,0.4938767076989758
1759501660,3.0,0.0,3.0,39.50572258951122,15.0,107.353925,0.0,7.0,-181.0,0.49648967112407066
1759501665,3.0,0.0,3.0,39.50572258951122,15.0,107.353925,0.0,7.0,-181.0,0.48542047689721846
1759501670,3.0,0.0,3.0,39.50572258951122,15.0,107.353925,0.0,7.0,-181.0,0.4559561421369648
1759501675,3.0,0.0,3.0,39.50572258951122,15.0,107.353925,0.0,7.0,-181.0,0.48550636266762315
1759501680,3.0,0.0,3.0,39.50572258951122,15.0,105.625272,0.0,7.0,-181.0,0.46606315454296116
1759501685,3.0,0.0,3.0,256.3731882394164,15.0,105.625272,0.0,7.0,-181.0,0.4652711303825513
1759501690,3.0,0.0,3.0,256.3731882394164,15.0,105.625272,0.0,7.0,-181.0,0.4585422227471678
1759501695,3.0,0.0,3.0,256.3731882394164,15.0,105.625272,0.0,7.0,-181.0,0.4608659920050499
1759501700,3.0,0.0,3.0,256.3731882394164,15.0,105.625272,0.0,7.0,-181.0,0.4160642758133807
1759501705,3.0,0.0,3.0,256.3731882394164,15.0,105.625272,0.0,7.0,-181.0,0.37620236579976846
1759501705,3.0,0.0,3.0,256.3731882394164,15.0,105.625272,0.0,7.0,-181.0,0.4164340633633473
1759501710,3.0,0.0,3.0,256.3731882394164,4.0,22.82663,0.0,7.0,-181.0,0.4378820613191591
1759501715,3.0,0.0,3.0,16.693735136445955,4.0,22.82663,0.0,7.0,-181.0,0.4323043321559945
1759501720,3.0,0.0,3.0,16.693735136445955,4.0,22.82663,0.0,7.0,-181.0,0.44023053510422017
1759501725,3.0,0.0,3.0,16.693735136445955,4.0,22.82663,0.0,7.0,-181.0,0.41963078646289864
1759501730,3.0,0.0,3.0,16.693735136445955,4.0,22.82663,0.0,7.0,-181.0,0.4436336214605332
1759501735,3.0,0.0,3.0,16.693735136445955,4.0,22.82663,0.0,7.0,-181.0,0.4436336214605332
1759501740,3.0,0.0,3.0,16.693735136445955,14.0,95.69844,0.0,7.0,-181.0,0.41772816193600565
1759501745,3.0,0.0,3.0,107.17004645515813,14.0,95.69844,0.0,7.0,-181.0,0.44159791886620636
1759501750,3.0,0.0,3.0,107.17004645515813,14.0,95.69844,0.0,7.0,-181.0,0.42655175809128487
1759501755,3.0,0.0,3.0,107.17004645515813,14.0,95.69844,0.0,7.0,-181.0,0.44902066621629805
1759501760,3.0,0.0,3.0,107.17004645515813,14.0,95.69844,0.0,7.0,-181.0,0.4552374451380513
1759501765,3.0,0.0,3.0,107.17004645515813,14.0,95.69844,0.0,7.0,-181.0,0.425759650872734
1759501765,3.0,0.0,3.0,107.17004645515813,14.0,95.69844,0.0,7.0,-181.0,0.4649673703502173
1759501770,3.0,0.0,3.0,107.17004645515813,13.0,88.95474,0.0,7.0,-181.0,0.4375447258885164
1759501775,3.0,0.0,3.0,35.347006833180444,13.0,88.95474,0.0,7.0,-181.0,0.4686167933313927
1759501780,3.0,0.0,3.0,35.347006833180444,13.0,88.95474,0.0,7.0,-181.0,0.412190968524191
1759501785,3.0,0.0,3.0,35.347006833180444,13.0,88.95474,0.0,7.0,-181.0,0.4637727507601868
1759501790,3.0,0.0,3.0,35.347006833180444,13.0,88.95474,0.0,7.0,-181.0,0.4463965628605254
1759501795,3.0,0.0,3.0,35.347006833180444,13.0,88.95474,0.0,7.0,-181.0,0.4630680079726585
1759501800,3.0,0.0,3.0,35.347006833180444,3.0,7.466286,0.0,7.0,-181.0,0.43990539634349024
1759501805,3.0,0.0,3.0,101.493796845586,3.0,7.466286,0.0,7.0,-181.0,0.441200214745
1759501810,3.0,0.0,3.0,101.493796845586,3.0,7.466286,0.0,7.0,-181.0,0.43325251073324944
1759501815,3.0,0.0,3.0,101.493796845586,3.0,7.466286,0.0,7.0,-181.0,0.42817433179687814
1759501820,3.0,0.0,3.0,101.493796845586,3.0,7.466286,0.0,7.0,-181.0,0.40396042155013817
1759501825,3.0,0.0,3.0,101.493796845586,3.0,7.466286,0.0,7.0,-181.0,0.350817459724872
1759501825,3.0,0.0,3.0,101.493796845586,3.0,7.466286,0.0,7.0,-181.0,0.4044392879652441
1759501830,3.0,0.0,3.0,101.493796845586,7.0,42.846773,0.0,7.0,-181.0,0.4161241153082974
1759501835,3.0,0.0,3.0,15.623495523756926,7.0,42.846773,0.0,7.0,-181.0,0.3923925506183255
1759501840,3.0,0.0,3.0,15.623495523756926,7.0,42.846773,0.0,7.0,-181.0,0.41527713216471784
1759501845,3.0,0.0,3.0,15.623495523756926,7.0,42.846773,0.0,7.0,-181.0,0.3973860731712201
1759501850,3.0,0.0,3.0,15.623495523756926,7.0,42.846773,0.0,7.0,-181.0,0.42523906030282976
1759501855,3.0,0.0,3.0,15.623495523756926,7.0,42.846773,0.0,7.0,-181.0,0.42966031319232556
1759501860,3.0,0.0,3.0,15.623495523756926,7.0,42.13433,0.0,7.0,-181.0,0.42966031319232556
1759501865,3.0,0.0,3.0,53.34173059583012,7.0,42.13433,0.0,7.0,-181.0,0.4069928591821759
1759501870,3.0,0.0,3.0,53.34173059583012,7.0,42.13433,0.0,7.0,-181.0,0.43899186299523874
1759501875,3.0,0.0,3.0,53.34173059583012,7.0,42.13433,0.0,7.0,-181.0,0.42329431802156403
1759501880,3.0,0.0,3.0,53.34173059583012,7.0,42.13433,0.0,7.0,-181.0,0.40472822724077334
1759501885,3.0,0.0,3.0,53.34173059583012,7.0,42.13433,0.0,7.0,-181.0,0.3535590413422031
1759501885,3.0,0.0,3.0,53.34173059583012,7.0,42.13433,0.0,7.0,-181.0,0.45048585888411113
1759501890,3.0,0.0,3.0,53.34173059583012,15.0,101.339264,0.0,7.0,-181.0,0.4498569276132507
1759501895,3.0,0.0,3.0,435.5632252265789,15.0,101.339264,0.0,7.0,-181.0,0.4358503930787454
1759501900,3.0,0.0,3.0,435.5632252265789,15.0,101.339264,0.0,7.0,-181.0,0.43182777651186244
1759501905,3.0,0.0,3.0,435.5632252265789,15.0,101.339264,0.0,7.0,-181.0,0.42456512859081214
1759501910,3.0,0.0,3.0,435.5632252265789,15.0,101.339264,0.0,7.0,-181.0,0.39271031281865026
1759501915,3.0,0.0,3.0,435.5632252265789,15.0,101.339264,0.0,7.0,-181.0,0.40750207833086194
1759501920,3.0,0.0,3.0,435.5632252265789,13.0,85.670713,0.0,7.0,-181.0,0.38627862236676597
1759501925,3.0,0.0,3.0,3.598650653016138,13.0,85.670713,0.0,7.0,-181.0,0.36138524300694863
1759501930,3.0,0.0,3.0,3.598650653016138,13.0,85.670713,0.0,7.0,-181.0,0.4385139028655518
1759501935,3.0,0.0,3.0,3.598650653016138,13.0,85.670713,0.0,7.0,-181.0,0.4180507345410258
1759501940,3.0,0.0,3.0,3.598650653016138,13.0,85.670713,0.0,7.0,-181.0,0.3851223119008391
1759501945,3.0,0.0,3.0,3.598650653016138,13.0,85.670713,0.0,7.0,-181.0,0.3786092803867298
1759501945,3.0,0.0,3.0,3.598650653016138,13.0,85.670713,0.0,7.0,-181.0,0.45093202485024303
1759501950,3.0,0.0,3.0,3.598650653016138,9.0,56.566203,0.0,7.0,-181.0,0.45093202485024303
1759501955,3.0,0.0,3.0,5.4172154803945824,9.0,56.566203,0.0,7.0,-181.0,0.45890225404152135
1759501960,3.0,0.0,3.0,5.4172154803945824,9.0,56.566203,0.0,7.0,-181.0,0.44606747762627863
1759501965,3.0,0.0,3.0,5.4172154803945824,9.0,56.566203,0.0,7.0,-181.0,0.4351699323016307
1759501970,3.0,0.0,3.0,5.4172154803945824,9.0,56.566203,0.0,7.0,-181.0,0.39653068858036167
1759501975,3.0,0.0,3.0,5.4172154803945824,9.0,56.566203,0.0,7.0,-181.0,0.4044372882099624
1759501980,3.0,0.0,3.0,5.4172154803945824,4.0,26.368142,0.0,7.0,-181.0,0.4044372882099624
1759501985,3.0,0.0,3.0,45.44723483139619,4.0,26.368142,0.0,7.0,-181.0,0.40303377446191
1759501990,3.0,0.0,3.0,45.44723483139619,4.0,26.368142,0.0,7.0,-181.0,0.37722199680920065
1759501995,3.0,0.0,3.0,45.44723483139619,4.0,26.368142,0.0,7.0,-181.0,0.3795756743948365
1759502000,3.0,0.0,3.0,45.44723483139619,4.0,26.368142,0.0,7.0,-181.0,0.3373839437934282
1759502005,3.0,0.0,3.0,45.44723483139619,4.0,26.368142,0.0,7.0,-181.0,0.2943122374493274
1759502005,3.0,0.0,3.0,45.44723483139619,4.0,26.368142,0.0,7.0,-181.0,0.40958246197374115
1759502010,3.0,0.0,3.0,45.44723483139619,15.0,149.084106,0.0,7.0,-181.0,0.42296433125192634
1759502015,3.0,0.0,3.0,28.167392948477666,15.0,149.084106,0.0,7.0,-181.0,0.4108564728347185
1759502020,3.0,0.0,3.0,28.167392948477666,15.0,149.084106,0.0,7.0,-181.0,0.4502998014481079
1759502025,3.0,0.0,3.0,28.167392948477666,15.0,149.084106,0.0,7.0,-181.0,0.45629911707822074
1759502030,3.0,0.0,3.0,28.167392948477666,15.0,149.084106,0.0,7.0,-181.0,0.4526133751847372
1759502035,3.0,0.0,3.0,28.167392948477666,15.0,149.084106,0.0,7.0,-181.0,0.444441563201148
1759502040,3.0,0.0,3.0,28.167392948477666,15.0,114.639887,0.0,7.0,-181.0,0.459040732172593
1759502045,3.0,0.0,3.0,15.32661744552234,15.0,114.639887,0.0,7.0,-181.0,0.4554245564826321
1759502050,3.0,0.0,3.0,15.32661744552234,15.0,114.639887,0.0,7.0,-181.0,0.4575714152546979
1759502055,3.0,0.0,3.0,15.32661744552234,15.0,114.639887,0.0,7.0,-181.0,0.4575714152546979
1759502060,3.0,0.0,3.0,15.32661744552234,15.0,114.639887,0.0,7.0,-181.0,0.3977600316485414
1759502065,3.0,0.0,3.0,15.32661744552234,15.0,114.639887,0.0,7.0,-181.0,0.35221348303565575
1759502065,3.0,0.0,3.0,15.32661744552234,15.0,114.639887,0.0,7.0,-181.0,0.4435452745391345
1759502070,3.0,0.0,3.0,15.32661744552234,15.0,132.685768,0.0,7.0,-181.0,0.4278012853745598
1759502075,3.0,0.0,3.0,31.37825345127024,15.0,132.685768,0.0,7.0,-181.0,0.4069969890718972
1759502080,3.0,0.0,3.0,31.37825345127024,15.0,132.685768,0.0,7.0,-181.0,0.42078522243174427
1759502085,3.0,0.0,3.0,31.37825345127024,15.0,132.685768,0.0,7.0,-181.0,0.43882235308199424
1759502090,3.0,0.0,3.0,31.37825345127024,15.0,132.685768,0.0,7.0,-181.0,0.4125999581419288
1759502095,3.0,0.0,3.0,31.37825345127024,15.0,132.685768,0.0,7.0,-181.0,0.4314760127783309
1759502100,3.0,0.0,3.0,31.37825345127024,15.0,226.965607,0.0,7.0,-181.0,0.4341485171730947
1759502105,3.0,0.0,3.0,211.9761129026089,15.0,226.965607,0.0,7.0,-181.0,0.4341485171730947
1759502110,3.0,0.0,3.0,211.9761129026089,15.0,226.965607,0.0,7.0,-181.0,0.4278478848994552
1759502115,3.0,0.0,3.0,211.9761129026089,15.0,226.965607,0.0,7.0,-181.0,0.4278478848994552
1759502120,3.0,0.0,3.0,211.9761129026089,15.0,226.965607,0.0,7.0,-181.0,0.4160273108595609
1759502125,3.0,0.0,3.0,211.9761129026089,15.0,226.965607,0.0,7.0,-181.0,0.3918161474716112
1759502125,3.0,0.0,3.0,211.9761129026089,15.0,226.965607,0.0,7.0,-181.0,0.4227234456024627
1759502130,3.0,0.0,3.0,211.9761129026089,14.0,93.631984,0.0,7.0,-181.0,0.4227234456024627
1759502135,3.0,0.0,3.0,13.805976495026744,14.0,93.631984,0.0,7.0,-181.0,0.39782495315890015
1759502140,3.0,0.0,3.0,13.805976495026744,14.0,93.631984,0.0,7.0,-181.0,0.42047335224808857
1759502145,3.0,0.0,3.0,13.805976495026744,14.0,93.631984,0.0,7.0,-181.0,0.42047335224808857
1759502150,3.0,0.0,3.0,13.805976495026744,14.0,93.631984,0.0,7.0,-181.0,0.4070882262876791
1759502155,3.0,0.0,3.0,13.805976495026744,14.0,93.631984,0.0,7.0,-181.0,0.44386656542400943
1759502160,3.0,0.0,3.0,13.805976495026744,8.0,55.142355,0.0,7.0,-181.0,0.44386656542400943
1759502165,3.0,0.0,3.0,10.624765180087032,8.0,55.142355,0.0,7.0,-181.0,0.44488025162478106
1759502170,3.0,0.0,3.0,10.624765180087032,8.0,55.142355,0.0,7.0,-181.0,0.446293311592462
1759502175,3.0,0.0,3.0,10.624765180087032,8.0,55.142355,0.0,7.0,-181.0,0.44629331159246194
1759502180,3.0,0.0,3.0,10.624765180087032,8.0,55.142355,0.0,7.0,-181.0,0.4195535860641647
1759502185,3.0,0.0,3.0,10.624765180087032,8.0,55.142355,0.0,7.0,-181.0,0.3949857103604603
1759502185,3.0,0.0,3.0,10.624765180087032,8.0,55.142355,0.0,7.0,-181.0,0.44728915508842926
1759502190,3.0,0.0,3.0,10.624765180087032,14.0,93.441005,0.0,7.0,-181.0,0.4472891550884292
1759502195,3.0,0.0,3.0,23.094883128159946,14.0,93.441005,0.0,7.0,-181.0,0.4387671213132636
1759502200,3.0,0.0,3.0,23.094883128159946,14.0,93.441005,0.0,7.0,-181.0,0.4375601782645484
1759502205,3.0,0.0,3.0,23.094883128159946,14.0,93.441005,0.0,7.0,-181.0,0.4375601782645484
1759502210,3.0,0.0,3.0,23.094883128159946,14.0,93.441005,0.0,7.0,-181.0,0.4302190728593433
1759502215,3.0,0.0,3.0,23.094883128159946,14.0,93.441005,0.0,7.0,-181.0,0.4246206326519734
1759502220,3.0,0.0,3.0,23.094883128159946,15.0,134.68507,0.0,7.0,-181.0,0.42462063265197336
1759502225,3.0,0.0,3.0,57.83762818276399,15.0,134.68507,0.0,7.0,-181.0,0.39844007060451275
1759502230,3.0,0.0,3.0,57.83762818276399,15.0,134.68507,0.0,7.0,-181.0,0.43056466000516525
1759502235,3.0,0.0,3.0,57.83762818276399,15.0,134.68507,0.0,7.0,-181.0,0.42673659485268156
1759502240,3.0,0.0,3.0,57.83762818276399,15.0,134.68507,0.0,7.0,-181.0,0.40460427975486074
1759502245,3.0,0.0,3.0,57.83762818276399,15.0,134.68507,0.0,7.0,-181.0,0.38685609038504726
1759502245,3.0,0.0,3.0,57.83762818276399,15.0,134.68507,0.0,7.0,-181.0,0.425651290787615
1759502250,3.0,0.0,3.0,57.83762818276399,15.0,106.184171,0.0,7.0,-181.0,0.42982937925231657
1759502255,3.0,0.0,3.0,370.28604960853704,15.0,106.184171,0.0,7.0,-181.0,0.4356627728596912
1759502260,3.0,0.0,3.0,370.28604960853704,15.0,106.184171,0.0,7.0,-181.0,0.3989794817660964
1759502265,3.0,0.0,3.0,370.28604960853704,15.0,106.184171,0.0,7.0,-181.0,0.4568436596015344
1759502270,3.0,0.0,3.0,370.28604960853704,15.0,106.184171,0.0,7.0,-181.0,0.4543153332163919
1759502275,3.0,0.0,3.0,370.28604960853704,15.0,106.184171,0.0,7.0,-181.0,0.39621850576021544
1759502280,3.0,0.0,3.0,370.28604960853704,15.0,142.170544,0.0,7.0,-181.0,0.4680755702816204
1759502285,3.0,0.0,3.0,138.8738109352695,15.0,142.170544,0.0,7.0,-181.0,0.44312553039982383
1759502290,3.0,0.0,3.0,138.8738109352695,15.0,142.170544,0.0,7.0,-181.0,0.4719955857189111
1759502295,3.0,0.0,3.0,138.8738109352695,15.0,142.170544,0.0,7.0,-181.0,0.47481330087409335
1759502300,3.0,0.0,3.0,138.8738109352695,15.0,142.170544,0.0,7.0,-181.0,0.4775875273841711
1759502305,3.0,0.0,3.0,138.8738109352695,15.0,142.170544,0.0,7.0,-181.0,0.3965781546011384
1759502305,3.0,0.0,3.0,138.8738109352695,15.0,142.170544,0.0,7.0,-181.0,0.4181054176751492
1759502310,3.0,0.0,3.0,138.8738109352695,3.0,20.319886,0.0,7.0,-181.0,0.45361296502984777
1759502315,3.0,0.0,3.0,135.60141472965248,3.0,20.319886,0.0,7.0,-181.0,0.4494748745024968
1759502320,3.0,0.0,3.0,135.60141472965248,3.0,20.319886,0.0,7.0,-181.0,0.4494303079448371
1759502325,3.0,0.0,3.0,135.60141472965248,3.0,20.319886,0.0,7.0,-181.0,0.42991077910339454
1759502330,3.0,0.0,3.0,135.60141472965248,3.0,20.319886,0.0,7.0,-181.0,0.4048114340777226
1759502335,3.0,0.0,3.0,135.60141472965248,3.0,20.319886,0.0,7.0,-181.0,0.4080411754456835
1759502340,3.0,0.0,3.0,135.60141472965248,15.0,176.293445,0.0,7.0,-181.0,0.4238369850251176
