Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/hotels,65209,1,82,101.32576088558454,13.327189721167088,300005.1259705797,43.00213160760018,107.71000431009955,0.0016517659266374206,82,100,110,120,140,160,190,220,5000,11000,300000
GET,/recommendations,40860,0,16,27.34507888633479,4.949846304953098,6573.812345974147,441.9452765540871,67.491155762405,0.0,16,22,27,30,41,52,110,140,1500,6500,6600
POST,/reservation,1101,0,26,136.92240506244804,8.790552616119385,23886.21287047863,62.892824704813805,1.8185942852278,0.0,26,32,37,40,49,71,140,4900,9800,24000,24000
POST,/user,1095,0,11,68.77676100644483,5.387415178120136,15871.458278037608,64.0,1.8086836896679754,0.0,11,14,17,19,23,29,74,1100,14000,16000,16000
,Aggregated,108265,1,49,73.43770919650427,4.949846304953098,300005.1259705797,193.9808340645638,178.82843804740034,0.0016517659266374206,49,76,94,100,130,150,180,220,4500,11000,300000
