Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1753985677,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1753985678,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1753985679,17,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1753985680,34,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1753985681,51,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1753985682,68,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1753985683,85,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1753985684,102,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1753985685,119,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1753985686,136,,Aggregated,0.000000,0.000000,3300,5300,5300,6300,7300,7300,7300,7300,7300,7300,7300,60,0,3300.0,3626.665081627046,289.37488328665495,7333.690024912357,439.23333333333335
1753985687,153,,Aggregated,0.000000,0.000000,3300,5300,5300,6300,7300,7300,7300,7300,7300,7300,7300,60,0,3300.0,3626.665081627046,289.37488328665495,7333.690024912357,439.23333333333335
1753985688,170,,Aggregated,0.000000,0.000000,3300,5300,5300,6300,7300,7300,7300,7300,7300,7300,7300,60,0,3300.0,3626.665081627046,289.37488328665495,7333.690024912357,439.23333333333335
1753985689,187,,Aggregated,7.000000,0.000000,3700,5500,6500,7300,8500,9700,10000,10000,11000,11000,11000,172,0,3700.0,4140.557074534901,16.170591115951538,10512.104433961213,219.84883720930233
1753985690,204,,Aggregated,7.000000,0.000000,3700,5500,6500,7300,8500,9700,10000,10000,11000,11000,11000,172,0,3700.0,4140.557074534901,16.170591115951538,10512.104433961213,219.84883720930233
1753985691,221,,Aggregated,7.000000,0.000000,3700,5500,6500,7300,8500,9700,10000,10000,11000,11000,11000,172,0,3700.0,4140.557074534901,16.170591115951538,10512.104433961213,219.84883720930233
1753985692,238,,Aggregated,23.200000,0.000000,680,3300,5300,5500,7500,9500,10000,10000,11000,11000,11000,305,0,680.0,2619.6576364918565,10.492702014744282,10687.06414848566,185.7704918032787
1753985693,255,,Aggregated,23.200000,0.000000,680,3300,5300,5500,7500,9500,10000,10000,11000,11000,11000,305,0,680.0,2619.6576364918565,10.492702014744282,10687.06414848566,185.7704918032787
1753985694,272,,Aggregated,23.200000,0.000000,680,3300,5300,5500,7500,9500,10000,10000,11000,11000,11000,305,0,680.0,2619.6576364918565,10.492702014744282,10687.06414848566,185.7704918032787
1753985695,289,,Aggregated,36.400000,0.000000,71,120,1300,2700,6300,8500,9700,10000,11000,11000,11000,558,0,71,1456.8980466090409,10.492702014744282,10687.06414848566,191.72759856630825
1753985696,306,,Aggregated,36.400000,0.000000,71,120,1300,2700,6300,8500,9700,10000,11000,11000,11000,558,0,71,1456.8980466090409,10.492702014744282,10687.06414848566,191.72759856630825
1753985697,323,,Aggregated,36.400000,0.000000,71,120,1300,2700,6300,8500,9700,10000,11000,11000,11000,558,0,71,1456.8980466090409,10.492702014744282,10687.06414848566,191.72759856630825
1753985698,340,,Aggregated,53.400000,0.000000,50,86,120,470,4500,7300,9500,9700,11000,11000,11000,808,0,50,1018.793594761807,6.548313423991203,10687.06414848566,195.259900990099
1753985699,357,,Aggregated,53.400000,0.000000,50,86,120,470,4500,7300,9500,9700,11000,11000,11000,808,0,50,1018.793594761807,6.548313423991203,10687.06414848566,195.259900990099
1753985700,374,,Aggregated,53.400000,0.000000,50,86,120,470,4500,7300,9500,9700,11000,11000,11000,808,0,50,1018.793594761807,6.548313423991203,10687.06414848566,195.259900990099
1753985701,391,,Aggregated,81.000000,0.000000,41,71,95,110,2700,6300,8500,9700,11000,11000,11000,1085,0,41,769.4405144870212,6.548313423991203,10687.06414848566,195.65437788018434
1753985702,408,,Aggregated,81.000000,0.000000,41,71,95,110,2700,6300,8500,9700,11000,11000,11000,1085,0,41,769.4405144870212,6.548313423991203,10687.06414848566,195.65437788018434
1753985703,425,,Aggregated,81.000000,0.000000,41,71,95,110,2700,6300,8500,9700,11000,11000,11000,1085,0,41,769.4405144870212,6.548313423991203,10687.06414848566,195.65437788018434
1753985704,442,,Aggregated,86.800000,0.000000,38,66,90,100,1700,5700,9000,10000,23000,25000,25000,1425,0,38,723.7972028801838,6.548313423991203,24562.448115088046,190.76631578947368
1753985705,459,,Aggregated,86.800000,0.000000,38,66,90,100,1700,5700,9000,10000,23000,25000,25000,1425,0,38,723.7972028801838,6.548313423991203,24562.448115088046,190.76631578947368
1753985706,476,,Aggregated,86.800000,0.000000,38,66,90,100,1700,5700,9000,10000,23000,25000,25000,1425,0,38,723.7972028801838,6.548313423991203,24562.448115088046,190.76631578947368
1753985707,493,,Aggregated,96.200000,0.000000,36,57,84,96,340,5300,8500,9700,23000,25000,25000,1806,0,36,579.9764437040939,6.548313423991203,24562.448115088046,194.4562569213732
1753985708,510,,Aggregated,96.200000,0.000000,36,57,84,96,340,5300,8500,9700,23000,25000,25000,1806,0,36,579.9764437040939,6.548313423991203,24562.448115088046,194.4562569213732
1753985709,527,,Aggregated,96.200000,0.000000,36,57,84,96,340,5300,8500,9700,23000,25000,25000,1806,0,36,579.9764437040939,6.548313423991203,24562.448115088046,194.4562569213732
1753985710,544,,Aggregated,112.600000,0.000000,33,52,77,92,140,3500,7500,9500,22000,25000,25000,2215,0,33,480.3990583126822,6.548313423991203,24562.448115088046,191.90744920993228
1753985711,561,,Aggregated,112.600000,0.000000,33,52,77,92,140,3500,7500,9500,22000,25000,25000,2215,0,33,480.3990583126822,6.548313423991203,24562.448115088046,191.90744920993228
1753985712,576,,Aggregated,112.600000,0.000000,33,52,77,92,140,3500,7500,9500,22000,25000,25000,2215,0,33,480.3990583126822,6.548313423991203,24562.448115088046,191.90744920993228
1753985713,581,,Aggregated,127.800000,0.000000,32,47,70,85,120,2500,7300,9500,22000,25000,25000,2648,0,32,407.7486516471693,6.548313423991203,24562.448115088046,192.87688821752266
1753985714,586,,Aggregated,127.800000,0.000000,32,47,70,85,120,2500,7300,9500,22000,25000,25000,2648,0,32,407.7486516471693,6.548313423991203,24562.448115088046,192.87688821752266
1753985715,591,,Aggregated,127.800000,0.000000,32,47,70,85,120,2500,7300,9500,22000,25000,25000,2648,0,32,407.7486516471693,6.548313423991203,24562.448115088046,192.87688821752266
1753985716,596,,Aggregated,135.700000,0.000000,31,43,65,77,110,1300,6500,8500,19000,25000,25000,3106,0,31,352.8073096089545,6.354034878313541,24562.448115088046,192.48808757244043
1753985717,601,,Aggregated,135.700000,0.000000,31,43,65,77,110,1300,6500,8500,19000,25000,25000,3106,0,31,352.8073096089545,6.354034878313541,24562.448115088046,192.48808757244043
1753985718,606,,Aggregated,135.700000,0.000000,31,43,65,77,110,1300,6500,8500,19000,25000,25000,3106,0,31,352.8073096089545,6.354034878313541,24562.448115088046,192.48808757244043
1753985719,611,,Aggregated,140.700000,0.000000,30,40,58,73,110,470,5700,8500,19000,25000,25000,3565,0,30,311.6793659412489,6.217947229743004,24562.448115088046,194.2235624123422
1753985720,616,,Aggregated,140.700000,0.000000,30,40,58,73,110,470,5700,8500,19000,25000,25000,3565,0,30,311.6793659412489,6.217947229743004,24562.448115088046,194.2235624123422
1753985721,621,,Aggregated,140.700000,0.000000,30,40,58,73,110,470,5700,8500,19000,25000,25000,3565,0,30,311.6793659412489,6.217947229743004,24562.448115088046,194.2235624123422
1753985722,626,,Aggregated,148.400000,0.000000,29,39,53,70,110,250,5500,7500,14000,25000,25000,4028,0,29,279.59261366162474,6.217947229743004,24562.448115088046,195.19587884806356
1753985723,631,,Aggregated,148.400000,0.000000,29,39,53,70,110,250,5500,7500,14000,25000,25000,4028,0,29,279.59261366162474,6.217947229743004,24562.448115088046,195.19587884806356
1753985724,636,,Aggregated,148.400000,0.000000,29,39,53,70,110,250,5500,7500,14000,25000,25000,4028,0,29,279.59261366162474,6.217947229743004,24562.448115088046,195.19587884806356
1753985725,641,,Aggregated,152.200000,0.000000,29,39,52,68,100,150,5300,7500,14000,25000,25000,4479,0,29,255.41509616954514,6.217947229743004,24562.448115088046,195.60995757981692
