,index,srv-reservation_autoscaler_requested_pods,srv-reservation_autoscaler_terminating_pods,srv-reservation_autoscaler_actual_pods,srv-reservation_activator_request_concurrency,srv-reservation_autoscaler_desired_pods,srv-reservation_autoscaler_stable_request_concurrency,srv-reservation_autoscaler_panic_request_concurrency,srv-reservation_autoscaler_target_concurrency_per_pod,srv-reservation_autoscaler_excess_burst_capacity,srv-reservation_container_cpu_usage_seconds_total
0,1752843961,5.0,0.0,2.0,0.22298702390735683,5.0,0.02974,0.350942,70.0,-12.0,0.017626099135879578
1,1752843966,5.0,0.0,2.0,0.22298702390735683,5.0,0.02974,0.350942,70.0,-12.0,0.022777330725789316
2,1752843971,5.0,0.0,2.0,0.22298702390735683,5.0,0.02974,0.350942,70.0,-12.0,0.02431916345192893
3,1752843976,5.0,0.0,5.0,0.22298702390735683,5.0,0.198329,0.567474,70.0,288.0,0.023401409886248146
4,1752843981,5.0,0.0,5.0,0.22298702390735683,5.0,0.198329,0.567474,70.0,288.0,0.024407882994438097
5,1752843986,5.0,0.0,5.0,0.0,5.0,0.198329,0.567474,70.0,288.0,0.026769292406558787
6,1752843991,5.0,0.0,5.0,0.0,5.0,0.198329,0.567474,70.0,288.0,0.03209228061929262
7,1752843996,5.0,0.0,5.0,0.0,5.0,0.198329,0.567474,70.0,288.0,0.035144132132306376
8,1752844001,5.0,0.0,5.0,0.0,5.0,0.198329,0.567474,70.0,288.0,0.03465546345408168
9,1752844006,5.0,0.0,5.0,0.0,5.0,0.274916,0.200915,70.0,288.0,0.02742095768409313
10,1752844011,5.0,0.0,5.0,0.0,5.0,0.274916,0.200915,70.0,288.0,0.025768542603680927
11,1752844016,5.0,0.0,5.0,0.0,5.0,0.274916,0.200915,70.0,288.0,0.026881335773584418
12,1752844021,5.0,0.0,5.0,0.0,5.0,0.274916,0.200915,70.0,288.0,0.02784394663237783
13,1752844026,5.0,0.0,5.0,0.0,5.0,0.274916,0.200915,70.0,288.0,0.04478395288030172
14,1752844031,5.0,0.0,5.0,0.0,5.0,0.274916,0.200915,70.0,288.0,0.06601194282279925
15,1752844036,5.0,0.0,5.0,0.0,5.0,0.274916,0.200915,70.0,288.0,0.0681783716095715
16,1752844041,5.0,0.0,5.0,0.0,5.0,0.375576,0.528638,70.0,288.0,0.09775531360890097
17,1752844046,5.0,0.0,5.0,0.0,5.0,0.375576,0.528638,70.0,288.0,0.12279088779515934
18,1752844051,5.0,0.0,5.0,0.0,5.0,0.375576,0.528638,70.0,288.0,0.1558768253622785
19,1752844056,5.0,0.0,5.0,0.0,5.0,0.375576,0.528638,70.0,288.0,0.17460439516574672
20,1752844061,5.0,0.0,5.0,0.0,5.0,0.375576,0.528638,70.0,288.0,0.21490754909109783
21,1752844066,5.0,0.0,5.0,0.0,5.0,0.811258,1.064435,70.0,287.0,0.2239266050670019
22,1752844071,5.0,0.0,5.0,0.0,5.0,0.811258,1.064435,70.0,287.0,0.2284782381373236
23,1752844076,5.0,0.0,5.0,0.0,5.0,0.811258,1.064435,70.0,287.0,0.2508147920143384
24,1752844081,5.0,0.0,5.0,0.0,5.0,0.811258,1.064435,70.0,287.0,0.24037965686810792
25,1752844086,5.0,0.0,5.0,0.0,5.0,0.811258,1.064435,70.0,287.0,0.22997993754261492
26,1752844091,5.0,0.0,5.0,0.0,5.0,0.811258,1.064435,70.0,287.0,0.2012190524939375
27,1752844096,5.0,0.0,5.0,0.0,5.0,0.770379,1.172537,70.0,287.0,0.1781107255157497
28,1752844101,5.0,0.0,5.0,0.0,5.0,0.770379,1.172537,70.0,287.0,0.15955279433293312
29,1752844106,5.0,0.0,5.0,0.0,5.0,0.770379,1.172537,70.0,287.0,0.15128039512050523
30,1752844111,5.0,0.0,5.0,0.0,5.0,0.770379,1.172537,70.0,287.0,0.1623758071585448
31,1752844116,5.0,0.0,5.0,0.0,5.0,0.770379,1.172537,70.0,287.0,0.1573417278522309
32,1752844121,5.0,0.0,5.0,0.0,5.0,0.770379,1.172537,70.0,287.0,0.15701326651098654
33,1752844126,5.0,0.0,5.0,0.0,5.0,0.752764,0.777199,70.0,288.0,0.16242199737236393
34,1752844131,5.0,0.0,5.0,0.0,5.0,0.752764,0.777199,70.0,288.0,0.1889135961432964
35,1752844136,5.0,0.0,5.0,0.0,5.0,0.752764,0.777199,70.0,288.0,0.2053824594262109
36,1752844141,5.0,0.0,5.0,0.0,5.0,0.752764,0.777199,70.0,288.0,0.22910462773842397
37,1752844146,5.0,0.0,5.0,0.0,5.0,0.752764,0.777199,70.0,288.0,0.23206606353305853
38,1752844151,5.0,0.0,5.0,0.0,5.0,0.752764,0.777199,70.0,288.0,0.23633169890192848
39,1752844156,5.0,0.0,5.0,0.0,5.0,1.030853,1.126416,70.0,287.0,0.24881331205006915
40,1752844161,5.0,0.0,5.0,0.0,5.0,1.030853,1.126416,70.0,287.0,0.24108499518996201
41,1752844166,5.0,0.0,5.0,0.0,5.0,1.030853,1.126416,70.0,287.0,0.21727969169541894
42,1752844171,5.0,0.0,5.0,0.0,5.0,1.030853,1.126416,70.0,287.0,0.2097408235234312
43,1752844176,5.0,0.0,5.0,0.0,5.0,1.030853,1.126416,70.0,287.0,0.18454650526564947
44,1752844181,5.0,0.0,5.0,0.0,5.0,1.030853,1.126416,70.0,287.0,0.15265515266259666
45,1752844186,5.0,0.0,5.0,0.0,5.0,0.783619,1.530203,70.0,287.0,0.15538575532577514
46,1752844191,5.0,0.0,5.0,0.0,5.0,0.783619,1.530203,70.0,287.0,0.12138785599114768
47,1752844196,5.0,0.0,5.0,0.0,5.0,0.783619,1.530203,70.0,287.0,0.15323783338723423
48,1752844201,5.0,0.0,5.0,0.0,5.0,0.783619,1.530203,70.0,287.0,0.16113961540064375
49,1752844206,5.0,0.0,5.0,0.0,5.0,0.783619,1.530203,70.0,287.0,0.15493161867330357
50,1752844211,5.0,0.0,5.0,0.0,5.0,0.783619,1.530203,70.0,287.0,0.16916395296804007
51,1752844216,5.0,0.0,5.0,0.0,5.0,0.894963,1.112573,70.0,287.0,0.1958973486391726
52,1752844221,5.0,0.0,5.0,0.0,5.0,0.894963,1.112573,70.0,287.0,0.21088451280826648
53,1752844226,5.0,0.0,5.0,0.0,5.0,0.894963,1.112573,70.0,287.0,0.24164511392440371
54,1752844231,5.0,0.0,5.0,0.0,5.0,0.894963,1.112573,70.0,287.0,0.24572415446763085
55,1752844236,5.0,0.0,5.0,0.0,5.0,0.894963,1.112573,70.0,287.0,0.2410640457461022
56,1752844241,5.0,0.0,5.0,0.0,5.0,0.894963,1.112573,70.0,287.0,0.23875217481699146
