Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/hotels,102451,1074,92,540.9467246560074,8.37564468383789,300006.13012257963,44.33428663458629,141.5671812022227,1.4840572821269407,92,140,180,220,440,830,1700,8700,53000,261000,300000
GET,/recommendations,64806,0,17,183.292251842983,3.9321715012192726,26829.110104590654,438.7403018239052,89.54917711873232,0.0,17,23,27,30,41,67,140,3300,26000,27000,27000
POST,/reservation,1668,0,29,333.44661825050645,6.839004345238209,30300.89478380978,42.68225419664269,2.3048487398396063,0.0,29,46,230,250,310,390,750,11000,29000,30000,30000
POST,/user,1703,0,13,235.2513047777383,4.459715448319912,27697.82461412251,64.0,2.3532118728698137,0.0,13,17,21,23,32,53,240,7400,27000,28000,28000
,Aggregated,170628,1074,43,400.02691523048594,3.9321715012192726,300006.13012257963,194.31325456548748,235.77441893366446,1.4840572821269407,43,84,120,140,280,570,1400,6000,29000,248000,300000
