,index,srv-reservation_autoscaler_requested_pods,srv-reservation_autoscaler_terminating_pods,srv-reservation_autoscaler_actual_pods,srv-reservation_activator_request_concurrency,srv-reservation_autoscaler_desired_pods,srv-reservation_autoscaler_stable_request_concurrency,srv-reservation_autoscaler_panic_request_concurrency,srv-reservation_autoscaler_target_concurrency_per_pod,srv-reservation_autoscaler_excess_burst_capacity,srv-reservation_container_cpu_usage_seconds_total
0,1754163623,0.0,0.0,0.0,,0.0,-1e-06,0.0,70.0,-211.0,
1,1754163628,5.0,0.0,5.0,,5.0,18.115303,18.115303,70.0,270.0,
2,1754163633,5.0,0.0,5.0,,5.0,18.115303,18.115303,70.0,270.0,0.0033338628487351
3,1754163638,5.0,0.0,5.0,0.0,5.0,18.115303,18.115303,70.0,270.0,0.004489473420630511
4,1754163643,5.0,0.0,5.0,0.0,5.0,18.115303,18.115303,70.0,270.0,0.013693251778752778
5,1754163648,5.0,0.0,5.0,0.0,5.0,18.115303,18.115303,70.0,270.0,0.01765363906949369
6,1754163653,5.0,0.0,5.0,0.0,5.0,18.115303,18.115303,70.0,270.0,0.020905589772444975
7,1754163658,5.0,0.0,5.0,0.0,5.0,2.23302,0.201619,70.0,288.0,0.024149327589991706
8,1754163663,5.0,0.0,5.0,0.0,5.0,2.23302,0.201619,70.0,288.0,0.03175557718690808
9,1754163668,5.0,0.0,5.0,0.0,5.0,2.23302,0.201619,70.0,288.0,0.03542483857987204
10,1754163673,5.0,0.0,5.0,0.0,5.0,2.23302,0.201619,70.0,288.0,0.041689825266286916
11,1754163678,5.0,0.0,5.0,0.0,5.0,2.23302,0.201619,70.0,288.0,0.04916258171083493
12,1754163683,5.0,0.0,5.0,0.0,5.0,2.23302,0.201619,70.0,288.0,0.055854462377778524
13,1754163688,5.0,0.0,5.0,0.0,5.0,0.24181,0.121483,70.0,288.0,0.05767668944836919
14,1754163693,5.0,0.0,5.0,0.0,5.0,0.24181,0.121483,70.0,288.0,0.062144070307827586
15,1754163698,5.0,0.0,5.0,0.0,5.0,0.24181,0.121483,70.0,288.0,0.062309892947471565
16,1754163703,5.0,0.0,5.0,0.0,5.0,0.24181,0.121483,70.0,288.0,0.06511419240393376
17,1754163708,5.0,0.0,5.0,0.0,5.0,0.24181,0.121483,70.0,288.0,0.06404569597681976
18,1754163713,5.0,0.0,5.0,0.0,5.0,0.24181,0.121483,70.0,288.0,0.061524584742385265
19,1754163718,5.0,0.0,5.0,0.0,5.0,0.302567,0.175659,70.0,288.0,0.06218864048934475
20,1754163723,5.0,0.0,5.0,0.0,5.0,0.302567,0.175659,70.0,288.0,0.05891092654447171
21,1754163728,5.0,0.0,5.0,0.0,5.0,0.302567,0.175659,70.0,288.0,0.05949595895651901
22,1754163733,5.0,0.0,5.0,0.0,5.0,0.302567,0.175659,70.0,288.0,0.05542024894303943
23,1754163738,5.0,0.0,5.0,0.0,5.0,0.302567,0.175659,70.0,288.0,0.057373385384721164
24,1754163743,5.0,0.0,5.0,0.0,5.0,0.302567,0.175659,70.0,288.0,0.053682924910557636
25,1754163748,5.0,0.0,5.0,0.0,5.0,0.242689,0.228621,70.0,288.0,0.05665808345964037
26,1754163753,5.0,0.0,5.0,0.0,5.0,0.242689,0.228621,70.0,288.0,0.0589497286539808
27,1754163758,5.0,0.0,5.0,0.0,5.0,0.242689,0.228621,70.0,288.0,0.05913824014013975
28,1754163763,5.0,0.0,5.0,0.0,5.0,0.242689,0.228621,70.0,288.0,0.06129542757498159
29,1754163768,5.0,0.0,5.0,0.0,5.0,0.242689,0.228621,70.0,288.0,0.06414618013077422
30,1754163773,5.0,0.0,5.0,0.0,5.0,0.242689,0.228621,70.0,288.0,0.059776631870037254
31,1754163778,5.0,0.0,5.0,0.0,5.0,0.393265,0.636798,70.0,288.0,0.07062823045454487
32,1754163783,5.0,0.0,5.0,0.0,5.0,0.393265,0.636798,70.0,288.0,0.07062823045454487
33,1754163788,5.0,0.0,5.0,0.0,5.0,0.393265,0.636798,70.0,288.0,0.06787825697161214
34,1754163793,5.0,0.0,5.0,0.0,5.0,0.393265,0.636798,70.0,288.0,0.06715960984915004
35,1754163798,5.0,0.0,5.0,0.0,5.0,0.393265,0.636798,70.0,288.0,0.06669999412395146
36,1754163803,5.0,0.0,5.0,0.0,5.0,0.393265,0.636798,70.0,288.0,0.06758730585618498
37,1754163808,5.0,0.0,5.0,0.0,5.0,0.385495,0.259914,70.0,288.0,0.06276312780857606
38,1754163813,5.0,0.0,5.0,0.0,5.0,0.385495,0.259914,70.0,288.0,0.06327879065688938
39,1754163818,5.0,0.0,5.0,0.0,5.0,0.385495,0.259914,70.0,288.0,0.060390832490815345
40,1754163823,5.0,0.0,5.0,0.0,5.0,0.385495,0.259914,70.0,288.0,0.060296720264358096
41,1754163828,5.0,0.0,5.0,0.0,5.0,0.385495,0.259914,70.0,288.0,0.05765514019837738
42,1754163833,5.0,0.0,5.0,0.0,5.0,0.385495,0.259914,70.0,288.0,0.06139700948812038
43,1754163838,5.0,0.0,5.0,0.0,5.0,0.407665,1.226401,70.0,287.0,0.06234138464610905
44,1754163843,5.0,0.0,5.0,0.0,5.0,0.407665,1.226401,70.0,287.0,0.06039543742649747
45,1754163848,5.0,0.0,5.0,0.0,5.0,0.407665,1.226401,70.0,287.0,0.06942275796303
46,1754163853,5.0,0.0,5.0,0.0,5.0,0.407665,1.226401,70.0,287.0,0.07095258911701523
47,1754163858,5.0,0.0,5.0,0.0,5.0,0.407665,1.226401,70.0,287.0,0.07447906177127378
48,1754163863,5.0,0.0,5.0,0.0,5.0,0.407665,1.226401,70.0,287.0,0.07184522788420855
49,1754163868,5.0,0.0,5.0,0.0,5.0,0.545057,0.359673,70.0,288.0,0.07478880393306589
50,1754163873,5.0,0.0,5.0,0.0,5.0,0.545057,0.359673,70.0,288.0,0.0718707141246359
51,1754163878,5.0,0.0,5.0,0.0,5.0,0.545057,0.359673,70.0,288.0,0.0769643083907159
52,1754163883,5.0,0.0,5.0,0.0,5.0,0.545057,0.359673,70.0,288.0,0.07746198465159075
53,1754163888,5.0,0.0,5.0,0.0,5.0,0.545057,0.359673,70.0,288.0,0.0772945901052482
54,1754163893,5.0,0.0,5.0,0.0,5.0,0.545057,0.359673,70.0,288.0,0.07273468223014086
55,1754163898,5.0,0.0,5.0,0.0,5.0,0.501866,0.410058,70.0,288.0,0.07409284724762635
56,1754163903,5.0,0.0,5.0,0.0,5.0,0.501866,0.410058,70.0,288.0,0.0729502823455514
57,1754163908,5.0,0.0,5.0,0.0,5.0,0.501866,0.410058,70.0,288.0,0.07368700830892563
58,1754163913,5.0,0.0,5.0,0.0,5.0,0.501866,0.410058,70.0,288.0,0.07281654541979171
59,1754163918,5.0,0.0,5.0,0.0,5.0,0.501866,0.410058,70.0,288.0,0.07204806838969474
60,1754163923,5.0,0.0,5.0,0.0,5.0,0.501866,0.410058,70.0,288.0,0.07411252195186213
61,1754163928,5.0,0.0,5.0,0.0,5.0,0.432586,0.296007,70.0,288.0,0.0722784065785496
62,1754163933,5.0,0.0,5.0,0.0,5.0,0.432586,0.296007,70.0,288.0,0.0702211184185243
63,1754163938,5.0,0.0,5.0,0.0,5.0,0.432586,0.296007,70.0,288.0,0.06845621680159956
64,1754163943,5.0,0.0,5.0,0.0,5.0,0.432586,0.296007,70.0,288.0,0.06727586215757109
65,1754163948,5.0,0.0,5.0,0.0,5.0,0.432586,0.296007,70.0,288.0,0.06611529736398304
66,1754163953,5.0,0.0,5.0,0.0,5.0,0.432586,0.296007,70.0,288.0,0.06599951212517648
67,1754163958,5.0,0.0,5.0,0.0,5.0,0.430101,0.527215,70.0,288.0,0.0647585627057467
68,1754163963,5.0,0.0,5.0,0.0,5.0,0.430101,0.527215,70.0,288.0,0.06426039302130254
69,1754163968,5.0,0.0,5.0,0.0,5.0,0.430101,0.527215,70.0,288.0,0.0649242782876148
70,1754163973,5.0,0.0,5.0,0.0,5.0,0.430101,0.527215,70.0,288.0,0.07067533550894359
71,1754163978,5.0,0.0,5.0,0.0,5.0,0.430101,0.527215,70.0,288.0,0.07077953099716103
72,1754163983,5.0,0.0,5.0,0.0,5.0,0.430101,0.527215,70.0,288.0,0.07484084561643324
73,1754163988,5.0,0.0,5.0,0.0,5.0,0.54493,0.481298,70.0,288.0,0.07711636183481288
74,1754163993,5.0,0.0,5.0,0.0,5.0,0.54493,0.481298,70.0,288.0,0.07524815635991614
75,1754163998,5.0,0.0,5.0,0.0,5.0,0.54493,0.481298,70.0,288.0,0.07783262636342807
76,1754164003,5.0,0.0,5.0,0.0,5.0,0.54493,0.481298,70.0,288.0,0.07819710394638364
