Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/hotels,52925,2,91,125.1885629495466,12.173974886536598,300009.61726531386,43.0052527161077,87.20377557839423,0.0032953717743370516,91,110,130,140,180,230,300,360,5600,11000,300000
GET,/recommendations,33602,0,15,25.94040334476919,4.9805231392383575,6013.166875578463,441.0747574549134,55.365541180636804,0.0,15,20,24,27,35,45,110,140,1800,5600,6000
POST,/reservation,871,0,26,113.13760848063654,10.424675419926643,1981.7167753353715,42.2939150401837,1.435134407723786,0.0,26,41,240,260,320,370,500,590,2000,2000,2000
POST,/user,900,0,12,28.11946491400401,6.905312649905682,7520.7001976668835,64.0,1.4829172984516732,0.0,12,15,17,18,25,32,48,110,7500,7500,7500
,Aggregated,88298,2,52,86.31117921929065,4.9805231392383575,300009.61726531386,194.69846429137692,145.4873684652065,0.0032953717743370516,52,85,110,120,150,200,270,330,4000,11000,300000
