Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/hotels,81767,2,110.0,183.48193234076575,11.487570591270924,300018.1582951918,43.003399904606994,135.38087173288207,0.0033113816511033075,110,160,220,250,360,470,620,750,6800,11000,300000
GET,/recommendations,51949,0,17,34.9735452530594,4.76174708455801,7758.837593719363,440.12541146124084,86.01148269658286,0.0,17,24,30,34,49,70,130,230,4600,7700,7800
POST,/reservation,1361,0,23,124.10250422732958,8.229047991335392,9682.075237855315,42.5547391623806,2.253395213575801,0.0,23,39,230,260,320,400,570,830,3700,9700,9700
POST,/user,1367,0,12,15.331104397092453,5.7590799406170845,396.9355057924986,64.0,2.2633293585291105,0.0,12,14,16,17,22,28,49,110,120,400,400
,Aggregated,136444,2,55,124.66263809345078,4.76174708455801,300018.1582951918,194.4075151710592,225.90907900156984,0.0033113816511033075,55,100,140,170,280,390,550,670,5700,11000,300000
