,index,srv-search_autoscaler_requested_pods,srv-search_autoscaler_terminating_pods,srv-search_autoscaler_actual_pods,srv-search_activator_request_concurrency,srv-search_autoscaler_desired_pods,srv-search_autoscaler_stable_request_concurrency,srv-search_autoscaler_panic_request_concurrency,srv-search_autoscaler_target_concurrency_per_pod,srv-search_autoscaler_excess_burst_capacity,srv-search_container_cpu_usage_seconds_total
0,1752506992,5.0,0.0,5.0,,5.0,38.309104,71.771971,70.0,217.0,0.005074556963204777
1,1752506997,5.0,0.0,5.0,12.0,5.0,38.309104,71.771971,70.0,217.0,0.007443166893010262
2,1752507002,5.0,0.0,5.0,12.0,5.0,38.309104,71.771971,70.0,217.0,0.022940370848443477
3,1752507007,5.0,0.0,5.0,12.0,5.0,38.309104,71.771971,70.0,217.0,0.030700688493485184
4,1752507012,5.0,0.0,5.0,12.0,5.0,38.309104,71.771971,70.0,217.0,0.09297598467519619
5,1752507017,5.0,0.0,5.0,12.0,5.0,91.920594,125.678511,70.0,163.0,0.10372741754090636
6,1752507022,5.0,0.0,5.0,12.0,5.0,91.920594,125.678511,70.0,163.0,0.18024695795830314
7,1752507027,5.0,0.0,5.0,0.0,5.0,91.920594,125.678511,70.0,163.0,0.29192277517727694
8,1752507032,5.0,0.0,5.0,0.0,5.0,91.920594,125.678511,70.0,163.0,0.3603817042021749
9,1752507037,5.0,0.0,5.0,0.0,5.0,91.920594,125.678511,70.0,163.0,0.42066053627590494
10,1752507042,5.0,0.0,5.0,0.0,5.0,91.920594,125.678511,70.0,163.0,0.45180507249327356
11,1752507047,5.0,0.0,5.0,0.0,5.0,65.32432,6.317636,70.0,282.0,0.6034764345491699
12,1752507052,5.0,0.0,5.0,0.0,5.0,65.32432,6.317636,70.0,282.0,0.662851028680251
13,1752507057,5.0,0.0,5.0,0.0,5.0,65.32432,6.317636,70.0,282.0,0.7341495012031671
14,1752507062,5.0,0.0,5.0,0.0,5.0,65.32432,6.317636,70.0,282.0,0.769136874292024
15,1752507067,5.0,0.0,5.0,0.0,5.0,65.32432,6.317636,70.0,282.0,0.7818140415332524
16,1752507072,5.0,0.0,5.0,0.0,5.0,65.32432,6.317636,70.0,282.0,0.7801060028526474
17,1752507077,5.0,0.0,5.0,0.0,5.0,6.473448,5.52211,70.0,283.0,0.776870336920947
18,1752507082,5.0,0.0,5.0,0.0,5.0,6.473448,5.52211,70.0,283.0,0.7705529553806559
19,1752507087,5.0,0.0,5.0,0.0,5.0,6.473448,5.52211,70.0,283.0,0.6879194753290967
20,1752507092,5.0,0.0,5.0,0.0,5.0,6.473448,5.52211,70.0,283.0,0.7464756948045758
21,1752507097,5.0,0.0,5.0,0.0,5.0,6.473448,5.52211,70.0,283.0,0.7133655782967485
22,1752507102,5.0,0.0,5.0,0.0,5.0,6.473448,5.52211,70.0,283.0,0.7407360849358917
23,1752507107,5.0,0.0,5.0,0.0,5.0,5.16831,5.926938,70.0,283.0,0.7171182498244923
24,1752507112,5.0,0.0,5.0,0.0,5.0,5.16831,5.926938,70.0,283.0,0.7221161756140742
25,1752507117,5.0,0.0,5.0,0.0,5.0,5.16831,5.926938,70.0,283.0,0.7224611090583637
26,1752507122,5.0,0.0,5.0,0.0,5.0,5.16831,5.926938,70.0,283.0,0.7353620513445951
27,1752507127,5.0,0.0,5.0,0.0,5.0,5.16831,5.926938,70.0,283.0,0.7440045510960916
28,1752507132,5.0,0.0,5.0,0.0,5.0,5.16831,5.926938,70.0,283.0,0.7542907540208776
29,1752507137,5.0,0.0,5.0,0.0,5.0,5.357784,5.653979,70.0,283.0,0.7612880600043922
30,1752507142,5.0,0.0,5.0,0.0,5.0,5.357784,5.653979,70.0,283.0,0.7458664361857967
31,1752507147,5.0,0.0,5.0,0.0,5.0,5.357784,5.653979,70.0,283.0,0.7449660636023416
32,1752507152,5.0,0.0,5.0,0.0,5.0,5.357784,5.653979,70.0,283.0,0.7729069411206262
