Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/hotels,41978,865,200.0,539.679901902931,9.272862000216264,32327.32279800075,435.44444709133353,69.02873275156048,1.4224082574229313,200,340,470,580,1000,1800,3400,5100,25000,31000,32000
GET,/recommendations,26874,0,27,33.7463052938136,5.281616999127436,6196.038234000298,440.3038624693012,44.191675734085386,0.0,27,33,38,41,51,62,97,150,280,6200,6200
POST,/reservation,738,0,290.0,337.57394240111216,9.875933999865083,10271.368575000452,41.52981029810298,1.2135691259862698,0.0,290,350,400,430,530,640,810,890,10000,10000,10000
POST,/user,723,0,16,43.07011261269579,4.0053310003713705,13892.740923998645,64.0,1.1889030868402073,0.0,16,19,22,24,30,39,78,140,14000,14000,14000
,Aggregated,70313,865,57,339.08168320876905,4.0053310003713705,32327.32279800075,429.3478304154282,115.62288069847234,1.4224082574229313,57,170,270,360,690,1200,2500,3800,22000,30000,32000
