Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/hotels,33994,16714,1300.0,3189.4847572368385,20.282907998989685,53590.10754699921,227.11822674589632,54.39410519172198,26.744221750145353,1300,2600,3800,4800,8700,14000,19000,21000,30000,48000,54000
GET,/recommendations,22422,0,87,637.733721830211,17.071883999960846,55981.11092799991,438.2148782445812,35.87764389624022,0.0,87,230,420,550,1000,2500,7400,11000,26000,50000,56000
POST,/reservation,596,0,360.0,966.2131000301824,22.38500499879592,26847.246849998555,41.23154362416108,0.9536649612951197,0.0,370,580,780,940,1700,3500,8400,11000,27000,27000,27000
POST,/user,607,0,77,628.795055532117,17.865363999590045,25427.672473999337,64.0,0.9712661602451974,0.0,77,190,320,480,810,2900,7700,11000,25000,25000,25000
,Aggregated,57619,16714,540.0,2146.516807905584,17.071883999960846,55981.11092799991,305.62371787084123,92.19668020950252,26.744221750145353,540,1200,2200,3000,6200,11000,17000,20000,28000,50000,56000
