Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/hotels,42582,30,640.0,1248.5630832362199,24.207311998907244,300071.6546509975,438.2747874688836,65.52414058468531,0.04616326658072799,640,970,1300,1500,2300,3600,8500,13000,33000,82000,300000
GET,/recommendations,27131,0,160.0,811.9656822015589,17.453663000196684,157309.99392900048,436.32088754561204,41.748519520057705,0.0,160,460,580,640,1400,3000,8000,13000,31000,94000,157000
POST,/reservation,759,0,500.0,1095.4999688168648,30.139688002236653,25413.185576002434,41.696969696969695,1.167930644492418,0.0,500,730,910,1000,1800,3600,8000,12000,25000,25000,25000
POST,/user,704,0,130.0,715.8130402869411,18.619867998495465,49105.63601099784,64.0,1.0832979890944168,0.0,130,400,550,620,1100,2300,5000,10000,49000,49000,49000
,Aggregated,71176,30,470.0,1075.2384369853482,17.453663000196684,300071.6546509975,429.5990642913342,109.52388873832984,0.04616326658072799,470,710,1000,1200,2100,3400,8200,13000,33000,84000,300000
