Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1752851879,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1752851880,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1752851881,10,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1752851882,20,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1752851883,30,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1752851884,40,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1752851885,50,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1752851886,60,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1752851887,70,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1752851888,80,,Aggregated,0.000000,0.000000,1300,2300,2300,2300,6300,6300,6300,6300,6300,6300,6300,7,0,1300.0,1981.1660784284218,257.9696850007167,6254.366547000245,505.7142857142857
1752851889,90,,Aggregated,0.000000,0.000000,2300,4300,5300,5300,6300,6300,6300,6300,6300,6300,6300,27,0,2300.0,2805.061518482506,20.245528998202644,6277.497585004312,389.3703703703704
1752851890,100,,Aggregated,0.000000,0.000000,2300,4300,5300,5300,6300,6300,6300,6300,6300,6300,6300,27,0,2300.0,2805.061518482506,20.245528998202644,6277.497585004312,389.3703703703704
1752851891,110,,Aggregated,3.000000,0.000000,3300,4300,5400,6300,8500,9500,9600,10000,10000,10000,10000,51,0,3300.0,3483.7380659417818,12.66213999770116,10419.080820996896,384.9019607843137
1752851892,120,,Aggregated,3.333333,0.000000,3300,5300,6400,7400,9400,10000,10000,10000,11000,11000,11000,129,0,3300.0,3773.196527380302,12.66213999770116,10575.351552004577,369.52713178294573
1752851893,130,,Aggregated,3.333333,0.000000,3300,5300,6400,7400,9400,10000,10000,10000,11000,11000,11000,129,0,3300.0,3773.196527380302,12.66213999770116,10575.351552004577,369.52713178294573
1752851894,140,,Aggregated,13.300000,0.000000,2400,4400,6300,6500,8500,9600,10000,10000,11000,11000,11000,145,0,2400.0,3381.2525928142913,12.66213999770116,10575.351552004577,384.31724137931036
1752851895,150,,Aggregated,13.800000,0.000000,820,3300,4500,5600,8400,9500,10000,10000,11000,11000,11000,192,0,780.0,2599.4234619429335,12.167165987193584,10575.351552004577,382.6458333333333
1752851896,160,,Aggregated,13.800000,0.000000,820,3300,4500,5600,8400,9500,10000,10000,11000,11000,11000,192,0,780.0,2599.4234619429335,12.167165987193584,10575.351552004577,382.6458333333333
1752851897,170,,Aggregated,20.000000,0.000000,590,2300,4300,5300,7600,9400,10000,10000,11000,11000,11000,220,0,590.0,2308.2182638001873,9.227037007804029,10575.351552004577,394.05
1752851898,180,,Aggregated,22.200000,0.000000,280,840,2300,3500,6400,8500,10000,10000,11000,11000,11000,304,0,280.0,1752.0057604999333,7.388586003798991,10575.351552004577,381.31907894736844
1752851899,190,,Aggregated,22.200000,0.000000,280,840,2300,3500,6400,8500,10000,10000,11000,11000,11000,304,0,280.0,1752.0057604999333,7.388586003798991,10575.351552004577,381.31907894736844
1752851900,200,,Aggregated,27.900000,0.000000,280,780,2300,3500,6400,8500,10000,10000,11000,11000,11000,334,0,270.0,1673.4805162633563,6.616850994760171,10575.351552004577,382.6736526946108
1752851901,210,,Aggregated,29.000000,0.000000,220,630,1600,2600,5400,7600,9500,10000,11000,11000,11000,425,0,220.0,1464.1790333786732,6.616850994760171,10575.351552004577,388.4682352941176
1752851902,220,,Aggregated,29.000000,0.000000,220,630,1600,2600,5400,7600,9500,10000,11000,11000,11000,425,0,220.0,1464.1790333786732,6.616850994760171,10575.351552004577,388.4682352941176
1752851903,230,,Aggregated,38.800000,0.000000,190,620,1600,2600,5300,7500,9500,10000,11000,11000,11000,456,0,170.0,1433.698991232169,6.616850994760171,10575.351552004577,388.5657894736842
1752851904,240,,Aggregated,39.700000,0.000000,220,670,1500,2500,5000,7400,9400,10000,11000,11000,11000,540,0,200.0,1361.6855730498812,6.616850994760171,10575.351552004577,380.0722222222222
1752851905,250,,Aggregated,39.700000,0.000000,220,670,1500,2500,5000,7400,9400,10000,11000,11000,11000,540,0,200.0,1361.6855730498812,6.616850994760171,10575.351552004577,380.0722222222222
1752851906,260,,Aggregated,37.500000,0.000000,220,730,1600,2500,4800,6500,9400,10000,11000,11000,11000,589,23,220.0,1372.8585560184094,6.616850994760171,10575.351552004577,372.7504244482173
1752851907,270,,Aggregated,39.100000,0.000000,300,940,2100,2800,5000,6500,8500,9600,11000,11000,11000,743,97,300.0,1471.3432405745518,6.616850994760171,10575.351552004577,357.20726783310903
1752851908,280,,Aggregated,39.100000,0.000000,300,940,2100,2800,5000,6500,8500,9600,11000,11000,11000,743,97,300.0,1471.3432405745518,6.616850994760171,10575.351552004577,357.20726783310903
1752851909,290,,Aggregated,45.900000,9.700000,280,840,1800,2700,4900,6500,8500,9600,11000,11000,11000,774,97,280.0,1421.251918807364,5.361175004509278,10575.351552004577,353.85142118863047
1752851910,300,,Aggregated,46.400000,9.700000,220,720,1500,2300,4400,6300,8500,9500,11000,11000,11000,881,97,220.0,1278.8908482518912,5.361175004509278,10575.351552004577,341.94438138479
1752851911,307,,Aggregated,46.400000,9.700000,220,720,1500,2300,4400,6300,8500,9500,11000,11000,11000,881,97,220.0,1278.8908482518912,5.361175004509278,10575.351552004577,341.94438138479
