,index,srv-search_autoscaler_requested_pods,srv-search_autoscaler_terminating_pods,srv-search_autoscaler_actual_pods,srv-search_activator_request_concurrency,srv-search_autoscaler_desired_pods,srv-search_autoscaler_stable_request_concurrency,srv-search_autoscaler_panic_request_concurrency,srv-search_autoscaler_target_concurrency_per_pod,srv-search_autoscaler_excess_burst_capacity,srv-search_container_cpu_usage_seconds_total
0,1754085047,0.0,0.0,0.0,,0.0,0.0,0.0,70.0,-211.0,
1,1754085052,0.0,0.0,0.0,,0.0,0.0,0.0,70.0,-211.0,
2,1754085057,5.0,0.0,5.0,,5.0,69.040975,87.727388,70.0,201.0,
3,1754085062,5.0,0.0,5.0,,5.0,69.040975,87.727388,70.0,201.0,0.006646564734691768
4,1754085067,5.0,0.0,5.0,0.0,5.0,69.040975,87.727388,70.0,201.0,0.024577097798281503
5,1754085072,5.0,0.0,5.0,0.0,5.0,69.040975,87.727388,70.0,201.0,0.027543315328846442
6,1754085077,5.0,0.0,5.0,0.0,5.0,69.040975,87.727388,70.0,201.0,0.06734567419363345
7,1754085082,5.0,0.0,5.0,0.0,5.0,69.040975,87.727388,70.0,201.0,0.07652679683727598
8,1754085087,5.0,0.0,5.0,0.0,5.0,26.665205,3.619053,70.0,285.0,0.09979714359692302
9,1754085092,5.0,0.0,5.0,0.0,5.0,26.665205,3.619053,70.0,285.0,0.13167399459305634
10,1754085097,5.0,0.0,5.0,0.0,5.0,26.665205,3.619053,70.0,285.0,0.1675593543913087
11,1754085102,5.0,0.0,5.0,0.0,5.0,26.665205,3.619053,70.0,285.0,0.19169490982105128
12,1754085107,5.0,0.0,5.0,0.0,5.0,26.665205,3.619053,70.0,285.0,0.1947450124777988
13,1754085112,5.0,0.0,5.0,0.0,5.0,26.665205,3.619053,70.0,285.0,0.24183752548305967
14,1754085117,5.0,0.0,5.0,0.0,5.0,8.656908,1.173555,70.0,287.0,0.2550674847876581
15,1754085122,5.0,0.0,5.0,0.0,5.0,8.656908,1.173555,70.0,287.0,0.26893558649872995
16,1754085127,5.0,0.0,5.0,0.0,5.0,8.656908,1.173555,70.0,287.0,0.25757089695896385
17,1754085132,5.0,0.0,5.0,0.0,5.0,8.656908,1.173555,70.0,287.0,0.24873896440828153
