Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/hotels,87079,1,66,93.77268131889171,10.23845560848713,300048.39492496103,43.00159625167951,144.2551611106456,0.0016566010302213577,66,89,100,110,140,170,210,250,7200,10000,300000
GET,/recommendations,55531,0,15,28.722095870305903,4.436406306922436,5448.243877850473,441.3879814878176,91.99271180922221,0.0,15,21,27,32,51,76,140,240,510,4400,5400
POST,/reservation,1475,0,26,146.1037374717199,7.809747941792011,9231.724319048226,42.41898305084746,2.4434865195765023,0.0,26,52,240,270,320,440,780,1300,9000,9200,9200
POST,/user,1418,0,12,24.30281102951558,5.674621090292931,5589.541929773986,64.0,2.3490602608538853,0.0,12,15,18,21,36,46,78,120,3600,5600,5600
,Aggregated,145503,1,38,68.79969774611085,4.436406306922436,300048.39492496103,195.24389187851796,241.0404197002982,0.0016566010302213577,38,64,83,95,130,160,210,260,4200,10000,300000
