index,srv-profile_autoscaler_requested_pods,srv-profile_autoscaler_terminating_pods,srv-profile_autoscaler_actual_pods,srv-profile_autoscaler_desired_pods,srv-profile_autoscaler_stable_request_concurrency,srv-profile_autoscaler_panic_request_concurrency,srv-profile_autoscaler_target_concurrency_per_pod,srv-profile_autoscaler_excess_burst_capacity,srv-profile_container_cpu_usage_seconds_total
1759429082,3.0,0.0,3.0,6.0,116.771337,155.119076,7.0,-337.0,0.031080274086872726
1759429087,3.0,0.0,3.0,6.0,116.771337,155.119076,7.0,-337.0,0.03808235221183263
1759429092,3.0,0.0,3.0,6.0,116.771337,155.119076,7.0,-337.0,0.037107061510596964
1759429097,3.0,0.0,3.0,6.0,116.771337,155.119076,7.0,-337.0,0.04886638228168261
1759429102,3.0,0.0,3.0,6.0,116.771337,155.119076,7.0,-337.0,0.05489534654654084
1759429102,3.0,0.0,3.0,,6.0,116.771337,155.119076,7.0,-337.0,0.05489534654654084
1759429107,3.0,2.0,3.0,,3.0,12.770389,0.0,7.0,-181.0,0.060135423827960374
1759429112,3.0,2.0,3.0,,3.0,12.770389,0.0,7.0,-181.0,0.08169602321896365
1759429117,3.0,2.0,3.0,8.28788015024239,3.0,12.770389,0.0,7.0,-181.0,0.07457097000863204
1759429122,3.0,2.0,3.0,8.28788015024239,3.0,12.770389,0.0,7.0,-181.0,0.08655007919452833
1759429127,3.0,2.0,3.0,8.28788015024239,3.0,12.770389,0.0,7.0,-181.0,0.0918569263976755
1759429132,3.0,2.0,3.0,8.28788015024239,3.0,12.770389,0.0,7.0,-181.0,0.0958102836014809
1759429137,3.0,0.0,3.0,8.28788015024239,3.0,2.380272,0.0,7.0,-181.0,0.10316165543808083
1759429142,3.0,0.0,3.0,8.28788015024239,3.0,2.380272,0.0,7.0,-181.0,0.09745360650549437
1759429147,3.0,0.0,3.0,3.047500223035023,3.0,2.380272,0.0,7.0,-181.0,0.09780906731850124
1759429152,3.0,0.0,3.0,3.047500223035023,3.0,2.380272,0.0,7.0,-181.0,0.09310333498821428
1759429157,3.0,0.0,3.0,3.047500223035023,3.0,2.380272,0.0,7.0,-181.0,0.08782113253556145
1759429162,3.0,0.0,3.0,3.047500223035023,3.0,2.380272,0.0,7.0,-181.0,0.08317707705273915
1759429162,3.0,0.0,3.0,3.047500223035023,3.0,2.380272,0.0,7.0,-181.0,0.08664925100503955
1759429167,3.0,0.0,3.0,3.047500223035023,3.0,6.144921,0.0,7.0,-181.0,0.07753681795394857
1759429172,3.0,0.0,3.0,3.047500223035023,3.0,6.144921,0.0,7.0,-181.0,0.06916382329885457
1759429177,3.0,0.0,3.0,0.0,3.0,6.144921,0.0,7.0,-181.0,0.059949424093047446
1759429182,3.0,0.0,3.0,0.0,3.0,6.144921,0.0,7.0,-181.0,0.04943748490339414
1759429187,3.0,0.0,3.0,0.0,3.0,6.144921,0.0,7.0,-181.0,0.050072968680953574
1759429192,3.0,0.0,3.0,0.0,3.0,6.144921,0.0,7.0,-181.0,0.03887657921082372
1759429197,1.0,5.0,1.0,0.0,1.0,0.0,0.0,7.0,-181.0,0.03398246598054896
1759429202,1.0,5.0,1.0,0.0,1.0,0.0,0.0,7.0,-181.0,0.031380867806352124
1759429207,1.0,5.0,1.0,17.464215014797247,1.0,0.0,0.0,7.0,-181.0,0.033343142404154195
1759429212,1.0,5.0,1.0,17.464215014797247,1.0,0.0,0.0,7.0,-181.0,0.026693440586989407
1759429217,1.0,5.0,1.0,17.464215014797247,1.0,0.0,0.0,7.0,-181.0,0.027437250176975556
1759429222,1.0,5.0,1.0,17.464215014797247,1.0,0.0,0.0,7.0,-181.0,0.02509317022424097
1759429222,1.0,5.0,1.0,17.464215014797247,1.0,0.0,0.0,7.0,-181.0,0.02509317022424097
1759429227,3.0,6.0,3.0,17.464215014797247,3.0,6.652322,0.0,7.0,-181.0,0.021785722296404023
1759429232,3.0,6.0,3.0,17.464215014797247,3.0,6.652322,0.0,7.0,-181.0,0.026032419226323072
1759429237,3.0,6.0,3.0,0.0,3.0,6.652322,0.0,7.0,-181.0,0.02763963512760968
1759429242,3.0,6.0,3.0,0.0,3.0,6.652322,0.0,7.0,-181.0,0.02934677050977815
1759429247,3.0,6.0,3.0,0.0,3.0,6.652322,0.0,7.0,-181.0,0.01836612949789194
1759429252,3.0,6.0,3.0,0.0,3.0,6.652322,0.0,7.0,-181.0,0.015371803185943106
1759429257,0.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,0.01604334166960689
1759429262,0.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,0.01587510618750027
1759429267,0.0,3.0,0.0,2.638391993448174,0.0,0.0,0.0,7.0,-211.0,0.011364569298089558
1759429272,0.0,3.0,0.0,2.638391993448174,0.0,0.0,0.0,7.0,-211.0,0.009640343355438815
1759429277,0.0,3.0,0.0,2.638391993448174,0.0,0.0,0.0,7.0,-211.0,0.009755357251641485
1759429282,0.0,3.0,0.0,2.638391993448174,0.0,0.0,0.0,7.0,-211.0,0.011751723101967652
1759429282,0.0,3.0,0.0,2.638391993448174,0.0,0.0,0.0,7.0,-211.0,0.011751723101967652
1759429287,0.0,2.0,1.0,2.638391993448174,0.0,0.0,0.0,7.0,-201.0,0.011300908740939912
1759429292,0.0,2.0,1.0,2.638391993448174,0.0,0.0,0.0,7.0,-201.0,0.010266093189084858
1759429297,0.0,2.0,1.0,,0.0,0.0,0.0,7.0,-201.0,0.008696944879779843
1759429302,0.0,2.0,1.0,,0.0,0.0,0.0,7.0,-201.0,0.009754982970454113
1759429307,0.0,2.0,1.0,,0.0,0.0,0.0,7.0,-201.0,0.010095297445769907
1759429312,0.0,2.0,1.0,,0.0,0.0,0.0,7.0,-201.0,0.009332038888888889
1759429317,0.0,2.0,1.0,,3.0,0.067552,0.0,7.0,-201.0,0.017081003794303294
1759429322,0.0,2.0,1.0,,3.0,0.067552,0.0,7.0,-201.0,0.013563433451122318
1759429327,0.0,2.0,1.0,,3.0,0.067552,0.0,7.0,-201.0,0.011793461579928331
1759429332,0.0,2.0,1.0,,3.0,0.067552,0.0,7.0,-201.0,0.02369518924037225
1759429337,0.0,2.0,1.0,,3.0,0.067552,0.0,7.0,-201.0,0.0276471979824581
1759429342,0.0,2.0,1.0,,3.0,0.067552,0.0,7.0,-201.0,0.0276471979824581
1759429342,0.0,2.0,1.0,3.0,0.067552,0.0,7.0,-201.0,0.0276471979824581
1759429347,0.0,2.0,1.0,3.0,1.127203,0.0,7.0,-201.0,0.047667768152921494
1759429352,0.0,2.0,1.0,3.0,1.127203,0.0,7.0,-201.0,0.04999306668887546
1759429357,0.0,2.0,1.0,3.0,1.127203,0.0,7.0,-201.0,0.05995744775438596
1759429362,0.0,2.0,1.0,3.0,1.127203,0.0,7.0,-201.0,0.07359112503152847
1759429367,0.0,2.0,1.0,3.0,1.127203,0.0,7.0,-201.0,0.07583590729599538
1759429372,0.0,2.0,1.0,3.0,1.127203,0.0,7.0,-201.0,0.07583590729599538
1759429377,0.0,2.0,1.0,3.0,1.050024,0.0,7.0,-201.0,0.08861427982407917
1759429382,0.0,2.0,1.0,3.0,1.050024,0.0,7.0,-201.0,0.08861427982407917
1759429387,0.0,2.0,1.0,3.0,1.050024,0.0,7.0,-201.0,0.08374277376320176
1759429392,0.0,2.0,1.0,3.0,1.050024,0.0,7.0,-201.0,0.08289812752806436
1759429397,0.0,2.0,1.0,3.0,1.050024,0.0,7.0,-201.0,0.08289812752806436
1759429402,0.0,2.0,1.0,3.0,1.050024,0.0,7.0,-201.0,0.08289812752806436
1759429402,0.0,2.0,1.0,3.0,1.050024,0.0,7.0,-201.0,0.08289812752806436
1759429407,0.0,2.0,1.0,0.0,0.0,0.0,7.0,-201.0,0.055734803734756096
1759429412,0.0,2.0,1.0,0.0,0.0,0.0,7.0,-201.0,0.055734803734756096
1759429417,0.0,2.0,1.0,0.0,0.0,0.0,7.0,-201.0,0.04466170755867113
1759429422,0.0,2.0,1.0,0.0,0.0,0.0,7.0,-201.0,0.03327872026330436
1759429427,0.0,2.0,1.0,0.0,0.0,0.0,7.0,-201.0,0.03327872026330436
1759429432,0.0,2.0,1.0,0.0,0.0,0.0,7.0,-201.0,0.02508608407391734
1759429437,0.0,2.0,1.0,3.0,0.174012,0.0,7.0,-201.0,0.010988855140186929
1759429442,0.0,2.0,1.0,3.0,0.174012,0.0,7.0,-201.0,0.008810289214265007
1759429447,0.0,2.0,1.0,3.0,0.174012,0.0,7.0,-201.0,0.0014915695061131825
1759429452,0.0,2.0,1.0,3.0,0.174012,0.0,7.0,-201.0,0.001776764959385688
1759429457,0.0,2.0,1.0,3.0,0.174012,0.0,7.0,-201.0,0.0014407911288293633
1759429462,0.0,2.0,1.0,3.0,0.174012,0.0,7.0,-201.0,0.0014407911288293633
1759429462,0.0,2.0,1.0,,3.0,0.174012,0.0,7.0,-201.0,0.0014407911288293633
1759429467,0.0,0.0,1.0,,0.0,0.0,0.0,7.0,-201.0,0.0016972133815990893
1759429472,0.0,0.0,1.0,,0.0,0.0,0.0,7.0,-201.0,0.001362211997939354
1759429477,0.0,0.0,1.0,49.10310571968457,0.0,0.0,0.0,7.0,-201.0,0.0007117255879907936
1759429482,0.0,0.0,1.0,49.10310571968457,0.0,0.0,0.0,7.0,-201.0,0.0007117255879907936
1759429487,0.0,0.0,1.0,49.10310571968457,0.0,0.0,0.0,7.0,-201.0,0.000699389040323339
1759429492,0.0,0.0,1.0,49.10310571968457,0.0,0.0,0.0,7.0,-201.0,0.001605670509594979
1759429497,0.0,4.0,0.0,49.10310571968457,0.0,0.0,0.0,7.0,-211.0,0.006441166499738547
1759429502,0.0,4.0,0.0,49.10310571968457,0.0,0.0,0.0,7.0,-211.0,0.00764452563688682
1759429507,0.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,0.00827593236350126
1759429512,0.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,0.006748998926276131
1759429517,0.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,0.007416593935658742
1759429522,0.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,0.00831808201312788
1759429522,0.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,0.00831808201312788
1759429527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,0.00851286701147984
1759429532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,0.007078173346867653
1759429537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,0.0021335094639251535
1759429542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,0.002032223958902863
1759429547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,0.001580870725934578
1759429552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,0.008889766999634233
1759429557,0.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,-201.0,0.013814961268881721
1759429562,0.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,-201.0,0.015002840770370432
1759429567,0.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,-201.0,0.013068832849109289
1759429572,0.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,-201.0,0.01220411636865275
1759429577,0.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,-201.0,0.012908730845374502
1759429582,0.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,-201.0,0.013212938626982786
1759429582,0.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,-201.0,0.013212938626982786
1759429587,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,0.012932812959007183
1759429592,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,0.013271019701953305
1759429597,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,0.012008022293715625
1759429602,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,0.0011968409570907578
1759429607,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,0.0010349015467308385
1759429612,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,0.0004380740423519517
1759429617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,
1759429622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,
1759429627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,
1759429632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,
1759429637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,
1759429642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,
1759429642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,
1759429647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,
1759429652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,
1759429657,0.0,0.0,0.0,,0.0,0.0,0.0,7.0,-211.0,
1759429662,0.0,0.0,0.0,,0.0,0.0,0.0,7.0,-211.0,
1759429667,0.0,0.0,0.0,,0.0,0.0,0.0,7.0,-211.0,0.0011710804006190196
1759429672,0.0,0.0,0.0,,0.0,0.0,0.0,7.0,-211.0,0.003718576659993491
1759429677,0.0,2.0,1.0,,0.0,-1e-06,0.0,7.0,-201.0,0.004369412244204156
1759429682,0.0,2.0,1.0,,0.0,-1e-06,0.0,7.0,-201.0,0.004098658748685343
1759429687,0.0,2.0,1.0,,0.0,-1e-06,0.0,7.0,-201.0,0.004010047889054171
1759429692,0.0,2.0,1.0,,0.0,-1e-06,0.0,7.0,-201.0,0.004474004940694306
1759429697,0.0,2.0,1.0,,0.0,-1e-06,0.0,7.0,-201.0,0.004809821063424604
1759429702,0.0,2.0,1.0,,0.0,-1e-06,0.0,7.0,-201.0,0.004845869034385836
1759429702,0.0,2.0,1.0,0.0,-1e-06,0.0,7.0,-201.0,0.004845869034385836
1759429707,0.0,2.0,1.0,0.0,-1e-06,0.0,7.0,-201.0,0.004472777540772558
1759429712,0.0,2.0,1.0,0.0,-1e-06,0.0,7.0,-201.0,0.0021844988847798817
1759429717,0.0,2.0,1.0,0.0,-1e-06,0.0,7.0,-201.0,0.002047878763601318
1759429722,0.0,2.0,1.0,0.0,-1e-06,0.0,7.0,-201.0,0.001888546007797172
1759429727,0.0,2.0,1.0,0.0,-1e-06,0.0,7.0,-201.0,0.001636658449707096
1759429732,0.0,2.0,1.0,0.0,-1e-06,0.0,7.0,-201.0,0.0010096415976443274
1759429737,0.0,2.0,1.0,0.0,-1e-06,0.0,7.0,-201.0,0.00247627800155056
1759429742,0.0,2.0,1.0,0.0,-1e-06,0.0,7.0,-201.0,0.0022630441406428048
1759429747,0.0,2.0,1.0,0.0,-1e-06,0.0,7.0,-201.0,0.002236378840613673
1759429752,0.0,2.0,1.0,0.0,-1e-06,0.0,7.0,-201.0,0.002473605109620172
1759429757,0.0,2.0,1.0,0.0,-1e-06,0.0,7.0,-201.0,0.0040328248441755
1759429762,0.0,2.0,1.0,0.0,-1e-06,0.0,7.0,-201.0,0.0044938451278140204
1759429762,0.0,2.0,1.0,,0.0,-1e-06,0.0,7.0,-201.0,0.013347412400055965
1759429767,3.0,0.0,3.0,,3.0,4.249542,0.0,7.0,-181.0,0.014730050882316126
1759429772,3.0,0.0,3.0,,3.0,4.249542,0.0,7.0,-181.0,0.027448321452098867
1759429777,3.0,0.0,3.0,,3.0,4.249542,0.0,7.0,-181.0,0.03480144860823643
1759429782,3.0,0.0,3.0,,3.0,4.249542,0.0,7.0,-181.0,0.038088342432027515
1759429787,3.0,0.0,3.0,,3.0,4.249542,0.0,7.0,-181.0,0.041448691405690775
1759429792,3.0,0.0,3.0,,3.0,4.249542,0.0,7.0,-181.0,0.05319268904568492
1759429797,3.0,0.0,3.0,,3.0,0.635323,0.0,7.0,-181.0,0.05814570736205665
1759429802,3.0,0.0,3.0,,3.0,0.635323,0.0,7.0,-181.0,0.06019021618755845
1759429807,3.0,0.0,3.0,0.0,3.0,0.635323,0.0,7.0,-181.0,0.06408079566960705
1759429812,3.0,0.0,3.0,0.0,3.0,0.635323,0.0,7.0,-181.0,0.06647027495312131
1759429817,3.0,0.0,3.0,0.0,3.0,0.635323,0.0,7.0,-181.0,0.07082993334746063
1759429822,3.0,0.0,3.0,0.0,3.0,0.635323,0.0,7.0,-181.0,0.07248959196780078
1759429822,3.0,0.0,3.0,0.0,3.0,0.635323,0.0,7.0,-181.0,0.08342011145797404
1759429827,3.0,0.0,3.0,0.0,3.0,4.301689,0.0,7.0,-181.0,0.08342011145797404
1759429832,3.0,0.0,3.0,0.0,3.0,4.301689,0.0,7.0,-181.0,0.08761282256400096
1759429837,3.0,0.0,3.0,,3.0,4.301689,0.0,7.0,-181.0,0.10181190798656659
1759429842,3.0,0.0,3.0,,3.0,4.301689,0.0,7.0,-181.0,0.10181190798656659
1759429847,3.0,0.0,3.0,,3.0,4.301689,0.0,7.0,-181.0,0.10341288972741462
1759429852,3.0,0.0,3.0,,3.0,4.301689,0.0,7.0,-181.0,0.11301897781609972
1759429857,3.0,0.0,3.0,,3.0,10.01747,0.0,7.0,-181.0,0.11268521090195248
1759429862,3.0,0.0,3.0,,3.0,10.01747,0.0,7.0,-181.0,0.1004350873821893
1759429867,3.0,0.0,3.0,32.83327211858722,3.0,10.01747,0.0,7.0,-181.0,0.08143202367268632
1759429872,3.0,0.0,3.0,32.83327211858722,3.0,10.01747,0.0,7.0,-181.0,0.08143202367268632
1759429877,3.0,0.0,3.0,32.83327211858722,3.0,10.01747,0.0,7.0,-181.0,0.0671629899843615
1759429882,3.0,0.0,3.0,32.83327211858722,3.0,10.01747,0.0,7.0,-181.0,0.052657494614691464
1759429882,3.0,0.0,3.0,32.83327211858722,3.0,10.01747,0.0,7.0,-181.0,0.052657494614691464
1759429887,3.0,0.0,3.0,32.83327211858722,15.0,476.545682,0.0,7.0,-181.0,0.060729033603213634
1759429892,3.0,0.0,3.0,32.83327211858722,15.0,476.545682,0.0,7.0,-181.0,0.0676029246412866
1759429897,3.0,0.0,3.0,4.95988799599085,15.0,476.545682,0.0,7.0,-181.0,0.08682365289186827
1759429902,3.0,0.0,3.0,4.95988799599085,15.0,476.545682,0.0,7.0,-181.0,0.09589916496843177
1759429907,3.0,0.0,3.0,4.95988799599085,15.0,476.545682,0.0,7.0,-181.0,0.10235271602484436
1759429912,3.0,0.0,3.0,4.95988799599085,15.0,476.545682,0.0,7.0,-181.0,0.11405454288650449
1759429917,3.0,0.0,3.0,4.95988799599085,6.0,40.152955,0.0,7.0,-181.0,0.1237958305952177
1759429922,3.0,0.0,3.0,4.95988799599085,6.0,40.152955,0.0,7.0,-181.0,0.1273070699375124
1759429927,3.0,0.0,3.0,69.20507926333845,6.0,40.152955,0.0,7.0,-181.0,0.1302960948387518
1759429932,3.0,0.0,3.0,69.20507926333845,6.0,40.152955,0.0,7.0,-181.0,0.12922557366073087
1759429937,3.0,0.0,3.0,69.20507926333845,6.0,40.152955,0.0,7.0,-181.0,0.11566091453892281
1759429942,3.0,0.0,3.0,69.20507926333845,6.0,40.152955,0.0,7.0,-181.0,0.11566091453892281
1759429942,3.0,0.0,3.0,69.20507926333845,6.0,40.152955,0.0,7.0,-181.0,0.11109036357606629
1759429947,3.0,0.0,3.0,69.20507926333845,15.0,309.97023,0.0,7.0,-181.0,0.10278714132876246
1759429952,3.0,0.0,3.0,69.20507926333845,15.0,309.97023,0.0,7.0,-181.0,0.11082640716566455
1759429957,3.0,0.0,3.0,,15.0,309.97023,0.0,7.0,-181.0,0.10530613637023373
1759429962,3.0,0.0,3.0,,15.0,309.97023,0.0,7.0,-181.0,0.09261786908148947
1759429967,3.0,0.0,3.0,,15.0,309.97023,0.0,7.0,-181.0,0.08201386026251495
1759429972,3.0,0.0,3.0,,15.0,309.97023,0.0,7.0,-181.0,0.07993458680606794
1759429977,3.0,2.0,3.0,,3.0,16.254131,0.0,7.0,-181.0,0.06779406478054814
1759429982,3.0,2.0,3.0,,3.0,16.254131,0.0,7.0,-181.0,0.09124556383369195
1759429987,3.0,2.0,3.0,,3.0,16.254131,0.0,7.0,-181.0,0.09426685152110628
1759429992,3.0,2.0,3.0,,3.0,16.254131,0.0,7.0,-181.0,0.061325746456397996
1759429997,3.0,2.0,3.0,,3.0,16.254131,0.0,7.0,-181.0,0.056744060063374596
1759430002,3.0,2.0,3.0,,3.0,16.254131,0.0,7.0,-181.0,0.04739965734065521
1759430002,3.0,2.0,3.0,3.0,16.254131,0.0,7.0,-181.0,0.04739965734065521
1759430007,3.0,0.0,3.0,3.0,1.190108,0.0,7.0,-181.0,0.07042186357923888
1759430012,3.0,0.0,3.0,3.0,1.190108,0.0,7.0,-181.0,0.07627561258620923
1759430017,3.0,0.0,3.0,3.0,1.190108,0.0,7.0,-181.0,0.08133416092397244
1759430022,3.0,0.0,3.0,3.0,1.190108,0.0,7.0,-181.0,0.06194935410099748
1759430027,3.0,0.0,3.0,3.0,1.190108,0.0,7.0,-181.0,0.052138306350192294
1759430032,3.0,0.0,3.0,3.0,1.190108,0.0,7.0,-181.0,0.0602707756254597
1759430037,3.0,0.0,3.0,3.0,4.011289,0.0,7.0,-181.0,0.0913377255765067
1759430042,3.0,0.0,3.0,3.0,4.011289,0.0,7.0,-181.0,0.1049314178154671
1759430047,3.0,0.0,3.0,3.0,4.011289,0.0,7.0,-181.0,0.11389003622120555
1759430052,3.0,0.0,3.0,3.0,4.011289,0.0,7.0,-181.0,0.11715631137367952
1759430057,3.0,0.0,3.0,3.0,4.011289,0.0,7.0,-181.0,0.13369675110793172
1759430062,3.0,0.0,3.0,3.0,4.011289,0.0,7.0,-181.0,0.13369675110793172
1759430062,3.0,0.0,3.0,,3.0,4.011289,0.0,7.0,-181.0,0.13369675110793172
1759430067,3.0,0.0,3.0,,5.0,30.28944,0.0,7.0,-181.0,0.16038646948929583
1759430072,3.0,0.0,3.0,,5.0,30.28944,0.0,7.0,-181.0,0.16750103987926807
1759430077,3.0,0.0,3.0,43.43337004877427,5.0,30.28944,0.0,7.0,-181.0,0.1670113792228179
1759430082,3.0,0.0,3.0,43.43337004877427,5.0,30.28944,0.0,7.0,-181.0,0.16027055476028942
1759430087,3.0,0.0,3.0,43.43337004877427,5.0,30.28944,0.0,7.0,-181.0,0.15729812904154167
1759430092,3.0,0.0,3.0,43.43337004877427,5.0,30.28944,0.0,7.0,-181.0,0.14025096357355982
1759430097,3.0,0.0,3.0,43.43337004877427,5.0,33.879759,0.0,7.0,-181.0,0.14176437190035598
1759430102,3.0,0.0,3.0,43.43337004877427,5.0,33.879759,0.0,7.0,-181.0,0.14309465859962006
1759430107,3.0,0.0,3.0,16.038525397277986,5.0,33.879759,0.0,7.0,-181.0,0.1384395989062654
1759430112,3.0,0.0,3.0,16.038525397277986,5.0,33.879759,0.0,7.0,-181.0,0.15188194542499356
1759430117,3.0,0.0,3.0,16.038525397277986,5.0,33.879759,0.0,7.0,-181.0,0.13889799230432287
1759430122,3.0,0.0,3.0,16.038525397277986,5.0,33.879759,0.0,7.0,-181.0,0.14338190935202727
1759430122,3.0,0.0,3.0,16.038525397277986,5.0,33.879759,0.0,7.0,-181.0,0.15465936503277927
1759430127,3.0,0.0,3.0,16.038525397277986,4.0,26.66833,0.0,7.0,-181.0,0.16031194353670813
1759430132,3.0,0.0,3.0,16.038525397277986,4.0,26.66833,0.0,7.0,-181.0,0.16031194353670813
1759430137,3.0,0.0,3.0,185.7493799334343,4.0,26.66833,0.0,7.0,-181.0,0.15071194333364196
1759430142,3.0,0.0,3.0,185.7493799334343,4.0,26.66833,0.0,7.0,-181.0,0.16160959816733061
1759430147,3.0,0.0,3.0,185.7493799334343,4.0,26.66833,0.0,7.0,-181.0,0.16378182542089106
1759430152,3.0,0.0,3.0,185.7493799334343,4.0,26.66833,0.0,7.0,-181.0,0.16026654454579337
1759430157,3.0,0.0,3.0,185.7493799334343,15.0,520.428773,0.0,7.0,-181.0,0.15084583737661564
1759430162,3.0,0.0,3.0,185.7493799334343,15.0,520.428773,0.0,7.0,-181.0,0.14182925688305736
1759430167,3.0,0.0,3.0,,15.0,520.428773,0.0,7.0,-181.0,0.1361893590570311
1759430172,3.0,0.0,3.0,,15.0,520.428773,0.0,7.0,-181.0,0.128540740203354
1759430177,3.0,0.0,3.0,,15.0,520.428773,0.0,7.0,-181.0,0.1127268542049647
1759430182,3.0,0.0,3.0,,15.0,520.428773,0.0,7.0,-181.0,0.09339445389273282
1759430182,3.0,0.0,3.0,15.0,520.428773,0.0,7.0,-181.0,0.12940718814194038
1759430187,3.0,2.0,3.0,3.0,7.519127,0.0,7.0,-181.0,0.12402999870063156
1759430192,3.0,2.0,3.0,3.0,7.519127,0.0,7.0,-181.0,0.1273201667866037
1759430197,3.0,2.0,3.0,3.0,7.519127,0.0,7.0,-181.0,0.13180222928675817
1759430202,3.0,2.0,3.0,3.0,7.519127,0.0,7.0,-181.0,0.13795057891273804
1759430207,3.0,2.0,3.0,3.0,7.519127,0.0,7.0,-181.0,0.13534562590542631
1759430212,3.0,2.0,3.0,3.0,7.519127,0.0,7.0,-181.0,0.16843170549812245
1759430217,3.0,0.0,3.0,3.0,2.428724,0.0,7.0,-181.0,0.17795434311938813
1759430222,3.0,0.0,3.0,3.0,2.428724,0.0,7.0,-181.0,0.18724969096433697
1759430227,3.0,0.0,3.0,3.0,2.428724,0.0,7.0,-181.0,0.17900444610358093
1759430232,3.0,0.0,3.0,3.0,2.428724,0.0,7.0,-181.0,0.2053609569639055
1759430237,3.0,0.0,3.0,3.0,2.428724,0.0,7.0,-181.0,0.20594133864159359
1759430242,3.0,0.0,3.0,3.0,2.428724,0.0,7.0,-181.0,0.21323314531501697
1759430242,3.0,0.0,3.0,3.0,2.428724,0.0,7.0,-181.0,0.21323314531501697
1759430247,3.0,0.0,3.0,3.0,1.631531,0.0,7.0,-181.0,0.1996467413478944
1759430252,3.0,0.0,3.0,3.0,1.631531,0.0,7.0,-181.0,0.20189696072534663
1759430257,3.0,0.0,3.0,3.0,1.631531,0.0,7.0,-181.0,0.20649976129035313
1759430262,3.0,0.0,3.0,3.0,1.631531,0.0,7.0,-181.0,0.20757957411541772
1759430267,3.0,0.0,3.0,3.0,1.631531,0.0,7.0,-181.0,0.20809381745359928
1759430272,3.0,0.0,3.0,3.0,1.631531,0.0,7.0,-181.0,0.19935486657888934
1759430277,3.0,0.0,3.0,3.0,2.589197,0.0,7.0,-181.0,0.21293826046530162
1759430282,3.0,0.0,3.0,3.0,2.589197,0.0,7.0,-181.0,0.21116506256311313
1759430287,3.0,0.0,3.0,3.0,2.589197,0.0,7.0,-181.0,0.21090793375676073
1759430292,3.0,0.0,3.0,3.0,2.589197,0.0,7.0,-181.0,0.19043354165467358
1759430297,3.0,0.0,3.0,3.0,2.589197,0.0,7.0,-181.0,0.19549231380564175
1759430302,3.0,0.0,3.0,3.0,2.589197,0.0,7.0,-181.0,0.21008582666696068
1759430302,3.0,0.0,3.0,,3.0,2.589197,0.0,7.0,-181.0,0.21008582666696068
1759430307,3.0,0.0,3.0,,3.0,4.65664,0.0,7.0,-181.0,0.1980133119670803
1759430312,3.0,0.0,3.0,,3.0,4.65664,0.0,7.0,-181.0,0.19915050476199653
1759430317,3.0,0.0,3.0,,3.0,4.65664,0.0,7.0,-181.0,0.2027214155362054
1759430322,3.0,0.0,3.0,,3.0,4.65664,0.0,7.0,-181.0,0.21509237401182796
1759430327,3.0,0.0,3.0,,3.0,4.65664,0.0,7.0,-181.0,0.20889583903027953
1759430332,3.0,0.0,3.0,,3.0,4.65664,0.0,7.0,-181.0,0.2094830469095844
