index,srv-search_autoscaler_requested_pods,srv-search_autoscaler_terminating_pods,srv-search_autoscaler_actual_pods,srv-search_autoscaler_desired_pods,srv-search_autoscaler_stable_request_concurrency,srv-search_autoscaler_panic_request_concurrency,srv-search_autoscaler_target_concurrency_per_pod,srv-search_autoscaler_excess_burst_capacity,srv-search_container_cpu_usage_seconds_total
1759428162,3.0,0.0,3.0,15.0,1556.01694,0.0,7.0,-181.0,0.6212547313782562
1759428167,3.0,0.0,3.0,15.0,1556.01694,0.0,7.0,-181.0,0.6522192447463118
1759428172,3.0,0.0,3.0,15.0,1556.01694,0.0,7.0,-181.0,0.5694245450571739
1759428177,3.0,0.0,3.0,15.0,197.781938,0.0,7.0,-181.0,0.5998392518512743
1759428182,3.0,0.0,3.0,15.0,197.781938,0.0,7.0,-181.0,0.5901101484340648
1759428187,3.0,0.0,3.0,15.0,197.781938,0.0,7.0,-181.0,0.526186436096958
1759428192,3.0,0.0,3.0,15.0,197.781938,0.0,7.0,-181.0,0.6047281056945703
1759428197,3.0,0.0,3.0,15.0,197.781938,0.0,7.0,-181.0,0.6075107605072051
1759428202,3.0,0.0,3.0,15.0,197.781938,0.0,7.0,-181.0,0.5723963479383535
1759428202,3.0,0.0,3.0,15.0,197.781938,0.0,7.0,-181.0,0.5794099380213747
1759428207,3.0,0.0,3.0,15.0,125.196599,0.0,7.0,-181.0,0.5543106912157509
1759428212,3.0,0.0,3.0,15.0,125.196599,0.0,7.0,-181.0,0.6062397152757617
1759428217,3.0,0.0,3.0,15.0,125.196599,0.0,7.0,-181.0,0.6402541311200728
1759428222,3.0,0.0,3.0,15.0,125.196599,0.0,7.0,-181.0,0.6442023217222371
1759428227,3.0,0.0,3.0,15.0,125.196599,0.0,7.0,-181.0,0.639444306030468
1759428232,3.0,0.0,3.0,15.0,125.196599,0.0,7.0,-181.0,0.6055034354826051
1759428237,3.0,0.0,3.0,15.0,1822.534702,0.0,7.0,-181.0,0.600834737262461
1759428242,3.0,0.0,3.0,15.0,1822.534702,0.0,7.0,-181.0,0.5809974973981473
1759428247,3.0,0.0,3.0,15.0,1822.534702,0.0,7.0,-181.0,0.5770497012770893
1759428252,3.0,0.0,3.0,15.0,1822.534702,0.0,7.0,-181.0,0.5612550094096612
1759428257,3.0,0.0,3.0,15.0,1822.534702,0.0,7.0,-181.0,0.5686930018360976
1759428262,3.0,0.0,3.0,15.0,1822.534702,0.0,7.0,-181.0,0.5148548877499061
1759428262,3.0,0.0,3.0,15.0,1822.534702,0.0,7.0,-181.0,0.5576599815243863
1759428267,3.0,0.0,3.0,15.0,434.8238,0.0,7.0,-181.0,0.5743593418560105
1759428272,3.0,0.0,3.0,15.0,434.8238,0.0,7.0,-181.0,0.5717149715761244
1759428277,3.0,0.0,3.0,15.0,434.8238,0.0,7.0,-181.0,0.5832876338391374
1759428282,3.0,0.0,3.0,15.0,434.8238,0.0,7.0,-181.0,0.5832876338391374
1759428287,3.0,0.0,3.0,15.0,434.8238,0.0,7.0,-181.0,0.5694781557584723
1759428292,3.0,0.0,3.0,15.0,434.8238,0.0,7.0,-181.0,0.6037666239701627
1759428297,3.0,0.0,3.0,14.0,97.610336,0.0,7.0,-181.0,0.5934389439908752
1759428302,3.0,0.0,3.0,14.0,97.610336,0.0,7.0,-181.0,0.5504953589749378
1759428307,3.0,0.0,3.0,14.0,97.610336,0.0,7.0,-181.0,0.5847983805850839
1759428312,3.0,0.0,3.0,14.0,97.610336,0.0,7.0,-181.0,0.6476263662695013
1759428317,3.0,0.0,3.0,14.0,97.610336,0.0,7.0,-181.0,0.6358735765965187
1759428322,3.0,0.0,3.0,14.0,97.610336,0.0,7.0,-181.0,0.6236706982262502
1759428322,3.0,0.0,3.0,,14.0,97.610336,0.0,7.0,-181.0,0.6791721833687854
1759428327,3.0,0.0,3.0,,15.0,1321.700745,0.0,7.0,-181.0,0.678875015787779
1759428332,3.0,0.0,3.0,,15.0,1321.700745,0.0,7.0,-181.0,0.6668407788009592
1759428337,3.0,0.0,3.0,1441.8732783548983,15.0,1321.700745,0.0,7.0,-181.0,0.6599320469216355
1759428342,3.0,0.0,3.0,1441.8732783548983,15.0,1321.700745,0.0,7.0,-181.0,0.6349063989022421
1759428347,3.0,0.0,3.0,1441.8732783548983,15.0,1321.700745,0.0,7.0,-181.0,0.6124503970950368
1759428352,3.0,0.0,3.0,1441.8732783548983,15.0,1321.700745,0.0,7.0,-181.0,0.559416372189379
1759428357,3.0,0.0,3.0,1441.8732783548983,15.0,1181.700603,2622.042716,7.0,-2804.0,0.500312165310937
1759428362,3.0,0.0,3.0,1441.8732783548983,15.0,1181.700603,2622.042716,7.0,-2804.0,0.4790704783349182
1759428367,3.0,0.0,3.0,2523.0,15.0,1181.700603,2622.042716,7.0,-2804.0,0.3867936616919202
1759428372,3.0,0.0,3.0,2523.0,15.0,1181.700603,2622.042716,7.0,-2804.0,0.32623381006937
1759428377,3.0,0.0,3.0,2523.0,15.0,1181.700603,2622.042716,7.0,-2804.0,0.25424022465171864
1759428382,3.0,0.0,3.0,2523.0,15.0,1181.700603,2622.042716,7.0,-2804.0,0.2259572465895626
1759428382,3.0,0.0,3.0,2523.0,15.0,1181.700603,2622.042716,7.0,-2804.0,0.21275639422986437
1759428387,0.0,2.0,1.0,2523.0,0.0,-1e-06,0.0,7.0,-201.0,0.19152457609502574
1759428392,0.0,2.0,1.0,2523.0,0.0,-1e-06,0.0,7.0,-201.0,0.13621151324009204
1759428397,0.0,2.0,1.0,,0.0,-1e-06,0.0,7.0,-201.0,0.09008568251749544
1759428402,0.0,2.0,1.0,,0.0,-1e-06,0.0,7.0,-201.0,0.06594332247587836
1759428407,0.0,2.0,1.0,,0.0,-1e-06,0.0,7.0,-201.0,0.025649577187564214
1759428412,0.0,2.0,1.0,,0.0,-1e-06,0.0,7.0,-201.0,0.013062162187582372
1759428417,0.0,2.0,1.0,,3.0,0.147035,0.0,7.0,-201.0,0.009828909429875424
1759428422,0.0,2.0,1.0,,3.0,0.147035,0.0,7.0,-201.0,0.008997750624678605
1759428427,0.0,2.0,1.0,,3.0,0.147035,0.0,7.0,-201.0,0.008997750624678605
1759428432,0.0,2.0,1.0,,3.0,0.147035,0.0,7.0,-201.0,0.007771718726607437
1759428437,0.0,2.0,1.0,,3.0,0.147035,0.0,7.0,-201.0,0.04645084955471987
1759428442,0.0,2.0,1.0,,3.0,0.147035,0.0,7.0,-201.0,0.04659821213964603
1759428442,0.0,2.0,1.0,3.0,0.147035,0.0,7.0,-201.0,0.04659821213964603
1759428447,0.0,2.0,1.0,5.0,408.358551,0.0,7.0,-201.0,0.04638409465933893
1759428452,0.0,2.0,1.0,5.0,408.358551,0.0,7.0,-201.0,0.04618586733073829
1759428457,0.0,2.0,1.0,5.0,408.358551,0.0,7.0,-201.0,0.08469497258629023
1759428462,0.0,2.0,1.0,5.0,408.358551,0.0,7.0,-201.0,0.08496523750187984
1759428467,0.0,2.0,1.0,5.0,408.358551,0.0,7.0,-201.0,0.12281722642025716
1759428472,0.0,2.0,1.0,5.0,408.358551,0.0,7.0,-201.0,0.13178524921939955
1759428477,0.0,2.0,1.0,5.0,105.831055,0.0,7.0,-201.0,0.13313940362146415
1759428482,0.0,2.0,1.0,5.0,105.831055,0.0,7.0,-201.0,0.1407000991420777
1759428487,0.0,2.0,1.0,5.0,105.831055,0.0,7.0,-201.0,0.14171363504788853
1759428492,0.0,2.0,1.0,5.0,105.831055,0.0,7.0,-201.0,0.24098577388377931
1759428497,0.0,2.0,1.0,5.0,105.831055,0.0,7.0,-201.0,0.29249439365761676
1759428502,0.0,2.0,1.0,5.0,105.831055,0.0,7.0,-201.0,0.29206231595985677
1759428502,0.0,2.0,1.0,5.0,105.831055,0.0,7.0,-201.0,0.2912037087021097
1759428507,0.0,2.0,1.0,5.0,511.214033,0.0,7.0,-201.0,0.3199034170658047
1759428512,0.0,2.0,1.0,5.0,511.214033,0.0,7.0,-201.0,0.3199034170658047
1759428517,0.0,2.0,1.0,5.0,511.214033,0.0,7.0,-201.0,0.38520902143484764
1759428522,0.0,2.0,1.0,5.0,511.214033,0.0,7.0,-201.0,0.3838576522171557
1759428527,0.0,2.0,1.0,5.0,511.214033,0.0,7.0,-201.0,0.382372551761027
1759428532,0.0,2.0,1.0,5.0,511.214033,0.0,7.0,-201.0,0.27845810452005015
1759428537,0.0,2.0,1.0,5.0,48.490914,0.0,7.0,-201.0,0.34476716110969835
1759428542,0.0,2.0,1.0,5.0,48.490914,0.0,7.0,-201.0,0.35868497454272597
1759428547,0.0,2.0,1.0,5.0,48.490914,0.0,7.0,-201.0,0.3586943907580524
1759428552,0.0,2.0,1.0,5.0,48.490914,0.0,7.0,-201.0,0.34727323876517724
1759428557,0.0,2.0,1.0,5.0,48.490914,0.0,7.0,-201.0,0.2975014371564656
1759428562,0.0,2.0,1.0,5.0,48.490914,0.0,7.0,-201.0,0.26829110370560755
1759428562,0.0,2.0,1.0,5.0,48.490914,0.0,7.0,-201.0,0.342452847173668
1759428567,0.0,2.0,1.0,4.0,27.68221,0.0,7.0,-201.0,0.349401637910929
1759428572,0.0,2.0,1.0,4.0,27.68221,0.0,7.0,-201.0,0.3493063535985806
1759428577,0.0,2.0,1.0,4.0,27.68221,0.0,7.0,-201.0,0.30370676532149593
1759428582,0.0,2.0,1.0,4.0,27.68221,0.0,7.0,-201.0,0.38152397085067863
1759428587,0.0,2.0,1.0,4.0,27.68221,0.0,7.0,-201.0,0.3814643355146613
1759428592,0.0,2.0,1.0,4.0,27.68221,0.0,7.0,-201.0,0.3745139200989965
1759428597,0.0,2.0,1.0,3.0,8.622631,0.0,7.0,-201.0,0.37744628886859133
1759428602,0.0,2.0,1.0,3.0,8.622631,0.0,7.0,-201.0,0.3367961120878501
1759428607,0.0,2.0,1.0,3.0,8.622631,0.0,7.0,-201.0,0.40224867578221235
1759428612,0.0,2.0,1.0,3.0,8.622631,0.0,7.0,-201.0,0.36893979487377576
1759428617,0.0,2.0,1.0,3.0,8.622631,0.0,7.0,-201.0,0.36893979487377576
1759428622,0.0,2.0,1.0,3.0,8.622631,0.0,7.0,-201.0,0.3427894591357229
1759428622,0.0,2.0,1.0,3.0,8.622631,0.0,7.0,-201.0,0.3427894591357229
1759428627,0.0,2.0,1.0,5.0,771.79333,0.0,7.0,-201.0,0.3243248247468566
1759428632,0.0,2.0,1.0,5.0,771.79333,0.0,7.0,-201.0,0.3243248247468566
1759428637,0.0,2.0,1.0,5.0,771.79333,0.0,7.0,-201.0,0.3243248247468566
1759428642,0.0,2.0,1.0,5.0,771.79333,0.0,7.0,-201.0,0.33979544695071023
1759428647,0.0,2.0,1.0,5.0,771.79333,0.0,7.0,-201.0,0.33979544695071023
1759428652,0.0,2.0,1.0,5.0,771.79333,0.0,7.0,-201.0,0.35879875823013657
1759428657,0.0,2.0,1.0,5.0,216.994369,0.0,7.0,-201.0,0.32984783037613885
1759428662,0.0,2.0,1.0,5.0,216.994369,0.0,7.0,-201.0,0.38132574698029226
1759428667,0.0,2.0,1.0,5.0,216.994369,0.0,7.0,-201.0,0.3211599587741045
1759428672,0.0,2.0,1.0,5.0,216.994369,0.0,7.0,-201.0,0.41892285540732066
1759428677,0.0,2.0,1.0,5.0,216.994369,0.0,7.0,-201.0,0.41892285540732066
1759428682,0.0,2.0,1.0,5.0,216.994369,0.0,7.0,-201.0,0.41892285540732066
1759428682,0.0,2.0,1.0,5.0,216.994369,0.0,7.0,-201.0,0.41892285540732066
1759428687,0.0,2.0,1.0,5.0,293.868482,0.0,7.0,-201.0,0.43003907637655403
1759428692,0.0,2.0,1.0,5.0,293.868482,0.0,7.0,-201.0,0.43003907637655403
1759428697,0.0,2.0,1.0,5.0,293.868482,0.0,7.0,-201.0,0.4332369490130105
1759428702,0.0,2.0,1.0,5.0,293.868482,0.0,7.0,-201.0,0.4308003589550421
1759428707,0.0,2.0,1.0,5.0,293.868482,0.0,7.0,-201.0,0.4308003589550421
1759428712,0.0,2.0,1.0,5.0,293.868482,0.0,7.0,-201.0,0.31011825000000004
1759428717,0.0,2.0,1.0,5.0,143.488956,0.0,7.0,-201.0,0.4350415691250793
1759428722,0.0,2.0,1.0,5.0,143.488956,0.0,7.0,-201.0,0.4350415691250793
1759428727,0.0,2.0,1.0,5.0,143.488956,0.0,7.0,-201.0,0.4350415691250793
1759428732,0.0,2.0,1.0,5.0,143.488956,0.0,7.0,-201.0,0.35512964145890147
1759428737,0.0,2.0,1.0,5.0,143.488956,0.0,7.0,-201.0,0.4300382923154195
1759428742,0.0,2.0,1.0,5.0,143.488956,0.0,7.0,-201.0,0.4300382923154195
1759428742,0.0,2.0,1.0,5.0,143.488956,0.0,7.0,-201.0,0.4300382923154195
1759428747,0.0,2.0,1.0,5.0,125.543455,0.0,7.0,-201.0,0.4251672845227064
1759428752,0.0,2.0,1.0,5.0,125.543455,0.0,7.0,-201.0,0.41587609437334144
1759428757,0.0,2.0,1.0,5.0,125.543455,0.0,7.0,-201.0,0.41688521207899026
1759428762,0.0,2.0,1.0,5.0,125.543455,0.0,7.0,-201.0,0.41688521207899026
1759428767,0.0,2.0,1.0,5.0,125.543455,0.0,7.0,-201.0,0.41688521207899026
1759428772,0.0,2.0,1.0,5.0,125.543455,0.0,7.0,-201.0,0.4202196028893713
1759428777,0.0,2.0,1.0,3.0,13.090514,0.0,7.0,-201.0,0.4123016012341737
1759428782,0.0,2.0,1.0,3.0,13.090514,0.0,7.0,-201.0,0.41230160123417375
1759428787,0.0,2.0,1.0,3.0,13.090514,0.0,7.0,-201.0,0.40895068824404746
1759428792,0.0,2.0,1.0,3.0,13.090514,0.0,7.0,-201.0,0.40895068824404746
1759428797,0.0,2.0,1.0,3.0,13.090514,0.0,7.0,-201.0,0.41497868698108376
1759428802,0.0,2.0,1.0,3.0,13.090514,0.0,7.0,-201.0,0.41497868698108376
1759428802,0.0,2.0,1.0,3.0,13.090514,0.0,7.0,-201.0,0.3869248504667097
1759428807,0.0,2.0,1.0,5.0,194.388004,0.0,7.0,-201.0,0.3869248504667097
1759428812,0.0,2.0,1.0,5.0,194.388004,0.0,7.0,-201.0,0.2948840039344932
1759428817,0.0,2.0,1.0,5.0,194.388004,0.0,7.0,-201.0,0.30220702294328183
1759428822,0.0,2.0,1.0,5.0,194.388004,0.0,7.0,-201.0,0.38910734023826066
1759428827,0.0,2.0,1.0,5.0,194.388004,0.0,7.0,-201.0,0.38910734023826066
1759428832,0.0,2.0,1.0,5.0,194.388004,0.0,7.0,-201.0,0.3979266394195444
1759428837,0.0,2.0,1.0,5.0,116.007449,0.0,7.0,-201.0,0.3979266394195444
1759428842,0.0,2.0,1.0,5.0,116.007449,0.0,7.0,-201.0,0.3979266394195444
1759428847,0.0,2.0,1.0,5.0,116.007449,0.0,7.0,-201.0,0.3676040691668865
1759428852,0.0,2.0,1.0,5.0,116.007449,0.0,7.0,-201.0,0.4303612900619985
1759428857,0.0,2.0,1.0,5.0,116.007449,0.0,7.0,-201.0,0.4303612900619985
1759428862,0.0,2.0,1.0,5.0,116.007449,0.0,7.0,-201.0,0.3601751328277122
1759428862,0.0,2.0,1.0,5.0,116.007449,0.0,7.0,-201.0,0.3601751328277122
1759428867,0.0,2.0,1.0,5.0,581.731789,0.0,7.0,-201.0,0.42957579071700464
1759428872,0.0,2.0,1.0,5.0,581.731789,0.0,7.0,-201.0,0.42957579071700464
1759428877,0.0,2.0,1.0,5.0,581.731789,0.0,7.0,-201.0,0.42957579071700464
