index,srv-reservation_autoscaler_requested_pods,srv-reservation_autoscaler_terminating_pods,srv-reservation_autoscaler_actual_pods,srv-reservation_autoscaler_desired_pods,srv-reservation_autoscaler_stable_request_concurrency,srv-reservation_autoscaler_panic_request_concurrency,srv-reservation_autoscaler_target_concurrency_per_pod,srv-reservation_autoscaler_excess_burst_capacity,srv-reservation_container_cpu_usage_seconds_total
1759428887,0.0,5.0,1.0,0.0,-1e-06,0.0,7.0,-201.0,0.0008683804007627728
1759428892,0.0,5.0,1.0,0.0,-1e-06,0.0,7.0,-201.0,0.0009609263675861603
1759428897,0.0,5.0,1.0,0.0,-1e-06,0.0,7.0,-201.0,0.0011105516018806527
1759428902,0.0,5.0,1.0,0.0,-1e-06,0.0,7.0,-201.0,0.0009251110784255093
1759428907,0.0,5.0,1.0,0.0,-1e-06,0.0,7.0,-201.0,0.0009410879684047221
1759428912,0.0,5.0,1.0,0.0,-1e-06,0.0,7.0,-201.0,0.0009410879684047223
1759428917,0.0,5.0,1.0,0.0,-1e-06,0.0,7.0,-201.0,0.0009410879684047223
1759428922,0.0,5.0,1.0,0.0,-1e-06,0.0,7.0,-201.0,0.0007860541821430265
1759428922,0.0,5.0,1.0,0.0,-1e-06,0.0,7.0,-201.0,0.0007860541821430265
1759428927,0.0,5.0,1.0,0.0,-1e-06,0.0,7.0,-201.0,0.001060567479083302
1759428932,0.0,5.0,1.0,0.0,-1e-06,0.0,7.0,-201.0,0.001060567479083302
1759428937,0.0,5.0,1.0,0.0,-1e-06,0.0,7.0,-201.0,0.0010797012536676509
1759428942,0.0,5.0,1.0,0.0,-1e-06,0.0,7.0,-201.0,0.0010797012536676509
1759428947,0.0,5.0,1.0,0.0,-1e-06,0.0,7.0,-201.0,0.0009758894442811089
1759428952,0.0,5.0,1.0,0.0,-1e-06,0.0,7.0,-201.0,0.0009758894442811089
1759428957,0.0,5.0,1.0,0.0,-1e-06,0.0,7.0,-201.0,0.0009758894442811089
1759428962,0.0,5.0,1.0,0.0,-1e-06,0.0,7.0,-201.0,0.0008893896713614911
1759428967,0.0,5.0,1.0,0.0,-1e-06,0.0,7.0,-201.0,0.0007507367108692854
1759428972,0.0,5.0,1.0,0.0,-1e-06,0.0,7.0,-201.0,0.0007377638948728738
1759428977,0.0,5.0,1.0,0.0,-1e-06,0.0,7.0,-201.0,0.0007377638948728738
1759428982,0.0,5.0,1.0,0.0,-1e-06,0.0,7.0,-201.0,0.0007377638948728738
1759428982,0.0,5.0,1.0,0.0,-1e-06,0.0,7.0,-201.0,0.0007377638948728738
1759428987,0.0,5.0,1.0,0.0,-1e-06,0.0,7.0,-201.0,0.0004650749999999703
1759428992,0.0,5.0,1.0,0.0,-1e-06,0.0,7.0,-201.0,0.0010261828609242198
1759428997,0.0,5.0,1.0,0.0,-1e-06,0.0,7.0,-201.0,0.0010261828609242198
1759429002,0.0,5.0,1.0,0.0,-1e-06,0.0,7.0,-201.0,0.0009424539835631302
1759429007,0.0,5.0,1.0,0.0,-1e-06,0.0,7.0,-201.0,0.0010371402689708271
1759429012,0.0,5.0,1.0,0.0,-1e-06,0.0,7.0,-201.0,0.0010371402689708271
1759429017,0.0,5.0,1.0,0.0,-1e-06,0.0,7.0,-201.0,0.0010585782439273108
1759429022,0.0,5.0,1.0,0.0,-1e-06,0.0,7.0,-201.0,0.0011505594884676882
1759429027,0.0,5.0,1.0,0.0,-1e-06,0.0,7.0,-201.0,0.0011505594884676882
1759429032,0.0,5.0,1.0,0.0,-1e-06,0.0,7.0,-201.0,0.0006775058280398976
1759429037,0.0,5.0,1.0,0.0,-1e-06,0.0,7.0,-201.0,0.0007918102336919437
1759429042,0.0,5.0,1.0,0.0,-1e-06,0.0,7.0,-201.0,0.0007918102336919437
1759429042,0.0,5.0,1.0,0.0,-1e-06,0.0,7.0,-201.0,0.0007918102336919437
1759429047,0.0,5.0,1.0,0.0,-1e-06,0.0,7.0,-201.0,0.0006670407361179357
1759429052,0.0,5.0,1.0,0.0,-1e-06,0.0,7.0,-201.0,0.0008666511470413894
1759429057,0.0,5.0,1.0,0.0,-1e-06,0.0,7.0,-201.0,0.0008666511470413894
1759429062,0.0,5.0,1.0,0.0,-1e-06,0.0,7.0,-201.0,0.015444796596188077
1759429067,0.0,5.0,1.0,0.0,-1e-06,0.0,7.0,-201.0,0.015444796596188077
1759429072,0.0,5.0,1.0,0.0,-1e-06,0.0,7.0,-201.0,0.015444796596188077
1759429077,3.0,0.0,2.0,6.0,314.038191,352.745753,7.0,-544.0,0.09967732377868121
1759429082,3.0,0.0,2.0,6.0,314.038191,352.745753,7.0,-544.0,0.09967732377868121
1759429087,3.0,0.0,2.0,6.0,314.038191,352.745753,7.0,-544.0,0.09967732377868121
1759429092,3.0,0.0,2.0,6.0,314.038191,352.745753,7.0,-544.0,0.15526308664414046
1759429097,3.0,0.0,2.0,6.0,314.038191,352.745753,7.0,-544.0,0.1854170493404983
1759429102,3.0,0.0,2.0,6.0,314.038191,352.745753,7.0,-544.0,0.1854170493404983
1759429102,3.0,0.0,2.0,,6.0,314.038191,352.745753,7.0,-544.0,0.1854170493404983
1759429107,3.0,0.0,2.0,,4.0,1363.437241,452.863917,7.0,-644.0,0.39363089078033964
1759429112,3.0,0.0,2.0,,4.0,1363.437241,452.863917,7.0,-644.0,0.4776352157171466
1759429117,3.0,0.0,2.0,2191.734349808315,4.0,1363.437241,452.863917,7.0,-644.0,0.5141035707109156
1759429122,3.0,0.0,2.0,2191.734349808315,4.0,1363.437241,452.863917,7.0,-644.0,0.6511570314631754
1759429127,3.0,0.0,2.0,2191.734349808315,4.0,1363.437241,452.863917,7.0,-644.0,0.6898130707132428
1759429132,3.0,0.0,2.0,2191.734349808315,4.0,1363.437241,452.863917,7.0,-644.0,0.7284691099633103
1759429137,3.0,0.0,1.0,2191.734349808315,6.0,455.804871,395.831368,7.0,-597.0,0.7641661137922386
1759429142,3.0,0.0,1.0,2191.734349808315,6.0,455.804871,395.831368,7.0,-597.0,0.7641661137922386
1759429147,3.0,0.0,1.0,2906.4241008059553,6.0,455.804871,395.831368,7.0,-597.0,0.7624231072861167
1759429152,3.0,0.0,1.0,2906.4241008059553,6.0,455.804871,395.831368,7.0,-597.0,0.741267167924341
1759429157,3.0,0.0,1.0,2906.4241008059553,6.0,455.804871,395.831368,7.0,-597.0,0.6997322011145011
1759429162,3.0,0.0,1.0,2906.4241008059553,6.0,455.804871,395.831368,7.0,-597.0,0.5704774629240482
1759429162,3.0,0.0,1.0,2906.4241008059553,6.0,455.804871,395.831368,7.0,-597.0,0.5704774629240482
1759429167,3.0,0.0,2.0,2906.4241008059553,6.0,768.150131,1481.361072,7.0,-1673.0,0.3353429721768861
1759429172,3.0,0.0,2.0,2906.4241008059553,6.0,768.150131,1481.361072,7.0,-1673.0,0.4024785729561469
1759429177,3.0,0.0,2.0,1753.2627090996305,6.0,768.150131,1481.361072,7.0,-1673.0,0.39356032410497965
1759429182,3.0,0.0,2.0,1753.2627090996305,6.0,768.150131,1481.361072,7.0,-1673.0,0.27484176666666676
1759429187,3.0,0.0,2.0,1753.2627090996305,6.0,768.150131,1481.361072,7.0,-1673.0,0.28740142001890434
1759429192,3.0,0.0,2.0,1753.2627090996305,6.0,768.150131,1481.361072,7.0,-1673.0,0.24840839501971915
1759429197,3.0,0.0,0.0,1753.2627090996305,6.0,627.618678,1571.702097,7.0,-1783.0,0.11532909999999999
1759429202,3.0,0.0,0.0,1753.2627090996305,6.0,627.618678,1571.702097,7.0,-1783.0,0.11532909999999999
1759429207,3.0,0.0,0.0,0.3998756847806847,6.0,627.618678,1571.702097,7.0,-1783.0,0.11532909999999999
1759429212,3.0,0.0,0.0,0.3998756847806847,6.0,627.618678,1571.702097,7.0,-1783.0,0.11532909999999999
1759429217,3.0,0.0,0.0,0.3998756847806847,6.0,627.618678,1571.702097,7.0,-1783.0,
1759429222,3.0,0.0,0.0,0.3998756847806847,6.0,627.618678,1571.702097,7.0,-1783.0,
1759429222,3.0,0.0,0.0,0.3998756847806847,6.0,627.618678,1571.702097,7.0,-1783.0,0.1505842064194344
1759429227,3.0,0.0,0.0,0.3998756847806847,6.0,2089.246886,68.653837,7.0,-280.0,0.18054348532661185
1759429232,3.0,0.0,0.0,0.3998756847806847,6.0,2089.246886,68.653837,7.0,-280.0,0.19633460077481782
1759429237,3.0,0.0,0.0,3684.8422687498037,6.0,2089.246886,68.653837,7.0,-280.0,0.2047524185360623
1759429242,3.0,0.0,0.0,3684.8422687498037,6.0,2089.246886,68.653837,7.0,-280.0,0.16521651512086089
1759429247,3.0,0.0,0.0,3684.8422687498037,6.0,2089.246886,68.653837,7.0,-280.0,0.14896115004870206
1759429252,3.0,0.0,0.0,3684.8422687498037,6.0,2089.246886,68.653837,7.0,-280.0,0.14896115004870206
1759429257,3.0,0.0,0.0,3684.8422687498037,6.0,3698.518106,3623.525924,7.0,-3835.0,0.12028868017051353
1759429262,3.0,0.0,0.0,3684.8422687498037,6.0,3698.518106,3623.525924,7.0,-3835.0,0.12409125707912126
1759429267,3.0,0.0,0.0,1178.8613921819904,6.0,3698.518106,3623.525924,7.0,-3835.0,0.12445164057174618
1759429272,3.0,0.0,0.0,1178.8613921819904,6.0,3698.518106,3623.525924,7.0,-3835.0,0.06389538253464125
1759429277,3.0,0.0,0.0,1178.8613921819904,6.0,3698.518106,3623.525924,7.0,-3835.0,0.09524229197943121
1759429282,3.0,0.0,0.0,1178.8613921819904,6.0,3698.518106,3623.525924,7.0,-3835.0,0.09524229197943121
1759429282,3.0,0.0,0.0,1178.8613921819904,6.0,3698.518106,3623.525924,7.0,-3835.0,
1759429287,0.0,0.0,1.0,1178.8613921819904,0.0,-1e-06,0.0,7.0,-201.0,0.006326923922755864
1759429292,0.0,0.0,1.0,1178.8613921819904,0.0,-1e-06,0.0,7.0,-201.0,0.007795777409715282
1759429297,0.0,0.0,1.0,,0.0,-1e-06,0.0,7.0,-201.0,0.009264630896674701
1759429302,0.0,0.0,1.0,,0.0,-1e-06,0.0,7.0,-201.0,0.006532144158794495
1759429307,0.0,0.0,1.0,,0.0,-1e-06,0.0,7.0,-201.0,0.0073987067711567996
1759429312,0.0,0.0,1.0,,0.0,-1e-06,0.0,7.0,-201.0,0.034635330952221675
1759429317,0.0,0.0,1.0,,3.0,1.144541,0.0,7.0,-191.0,0.04036320491371132
1759429322,0.0,0.0,1.0,,3.0,1.144541,0.0,7.0,-191.0,0.09107960131549082
1759429327,0.0,0.0,1.0,,3.0,1.144541,0.0,7.0,-191.0,0.10218056415796267
1759429332,0.0,0.0,1.0,,3.0,1.144541,0.0,7.0,-191.0,0.15877081190996617
1759429337,0.0,0.0,1.0,,3.0,1.144541,0.0,7.0,-191.0,0.24335949453332686
1759429342,0.0,0.0,1.0,,3.0,1.144541,0.0,7.0,-191.0,0.2677142904438173
1759429342,0.0,0.0,1.0,3.0,1.144541,0.0,7.0,-191.0,0.2677142904438173
1759429347,0.0,0.0,1.0,4.0,145.777771,0.0,7.0,-191.0,0.38328594867863175
1759429352,0.0,0.0,1.0,4.0,145.777771,0.0,7.0,-191.0,0.484027944823491
1759429357,0.0,0.0,1.0,4.0,145.777771,0.0,7.0,-191.0,0.538658312389835
1759429362,0.0,0.0,1.0,4.0,145.777771,0.0,7.0,-191.0,0.6296751506304763
1759429367,0.0,0.0,1.0,4.0,145.777771,0.0,7.0,-191.0,0.7209129737179347
1759429372,0.0,0.0,1.0,4.0,145.777771,0.0,7.0,-191.0,0.7501069696688814
1759429377,0.0,0.0,1.0,4.0,312.543203,0.0,7.0,-191.0,0.8227333994772419
1759429382,0.0,0.0,1.0,4.0,312.543203,0.0,7.0,-191.0,0.8037266557767482
1759429387,0.0,0.0,1.0,4.0,312.543203,0.0,7.0,-191.0,0.7677171674864051
1759429392,0.0,0.0,1.0,4.0,312.543203,0.0,7.0,-191.0,0.7111633141920803
1759429397,0.0,0.0,1.0,4.0,312.543203,0.0,7.0,-191.0,0.6770493823023883
1759429402,0.0,0.0,1.0,4.0,312.543203,0.0,7.0,-191.0,0.6448964735503114
1759429402,0.0,0.0,1.0,4.0,312.543203,0.0,7.0,-191.0,0.6448964735503114
1759429407,0.0,0.0,1.0,3.0,783.932349,0.0,7.0,-211.0,0.3546511010649826
1759429412,0.0,0.0,1.0,3.0,783.932349,0.0,7.0,-211.0,0.31223595197013315
1759429417,0.0,0.0,1.0,3.0,783.932349,0.0,7.0,-211.0,0.2725506584992603
1759429422,0.0,0.0,1.0,3.0,783.932349,0.0,7.0,-211.0,0.23286536502838748
1759429427,0.0,0.0,1.0,3.0,783.932349,0.0,7.0,-211.0,
1759429432,0.0,0.0,1.0,3.0,783.932349,0.0,7.0,-211.0,
1759429437,0.0,0.0,1.0,3.0,688.921708,0.0,7.0,-211.0,
1759429442,0.0,0.0,1.0,3.0,688.921708,0.0,7.0,-211.0,
1759429447,0.0,0.0,1.0,3.0,688.921708,0.0,7.0,-211.0,
1759429452,0.0,0.0,1.0,3.0,688.921708,0.0,7.0,-211.0,
1759429457,0.0,0.0,1.0,3.0,688.921708,0.0,7.0,-211.0,
1759429462,0.0,0.0,1.0,3.0,688.921708,0.0,7.0,-211.0,
1759429462,0.0,0.0,1.0,,3.0,688.921708,0.0,7.0,-211.0,0.04730286456934803
1759429467,3.0,0.0,0.0,,3.0,688.921708,0.0,7.0,-211.0,0.04680071423714339
1759429472,3.0,0.0,0.0,,3.0,688.921708,0.0,7.0,-211.0,0.04736734598885133
1759429477,3.0,0.0,0.0,2083.8299914585004,3.0,688.921708,0.0,7.0,-211.0,0.04433250824880762
1759429482,3.0,0.0,0.0,2083.8299914585004,3.0,688.921708,0.0,7.0,-211.0,0.024705878132533242
1759429487,3.0,0.0,0.0,2083.8299914585004,3.0,688.921708,0.0,7.0,-211.0,0.024705878132533242
1759429492,3.0,0.0,0.0,2083.8299914585004,3.0,688.921708,0.0,7.0,-211.0,0.07486626181849045
1759429497,3.0,0.0,0.0,2083.8299914585004,3.0,3988.621015,4179.272477,7.0,-4391.0,0.07867798649831395
1759429502,3.0,0.0,0.0,2083.8299914585004,3.0,3988.621015,4179.272477,7.0,-4391.0,0.07867798649831395
1759429507,3.0,0.0,0.0,4490.953123312715,3.0,3988.621015,4179.272477,7.0,-4391.0,0.08495561247957965
1759429512,3.0,0.0,0.0,4490.953123312715,3.0,3988.621015,4179.272477,7.0,-4391.0,0.08276916457103413
1759429517,3.0,0.0,0.0,4490.953123312715,3.0,3988.621015,4179.272477,7.0,-4391.0,0.08929450463143504
1759429522,3.0,0.0,0.0,4490.953123312715,3.0,3988.621015,4179.272477,7.0,-4391.0,0.10759792260477097
1759429522,3.0,0.0,0.0,4490.953123312715,3.0,3988.621015,4179.272477,7.0,-4391.0,0.10759792260477097
1759429527,3.0,0.0,0.0,4490.953123312715,3.0,3870.972612,3788.34381,7.0,-4000.0,0.08866842695797611
1759429532,3.0,0.0,0.0,4490.953123312715,3.0,3870.972612,3788.34381,7.0,-4000.0,0.0889006815396494
1759429537,3.0,0.0,0.0,3809.345892265023,3.0,3870.972612,3788.34381,7.0,-4000.0,0.050949343660928924
1759429542,3.0,0.0,0.0,3809.345892265023,3.0,3870.972612,3788.34381,7.0,-4000.0,0.052957124545931406
1759429547,3.0,0.0,0.0,3809.345892265023,3.0,3870.972612,3788.34381,7.0,-4000.0,0.052957124545931406
1759429552,3.0,0.0,0.0,3809.345892265023,3.0,3870.972612,3788.34381,7.0,-4000.0,0.051095032059816206
1759429557,3.0,0.0,0.0,3809.345892265023,3.0,943.230829,1062.476385,7.0,-1274.0,0.08673633018095295
1759429562,3.0,0.0,0.0,3809.345892265023,3.0,943.230829,1062.476385,7.0,-1274.0,0.09485237134102935
1759429567,3.0,0.0,0.0,3594.8551316054773,3.0,943.230829,1062.476385,7.0,-1274.0,0.09060906168577909
1759429572,3.0,0.0,0.0,3594.8551316054773,3.0,943.230829,1062.476385,7.0,-1274.0,0.08197140826753004
1759429577,3.0,0.0,0.0,3594.8551316054773,3.0,943.230829,1062.476385,7.0,-1274.0,0.0838321854467676
1759429582,3.0,0.0,0.0,3594.8551316054773,3.0,943.230829,1062.476385,7.0,-1274.0,0.08275594272789577
1759429582,3.0,0.0,0.0,3594.8551316054773,3.0,943.230829,1062.476385,7.0,-1274.0,0.08705152386556131
1759429587,3.0,0.0,0.0,3594.8551316054773,3.0,3199.432297,3128.547897,7.0,-3340.0,0.1011012100833822
1759429592,3.0,0.0,0.0,3594.8551316054773,3.0,3199.432297,3128.547897,7.0,-3340.0,0.08496255786933625
1759429597,3.0,0.0,0.0,3169.037329897269,3.0,3199.432297,3128.547897,7.0,-3340.0,0.0898272884471708
1759429602,3.0,0.0,0.0,3169.037329897269,3.0,3199.432297,3128.547897,7.0,-3340.0,0.05143608697181211
1759429607,3.0,0.0,0.0,3169.037329897269,3.0,3199.432297,3128.547897,7.0,-3340.0,0.05198768754115587
1759429612,3.0,0.0,0.0,3169.037329897269,3.0,3199.432297,3128.547897,7.0,-3340.0,0.05552086986680231
1759429617,3.0,0.0,0.0,3169.037329897269,3.0,3199.285919,3186.843228,7.0,-3398.0,0.05579263716762448
1759429622,3.0,0.0,0.0,3169.037329897269,3.0,3199.285919,3186.843228,7.0,-3398.0,0.05521148442278491
1759429627,3.0,0.0,0.0,3151.0,3.0,3199.285919,3186.843228,7.0,-3398.0,0.05443781057682541
1759429632,3.0,0.0,0.0,3151.0,3.0,3199.285919,3186.843228,7.0,-3398.0,0.057526187361538916
1759429637,3.0,0.0,0.0,3151.0,3.0,3199.285919,3186.843228,7.0,-3398.0,0.05807138856038739
1759429642,3.0,0.0,0.0,3151.0,3.0,3199.285919,3186.843228,7.0,-3398.0,0.05156410664396646
1759429642,3.0,0.0,0.0,3151.0,3.0,3199.285919,3186.843228,7.0,-3398.0,0.05301039114598167
1759429647,3.0,0.0,0.0,3151.0,3.0,3991.731519,4108.794563,7.0,-4320.0,0.05307287653020325
1759429652,3.0,0.0,0.0,3151.0,3.0,3991.731519,4108.794563,7.0,-4320.0,0.053063727774393166
1759429657,3.0,0.0,0.0,,3.0,3991.731519,4108.794563,7.0,-4320.0,0.05230358818010382
1759429662,3.0,0.0,0.0,,3.0,3991.731519,4108.794563,7.0,-4320.0,0.10195602760021256
1759429667,3.0,0.0,0.0,,3.0,3991.731519,4108.794563,7.0,-4320.0,0.10382045344745341
1759429672,3.0,0.0,0.0,,3.0,3991.731519,4108.794563,7.0,-4320.0,0.13588601917475296
1759429677,3.0,0.0,0.0,,3.0,59.448121,0.0,7.0,-211.0,0.13374829261943977
1759429682,3.0,0.0,0.0,,3.0,59.448121,0.0,7.0,-211.0,0.09452717222791986
1759429687,3.0,0.0,0.0,,3.0,59.448121,0.0,7.0,-211.0,0.09452717222791986
1759429692,3.0,0.0,0.0,,3.0,59.448121,0.0,7.0,-211.0,0.11540991099917304
1759429697,3.0,0.0,0.0,,3.0,59.448121,0.0,7.0,-211.0,0.08962239665666001
1759429702,3.0,0.0,0.0,,3.0,59.448121,0.0,7.0,-211.0,0.028355257070355265
1759429702,3.0,0.0,0.0,3.0,59.448121,0.0,7.0,-211.0,0.028355257070355265
1759429707,3.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,0.028191099955828976
1759429712,3.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,0.028191099955828976
1759429717,3.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,0.025992595288143905
1759429722,3.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,0.020848628358669748
1759429727,3.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,0.023797118604069186
1759429732,3.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,0.023507240062094207
1759429737,3.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,0.02226630294019092
1759429742,3.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,0.01958540683020689
1759429747,3.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,0.01958540683020689
1759429752,3.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,0.0393175361513735
1759429757,3.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,0.05097519956493327
1759429762,3.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,0.04984680705060558
1759429762,3.0,0.0,0.0,,0.0,0.0,0.0,7.0,-211.0,
1759429767,3.0,2.0,1.0,,5.0,673.227027,0.0,7.0,-201.0,0.08400841802594994
1759429772,3.0,2.0,1.0,,5.0,673.227027,0.0,7.0,-201.0,0.10964272448254556
1759429777,3.0,2.0,1.0,,5.0,673.227027,0.0,7.0,-201.0,0.13527703093914117
1759429782,3.0,2.0,1.0,,5.0,673.227027,0.0,7.0,-201.0,0.1609113373957368
1759429787,3.0,2.0,1.0,,5.0,673.227027,0.0,7.0,-201.0,0.124759275
1759429792,3.0,2.0,1.0,,5.0,673.227027,0.0,7.0,-201.0,0.124759275
1759429797,3.0,0.0,0.0,,5.0,1832.952505,0.0,7.0,-211.0,0.124759275
1759429802,3.0,0.0,0.0,,5.0,1832.952505,0.0,7.0,-211.0,0.124759275
1759429807,3.0,0.0,0.0,0.0,5.0,1832.952505,0.0,7.0,-211.0,0.124759275
1759429812,3.0,0.0,0.0,0.0,5.0,1832.952505,0.0,7.0,-211.0,
1759429817,3.0,0.0,0.0,0.0,5.0,1832.952505,0.0,7.0,-211.0,
1759429822,3.0,0.0,0.0,0.0,5.0,1832.952505,0.0,7.0,-211.0,
1759429822,1.0,0.0,0.0,,,,,,,0.27344032473867397
1759429827,5.0,0.0,5.0,,12.0,166.329521,32.830544,35.0,6.0,0.35348949621924836
1759429832,5.0,0.0,5.0,,12.0,166.329521,32.830544,35.0,6.0,0.42236530292995855
1759429837,5.0,0.0,5.0,,12.0,166.329521,32.830544,35.0,6.0,0.5005624331756806
1759429842,5.0,0.0,5.0,,12.0,166.329521,32.830544,35.0,6.0,0.45181041665267985
1759429847,5.0,0.0,5.0,,12.0,166.329521,32.830544,35.0,6.0,0.48017967367405173
1759429852,5.0,0.0,5.0,,12.0,166.329521,32.830544,35.0,6.0,0.5507985100866785
1759429857,5.0,0.0,4.0,,12.0,116.800579,23.983873,35.0,-35.0,0.5931232758806625
1759429862,5.0,0.0,4.0,,12.0,116.800579,23.983873,35.0,-35.0,0.6307837061938265
1759429867,5.0,0.0,4.0,167.54230925820931,12.0,116.800579,23.983873,35.0,-35.0,0.45601338066322555
1759429872,5.0,0.0,4.0,167.54230925820931,12.0,116.800579,23.983873,35.0,-35.0,0.459072026476916
1759429877,5.0,0.0,4.0,167.54230925820931,12.0,116.800579,23.983873,35.0,-35.0,0.4799566965657362
1759429882,5.0,0.0,4.0,167.54230925820931,12.0,116.800579,23.983873,35.0,-35.0,0.4832930894072689
1759429882,5.0,0.0,4.0,167.54230925820931,12.0,116.800579,23.983873,35.0,-35.0,0.6178469545411454
1759429887,5.0,0.0,4.0,167.54230925820931,12.0,67.00464,88.693543,35.0,-100.0,0.7266877356796101
1759429892,5.0,0.0,4.0,167.54230925820931,12.0,67.00464,88.693543,35.0,-100.0,0.7928233831612265
1759429897,5.0,0.0,4.0,15.226470662350566,12.0,67.00464,88.693543,35.0,-100.0,0.8792662563612249
1759429902,5.0,0.0,4.0,15.226470662350566,12.0,67.00464,88.693543,35.0,-100.0,0.9365721161795929
1759429907,5.0,0.0,4.0,15.226470662350566,12.0,67.00464,88.693543,35.0,-100.0,0.9334997290395021
1759429912,5.0,0.0,4.0,15.226470662350566,12.0,67.00464,88.693543,35.0,-100.0,1.115682170517159
1759429917,5.0,0.0,2.0,15.226470662350566,12.0,48.176945,57.269414,35.0,-169.0,1.2294708790371127
1759429922,5.0,0.0,2.0,15.226470662350566,12.0,48.176945,57.269414,35.0,-169.0,1.241238596986808
1759429927,5.0,0.0,2.0,1.2232250039777266,12.0,48.176945,57.269414,35.0,-169.0,0.9151497081318298
1759429932,5.0,0.0,2.0,1.2232250039777266,12.0,48.176945,57.269414,35.0,-169.0,0.829450028603963
1759429937,5.0,0.0,2.0,1.2232250039777266,12.0,48.176945,57.269414,35.0,-169.0,0.7311120140522847
1759429942,5.0,0.0,2.0,1.2232250039777266,12.0,48.176945,57.269414,35.0,-169.0,0.641351851147802
1759429942,5.0,0.0,2.0,1.2232250039777266,12.0,48.176945,57.269414,35.0,-169.0,0.641351851147802
1759429947,5.0,1.0,4.0,1.2232250039777266,12.0,119.150872,375.829275,35.0,-387.0,0.5669805393076952
1759429952,5.0,1.0,4.0,1.2232250039777266,12.0,119.150872,375.829275,35.0,-387.0,0.4010997677192151
1759429957,5.0,1.0,4.0,,12.0,119.150872,375.829275,35.0,-387.0,0.46109813841284464
1759429962,5.0,1.0,4.0,,12.0,119.150872,375.829275,35.0,-387.0,0.5664659613850274
1759429967,5.0,1.0,4.0,,12.0,119.150872,375.829275,35.0,-387.0,0.4930429924515392
1759429972,5.0,1.0,4.0,,12.0,119.150872,375.829275,35.0,-387.0,0.5204695962940129
1759429977,5.0,0.0,5.0,,12.0,105.181468,6.56324,35.0,32.0,0.5994502511056351
1759429982,5.0,0.0,5.0,,12.0,105.181468,6.56324,35.0,32.0,0.6101576267863135
1759429987,5.0,0.0,5.0,,12.0,105.181468,6.56324,35.0,32.0,0.5857917031383028
1759429992,5.0,0.0,5.0,,12.0,105.181468,6.56324,35.0,32.0,0.4782630224470786
1759429997,5.0,0.0,5.0,,12.0,105.181468,6.56324,35.0,32.0,0.5147550177798313
1759430002,5.0,0.0,5.0,,12.0,105.181468,6.56324,35.0,32.0,0.3606311024670906
1759430002,5.0,0.0,5.0,12.0,105.181468,6.56324,35.0,32.0,0.43972947375414034
1759430007,5.0,0.0,5.0,12.0,4.398559,6.297325,35.0,32.0,0.5291456380146037
1759430012,5.0,0.0,5.0,12.0,4.398559,6.297325,35.0,32.0,0.5187223658875884
1759430017,5.0,0.0,5.0,12.0,4.398559,6.297325,35.0,32.0,0.5048832990235368
1759430022,5.0,0.0,5.0,12.0,4.398559,6.297325,35.0,32.0,0.44211448064272374
1759430027,5.0,0.0,5.0,12.0,4.398559,6.297325,35.0,32.0,0.43580730924252536
1759430032,5.0,0.0,5.0,12.0,4.398559,6.297325,35.0,32.0,0.46250064676478886
1759430037,5.0,0.0,5.0,12.0,2.77354,8.066883,35.0,30.0,0.5661654664096958
1759430042,5.0,0.0,5.0,12.0,2.77354,8.066883,35.0,30.0,0.8198930597448244
1759430047,5.0,0.0,5.0,12.0,2.77354,8.066883,35.0,30.0,0.8761496464282865
1759430052,5.0,0.0,5.0,12.0,2.77354,8.066883,35.0,30.0,0.9113885657082994
1759430057,5.0,0.0,5.0,12.0,2.77354,8.066883,35.0,30.0,0.8453332574453869
1759430062,5.0,0.0,5.0,12.0,2.77354,8.066883,35.0,30.0,0.8174249492366491
1759430062,5.0,0.0,5.0,,12.0,2.77354,8.066883,35.0,30.0,1.2223316723581796
1759430067,3.0,2.0,3.0,,3.0,18.270027,31.342954,35.0,-93.0,1.3560852785933772
1759430072,3.0,2.0,3.0,,3.0,18.270027,31.342954,35.0,-93.0,1.3647755890245228
1759430077,3.0,2.0,3.0,21.752123256009522,3.0,18.270027,31.342954,35.0,-93.0,1.385241069765558
1759430082,3.0,2.0,3.0,21.752123256009522,3.0,18.270027,31.342954,35.0,-93.0,1.4395830403882859
1759430087,3.0,2.0,3.0,21.752123256009522,3.0,18.270027,31.342954,35.0,-93.0,1.2680787039867283
1759430092,3.0,2.0,3.0,21.752123256009522,3.0,18.270027,31.342954,35.0,-93.0,1.2704955808145948
1759430097,3.0,0.0,3.0,21.752123256009522,3.0,30.857019,26.360517,35.0,-88.0,1.2434137572627186
