request_type,name,response_time,response_length,status_code
GET,/recommendations,10478.884792999452,212, 200
GET,/hotels,18507.279902001756,43, 200
GET,/hotels,15537.372348000645,43, 200
GET,/recommendations,35.014009999940754,204, 200
GET,/hotels,3267.4387200004276,178, 500
GET,/hotels,8284.646259999136,178, 500
GET,/hotels,13270.604178000212,178, 500
GET,/hotels,5259.773178000614,178, 500
GET,/recommendations,14.448026999161812,902, 200
GET,/hotels,96.09362900118867,43, 200
GET,/hotels,130.9743920010078,43, 200
GET,/hotels,99.47841199937102,43, 200
GET,/recommendations,21.22123400113196,902, 200
GET,/recommendations,40.73127599986037,902, 200
GET,/recommendations,15.427749000082258,212, 200
GET,/recommendations,27.40742299829435,212, 200
GET,/hotels,218.12119000060193,902, 200
GET,/recommendations,13.037512999289902,204, 200
GET,/recommendations,38.66158799974073,204, 200
GET,/hotels,35.420244001215906,43, 200
GET,/recommendations,24.094475998936105,204, 200
GET,/hotels,144.54889099943102,902, 200
GET,/hotels,19.98870299939881,43, 200
GET,/hotels,173.34245500023826,902, 200
GET,/recommendations,17.794822000723798,204, 200
GET,/hotels,35.30212899931939,43, 200
GET,/hotels,30.238575000112178,43, 200
GET,/recommendations,9.727198999826214,204, 200
GET,/recommendations,22.40773499943316,902, 200
GET,/recommendations,9.737187001519487,204, 200
GET,/hotels,370.7769880002161,902, 200
GET,/hotels,226.6057280012319,902, 200
GET,/recommendations,33.01712000029511,902, 200
GET,/hotels,138.9143550004519,902, 200
GET,/hotels,48.52718400070444,43, 200
GET,/hotels,30.959316000007675,43, 200
GET,/recommendations,7.780055999319302,204, 200
GET,/hotels,29.351292998399003,43, 200
GET,/hotels,166.68319100062945,902, 200
GET,/recommendations,32.05296200030716,902, 200
GET,/hotels,214.2319820013654,902, 200
GET,/hotels,34.38611199999286,43, 200
GET,/recommendations,49.71210199983034,902, 200
GET,/hotels,300.58546899999783,560, 200
GET,/hotels,36.32995700172614,43, 200
GET,/hotels,270.70656400064763,902, 200
GET,/hotels,45.332298999710474,43, 200
GET,/hotels,378.96238999928755,902, 200
GET,/hotels,214.1400660002546,902, 200
GET,/recommendations,25.14484099992842,204, 200
GET,/recommendations,26.35324400034733,214, 200
GET,/recommendations,41.949618000217015,902, 200
GET,/hotels,42.97417099951417,43, 200
GET,/recommendations,11.12505300079647,215, 200
GET,/recommendations,45.41627100115875,204, 200
GET,/recommendations,7.9207300004782155,214, 200
GET,/hotels,44.461429000875796,43, 200
GET,/hotels,44.70343100001628,43, 200
GET,/recommendations,30.252814998675603,902, 200
GET,/hotels,54.48707100003958,43, 200
GET,/hotels,309.371450000981,560, 200
GET,/recommendations,50.93909000061103,213, 200
GET,/hotels,277.10768899851246,902, 200
GET,/hotels,56.59700000069279,43, 200
GET,/hotels,128.9583269990544,902, 200
GET,/hotels,31.293670001105056,43, 200
GET,/hotels,64.41596199874766,43, 200
GET,/hotels,373.65684699943813,902, 200
GET,/hotels,168.55925700110674,902, 200
GET,/hotels,208.46143400012807,902, 200
GET,/recommendations,37.39473099994939,902, 200
GET,/recommendations,12.896574000478722,902, 200
GET,/hotels,42.05030000048282,43, 200
GET,/recommendations,36.595672001567436,215, 200
GET,/hotels,273.7535390006087,560, 200
GET,/hotels,281.19712400075514,902, 200
POST,/user,6.061520998628112,64, 200
GET,/hotels,602.3729349999485,43, 200
GET,/recommendations,18.341619999773684,902, 200
GET,/recommendations,60.046946000511525,204, 200
GET,/recommendations,21.27954800016596,212, 200
GET,/hotels,184.69768800059683,902, 200
GET,/hotels,48.57465299937758,43, 200
GET,/hotels,49.80771100053971,43, 200
GET,/hotels,25.871866000670707,43, 200
GET,/recommendations,44.32998199990834,212, 200
GET,/hotels,46.000042999367,43, 200
GET,/hotels,18.908694000856485,43, 200
GET,/hotels,488.9568809994671,43, 200
GET,/hotels,362.5974690003204,902, 200
GET,/recommendations,28.73822300171014,902, 200
GET,/recommendations,24.379993999900762,204, 200
GET,/hotels,154.20497100058128,902, 200
GET,/hotels,32.50711600048817,43, 200
GET,/recommendations,8.136723001371138,212, 200
GET,/hotels,165.79793500022788,902, 200
GET,/hotels,184.76403500062588,902, 200
GET,/hotels,38.567088999116095,43, 200
GET,/hotels,23.621059999641147,43, 200
GET,/recommendations,9.569674999511335,902, 200
GET,/hotels,24.35289700042631,43, 200
GET,/recommendations,29.7382060016389,204, 200
GET,/hotels,40.904671001044335,43, 200
GET,/recommendations,12.182803000541753,204, 200
GET,/hotels,304.30764699849533,902, 200
GET,/hotels,482.5695800009271,902, 200
GET,/hotels,211.87646399994264,902, 200
GET,/recommendations,7.949879000079818,204, 200
GET,/recommendations,43.01948400097899,217, 200
GET,/hotels,86.495620000278,43, 200
GET,/hotels,52.60299799920176,43, 200
GET,/hotels,47.21872899972368,43, 200
GET,/recommendations,16.997294000248075,217, 200
GET,/hotels,228.71273899909284,43, 200
GET,/hotels,280.4793220002466,902, 200
GET,/hotels,581.3262240008044,902, 200
GET,/recommendations,27.830445000290638,215, 200
GET,/hotels,32.677373999831616,43, 200
GET,/hotels,27.54656800061639,43, 200
GET,/hotels,196.85894700160134,902, 200
GET,/recommendations,29.892493001170806,204, 200
GET,/hotels,595.790051998847,902, 200
GET,/hotels,253.50009800058615,560, 200
GET,/hotels,317.085317999954,560, 200
GET,/recommendations,29.66234199993778,204, 200
GET,/hotels,676.0358720002841,902, 200
GET,/hotels,158.21464199871116,902, 200
GET,/hotels,64.97963000037998,43, 200
GET,/hotels,53.27198399936606,43, 200
GET,/recommendations,10.024713999882806,902, 200
GET,/recommendations,18.072688000756898,204, 200
GET,/recommendations,21.22926799893321,902, 200
GET,/hotels,220.275206000224,902, 200
GET,/recommendations,34.67935900152952,212, 200
GET,/recommendations,37.86288099945523,902, 200
GET,/hotels,99.04466300031345,43, 200
GET,/hotels,64.19111400100519,43, 200
GET,/hotels,268.67484300055366,902, 200
GET,/recommendations,22.213780001038685,212, 200
GET,/hotels,73.3193369997025,43, 200
GET,/hotels,297.5281159997394,902, 200
GET,/hotels,317.7111330005573,902, 200
GET,/hotels,111.17915499926312,43, 200
GET,/hotels,35.642414000903955,43, 200
GET,/hotels,340.86481899976206,902, 200
GET,/recommendations,31.461070000659674,204, 200
GET,/hotels,576.680241001668,902, 200
GET,/hotels,331.39921899964975,902, 200
GET,/hotels,788.7682870004937,902, 200
GET,/hotels,72.48418800008949,43, 200
GET,/hotels,32.36374100015382,43, 200
GET,/recommendations,33.02803400038101,212, 200
GET,/hotels,392.9328340000211,902, 200
GET,/hotels,256.8988970015198,43, 200
GET,/hotels,464.58231499855174,902, 200
GET,/recommendations,26.085904999490594,204, 200
GET,/hotels,51.405324000370456,43, 200
GET,/hotels,93.57481400002143,43, 200
GET,/recommendations,29.409920000034617,902, 200
GET,/hotels,20.420673999979044,43, 200
GET,/hotels,400.8211010004743,902, 200
GET,/hotels,52.21097399953578,43, 200
GET,/hotels,368.3809519989154,902, 200
GET,/hotels,304.176665000341,902, 200
GET,/recommendations,23.12246600013168,902, 200
GET,/hotels,253.7428430005093,43, 200
GET,/hotels,309.65356399974553,902, 200
GET,/hotels,288.46147599870164,902, 200
GET,/hotels,68.97848299922771,43, 200
GET,/recommendations,38.81407599874365,204, 200
POST,/reservation,216.412894998939,41, 200
GET,/hotels,130.6297330011148,902, 200
GET,/hotels,253.53580900082306,902, 200
GET,/hotels,223.13424599997234,902, 200
GET,/hotels,205.06802599993534,902, 200
GET,/recommendations,7.823302999895532,204, 200
GET,/hotels,310.13553100092395,902, 200
GET,/hotels,366.8960209997749,902, 200
GET,/recommendations,26.21209400058433,902, 200
GET,/recommendations,26.796142001330736,204, 200
GET,/hotels,26.975962999131298,43, 200
POST,/reservation,194.40745199972298,41, 200
GET,/hotels,180.88233900016348,902, 200
GET,/hotels,319.752982000864,902, 200
GET,/recommendations,17.756551000275067,215, 200
GET,/recommendations,14.060446999792475,902, 200
GET,/hotels,368.539540000711,43, 200
GET,/hotels,14.057697999305674,43, 200
GET,/recommendations,8.776783000939758,204, 200
GET,/recommendations,24.604169000667753,204, 200
GET,/hotels,41.301069999462925,43, 200
GET,/hotels,381.9215969997458,902, 200
GET,/hotels,34.35308799998893,43, 200
GET,/hotels,548.807813998792,902, 200
GET,/hotels,166.04082799858588,43, 200
GET,/hotels,26.169062999542803,43, 200
GET,/hotels,132.42424400050368,902, 200
GET,/hotels,21.698735999962082,43, 200
GET,/recommendations,7.620295000378974,212, 200
GET,/recommendations,10.254580000037095,902, 200
GET,/hotels,212.47237599891378,902, 200
GET,/hotels,209.9627240004338,902, 200
GET,/recommendations,22.890539001309662,902, 200
GET,/hotels,42.65407300044899,43, 200
GET,/recommendations,14.517745999910403,204, 200
GET,/hotels,226.07201800019538,902, 200
GET,/hotels,202.4575889990956,902, 200
GET,/recommendations,30.427460000282736,902, 200
GET,/hotels,288.21268300089287,902, 200
GET,/hotels,175.3898120005033,902, 200
GET,/hotels,176.45865899976343,43, 200
GET,/recommendations,17.04026699917449,204, 200
GET,/recommendations,22.087961000579526,902, 200
GET,/recommendations,16.92977700076881,204, 200
GET,/hotels,400.1468809983635,902, 200
GET,/hotels,178.3582309999474,902, 200
GET,/hotels,178.39924600048107,902, 200
GET,/recommendations,14.041905000340194,902, 200
GET,/recommendations,35.08406999935687,204, 200
GET,/hotels,36.671678000857355,43, 200
GET,/recommendations,13.431466999463737,204, 200
GET,/hotels,15.7318010005838,43, 200
GET,/hotels,26.84327899987693,43, 200
GET,/recommendations,9.7336480012018,212, 200
GET,/hotels,204.2453040012333,43, 200
GET,/hotels,151.08453100037877,902, 200
GET,/recommendations,12.834967999879154,215, 200
GET,/hotels,21.56547699996736,43, 200
GET,/recommendations,18.08654999877035,214, 200
GET,/hotels,222.45289500096987,902, 200
GET,/recommendations,22.89399300025252,902, 200
