,index,srv-reservation_autoscaler_requested_pods,srv-reservation_autoscaler_terminating_pods,srv-reservation_autoscaler_actual_pods,srv-reservation_activator_request_concurrency,srv-reservation_autoscaler_desired_pods,srv-reservation_autoscaler_stable_request_concurrency,srv-reservation_autoscaler_panic_request_concurrency,srv-reservation_autoscaler_target_concurrency_per_pod,srv-reservation_autoscaler_excess_burst_capacity,srv-reservation_container_cpu_usage_seconds_total
0,1753927460,0.0,0.0,0.0,,0.0,0.0,0.0,70.0,-211.0,
1,1753927465,0.0,0.0,0.0,,0.0,0.0,0.0,70.0,-211.0,
2,1753927470,0.0,0.0,0.0,,0.0,0.0,0.0,70.0,-211.0,
3,1753927475,0.0,0.0,0.0,,0.0,0.0,0.0,70.0,-211.0,
4,1753927480,0.0,0.0,0.0,,0.0,0.0,0.0,70.0,-211.0,
5,1753927485,5.0,0.0,5.0,,5.0,13.793589,0.084428,70.0,288.0,0.002893302169456782
6,1753927490,5.0,0.0,5.0,,5.0,13.793589,0.084428,70.0,288.0,0.01986863119903199
7,1753927495,5.0,0.0,5.0,0.0,5.0,13.793589,0.084428,70.0,288.0,0.024230463613289198
8,1753927500,5.0,0.0,5.0,0.0,5.0,13.793589,0.084428,70.0,288.0,0.027849579064454927
9,1753927505,5.0,0.0,5.0,0.0,5.0,13.793589,0.084428,70.0,288.0,0.037021405733948076
10,1753927510,5.0,0.0,5.0,0.0,5.0,13.793589,0.084428,70.0,288.0,0.04458083859990425
11,1753927515,5.0,0.0,5.0,0.0,5.0,4.693095,0.152185,70.0,288.0,0.05144491426285089
12,1753927520,5.0,0.0,5.0,0.0,5.0,4.693095,0.152185,70.0,288.0,0.060441664800759444
13,1753927525,5.0,0.0,5.0,0.0,5.0,4.693095,0.152185,70.0,288.0,0.06621951429063788
14,1753927530,5.0,0.0,5.0,0.0,5.0,4.693095,0.152185,70.0,288.0,0.06852398271356377
15,1753927535,5.0,0.0,5.0,0.0,5.0,4.693095,0.152185,70.0,288.0,0.0825152257716123
16,1753927540,5.0,0.0,5.0,0.0,5.0,4.693095,0.152185,70.0,288.0,0.08405245058359409
17,1753927545,5.0,0.0,5.0,0.0,5.0,0.187661,0.197105,70.0,288.0,0.0852957485936722
18,1753927550,5.0,0.0,5.0,0.0,5.0,0.187661,0.197105,70.0,288.0,0.08218225582268854
19,1753927555,5.0,0.0,5.0,0.0,5.0,0.187661,0.197105,70.0,288.0,0.08939733611833181
20,1753927560,5.0,0.0,5.0,0.0,5.0,0.187661,0.197105,70.0,288.0,0.08413404412649128
21,1753927565,5.0,0.0,5.0,0.0,5.0,0.187661,0.197105,70.0,288.0,0.09214522358557785
22,1753927570,5.0,0.0,5.0,0.0,5.0,0.187661,0.197105,70.0,288.0,0.09256505450025897
23,1753927575,5.0,0.0,5.0,0.0,5.0,0.239738,0.269807,70.0,288.0,0.09111343467318683
24,1753927580,5.0,0.0,5.0,0.0,5.0,0.239738,0.269807,70.0,288.0,0.09453885646120835
25,1753927585,5.0,0.0,5.0,0.0,5.0,0.239738,0.269807,70.0,288.0,0.09710387084123479
26,1753927590,5.0,0.0,5.0,0.0,5.0,0.239738,0.269807,70.0,288.0,0.08996024685326448
27,1753927595,5.0,0.0,5.0,0.0,5.0,0.239738,0.269807,70.0,288.0,0.09603879817262248
28,1753927600,5.0,0.0,5.0,0.0,5.0,0.239738,0.269807,70.0,288.0,0.09613359414678314
29,1753927605,5.0,0.0,5.0,0.0,5.0,0.226244,0.18371,70.0,288.0,0.09210884483239108
30,1753927610,5.0,0.0,5.0,0.0,5.0,0.226244,0.18371,70.0,288.0,0.09303419284837712
31,1753927615,5.0,0.0,5.0,0.0,5.0,0.226244,0.18371,70.0,288.0,0.08766272650493526
32,1753927620,5.0,0.0,5.0,0.0,5.0,0.226244,0.18371,70.0,288.0,0.08561423928191295
33,1753927625,5.0,0.0,5.0,0.0,5.0,0.226244,0.18371,70.0,288.0,0.078515847015154
34,1753927630,5.0,0.0,5.0,0.0,5.0,0.226244,0.18371,70.0,288.0,0.07720011794244722
35,1753927635,5.0,0.0,5.0,0.0,5.0,0.221396,0.230813,70.0,288.0,0.07608398338482221
36,1753927640,5.0,0.0,5.0,0.0,5.0,0.221396,0.230813,70.0,288.0,0.0778600732103908
37,1753927645,5.0,0.0,5.0,0.0,5.0,0.221396,0.230813,70.0,288.0,0.07630205291593556
38,1753927650,5.0,0.0,5.0,0.0,5.0,0.221396,0.230813,70.0,288.0,0.07833759304906339
39,1753927655,5.0,0.0,5.0,0.0,5.0,0.221396,0.230813,70.0,288.0,0.07857145605021416
40,1753927660,5.0,0.0,5.0,0.0,5.0,0.221396,0.230813,70.0,288.0,0.0798695768181279
41,1753927665,5.0,0.0,5.0,0.0,5.0,0.23341,0.207096,70.0,288.0,0.08097490550782438
42,1753927670,5.0,0.0,5.0,0.0,5.0,0.23341,0.207096,70.0,288.0,0.08245065135191025
43,1753927675,5.0,0.0,5.0,0.0,5.0,0.23341,0.207096,70.0,288.0,0.07957362421979136
44,1753927680,5.0,0.0,5.0,0.0,5.0,0.23341,0.207096,70.0,288.0,0.08245893651553253
45,1753927685,5.0,0.0,5.0,0.0,5.0,0.23341,0.207096,70.0,288.0,0.08236778397024667
46,1753927690,5.0,0.0,5.0,0.0,5.0,0.23341,0.207096,70.0,288.0,0.07507038496695777
47,1753927695,5.0,0.0,5.0,0.0,5.0,0.209677,0.187606,70.0,288.0,0.07887646686089213
48,1753927700,5.0,0.0,5.0,0.0,5.0,0.209677,0.187606,70.0,288.0,0.07632901126738113
49,1753927705,5.0,0.0,5.0,0.0,5.0,0.209677,0.187606,70.0,288.0,0.07483150528326138
