request_type,name,response_time,response_length,status_code
GET,/recommendations,3463.9449219976086,902, 200
GET,/recommendations,9441.524079011288,204, 200
GET,/recommendations,12459.393638011534,204, 200
GET,/recommendations,4462.948928994592,217, 200
GET,/recommendations,465.4553459986346,216, 200
GET,/hotels,7551.005604007514,43, 200
GET,/hotels,6555.24913300178,43, 200
GET,/hotels,13679.7679529991,178, 500
GET,/hotels,10647.962119008298,178, 500
GET,/hotels,2703.780747993733,178, 500
GET,/recommendations,120.77175799640827,902, 200
GET,/hotels,102.73683599370997,43, 200
GET,/recommendations,23.040674001094885,204, 200
GET,/recommendations,27.543645002879202,204, 200
GET,/hotels,48.31635899608955,43, 200
GET,/recommendations,27.789970001322217,204, 200
GET,/recommendations,138.08557399897836,902, 200
GET,/recommendations,22.271392997936346,902, 200
GET,/recommendations,31.399458996020257,902, 200
GET,/recommendations,29.208242005552165,215, 200
GET,/recommendations,22.120837995316833,211, 200
GET,/recommendations,99.25275600107852,902, 200
GET,/recommendations,23.891199001809582,204, 200
GET,/hotels,1063.9244210033212,43, 200
GET,/recommendations,94.85727798892185,215, 200
GET,/recommendations,27.874924009665847,214, 200
GET,/recommendations,125.47348201042041,204, 200
POST,/user,19.2021940019913,64, 200
GET,/hotels,2339.143687990145,178, 500
GET,/hotels,3504.308094008593,178, 500
GET,/hotels,3305.640610997216,178, 500
GET,/hotels,1653.602555001271,178, 500
GET,/hotels,1552.2635110100964,178, 500
GET,/hotels,5794.330506992992,178, 500
GET,/hotels,5150.571215999662,178, 500
GET,/hotels,5986.296692004544,178, 500
GET,/hotels,1337.8171759977704,178, 500
GET,/hotels,2113.71662800957,178, 500
GET,/hotels,103.40256099880207,178, 500
GET,/hotels,543.5829299967736,178, 500
GET,/recommendations,142.05382800719235,902, 200
GET,/recommendations,41.01919899403583,902, 200
GET,/recommendations,24.178173989639618,902, 200
GET,/recommendations,27.037851003115065,902, 200
POST,/reservation,245.93136699695606,41, 200
GET,/recommendations,182.21850699046627,212, 200
GET,/recommendations,54.98247100331355,902, 200
GET,/recommendations,26.880855002673343,902, 200
GET,/recommendations,21.91155799664557,215, 200
