,index,srv-search_autoscaler_requested_pods,srv-search_autoscaler_terminating_pods,srv-search_autoscaler_actual_pods,srv-search_activator_request_concurrency,srv-search_autoscaler_desired_pods,srv-search_autoscaler_stable_request_concurrency,srv-search_autoscaler_panic_request_concurrency,srv-search_autoscaler_target_concurrency_per_pod,srv-search_autoscaler_excess_burst_capacity,srv-search_container_cpu_usage_seconds_total
0,1752332676,5.0,1.0,1.0,5.0,5.0,0.413006,4.130061,70.0,-116.0,0.003931775877498253
1,1752332681,5.0,1.0,1.0,5.0,5.0,0.413006,4.130061,70.0,-116.0,0.005082034314213939
2,1752332686,5.0,1.0,1.0,5.0,5.0,0.413006,4.130061,70.0,-116.0,0.005186096842629022
3,1752332691,5.0,0.0,5.0,5.0,5.0,1.373896,0.0,70.0,289.0,0.0050639762192861894
4,1752332696,5.0,0.0,5.0,0.0,5.0,1.373896,0.0,70.0,289.0,0.005203038156268335
5,1752332701,5.0,0.0,5.0,0.0,5.0,1.373896,0.0,70.0,289.0,0.006008503687830176
6,1752332706,5.0,0.0,5.0,0.0,5.0,1.373896,0.0,70.0,289.0,0.005488988544405416
7,1752332711,5.0,0.0,5.0,0.0,5.0,1.373896,0.0,70.0,289.0,0.0051257831560265095
8,1752332716,5.0,0.0,5.0,0.0,5.0,1.373896,0.0,70.0,289.0,0.003918850263570204
9,1752332721,5.0,0.0,5.0,0.0,5.0,0.95389,0.0,70.0,289.0,0.003975506888537465
10,1752332726,5.0,0.0,5.0,0.0,5.0,0.95389,0.0,70.0,289.0,0.003936755315741698
11,1752332731,5.0,0.0,5.0,0.0,5.0,0.95389,0.0,70.0,289.0,0.003132519593902129
12,1752332736,5.0,0.0,5.0,0.0,5.0,0.95389,0.0,70.0,289.0,0.012824789297735261
13,1752332741,5.0,0.0,5.0,0.0,5.0,0.95389,0.0,70.0,289.0,0.013711763956128437
14,1752332746,5.0,0.0,5.0,0.0,5.0,0.95389,0.0,70.0,289.0,0.03223375273221096
15,1752332751,5.0,4.0,2.0,0.0,5.0,5.407328,9.261596,70.0,-21.0,0.08772048771018578
16,1752332756,5.0,4.0,2.0,0.0,5.0,5.407328,9.261596,70.0,-21.0,0.19495371966119326
17,1752332761,5.0,4.0,2.0,0.0,5.0,5.407328,9.261596,70.0,-21.0,0.25977333680895026
18,1752332766,5.0,4.0,2.0,0.0,5.0,5.407328,9.261596,70.0,-21.0,0.3444226455058678
