Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/hotels,81898,6,120.0,200.58021010443585,9.56818088889122,300024.1108648479,43.008388483235244,135.6236590010897,0.009936041832603217,120,160,210,240,360,500,680,890,6000,9800,300000
GET,/recommendations,51619,0,16,30.870080388839657,4.613717086613178,6103.606384247541,438.4587845560743,85.48142389285758,0.0,16,23,28,32,48,72,140,240,2100,5500,6100
POST,/reservation,1344,0,24,131.40037000231956,8.163229562342167,2126.6560601070523,42.40327380952381,2.2256733705031206,0.0,24,41,240,270,350,520,820,930,1900,2100,2100
POST,/user,1334,0,12,27.734811947648897,5.804810672998428,8598.446674644947,64.0,2.209113300782115,0.0,12,14,16,18,23,30,110,120,3600,8600,8600
,Aggregated,136195,6,60,133.8830431597774,4.613717086613178,300024.1108648479,193.0869048056096,225.53986956523252,0.009936041832603217,60,110,140,170,280,410,580,740,4600,9800,300000
