Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/hotels,62642,4020,270.0,804.4764835200242,8.682829000463244,15594.0755920019,418.90378659685194,69.30434785251042,4.447550818414033,270,560,930,1300,2400,3400,4900,5900,8700,12000,16000
GET,/recommendations,39631,0,33,37.97936009982016,5.757896000432083,1101.4654459977464,438.8154979687618,43.8459916628275,0.0,33,40,45,49,62,78,100,120,220,360,1100
POST,/reservation,1050,0,320.0,506.0220903809944,7.680988001084188,3994.462353999552,41.83238095238095,1.1616737212275459,0.0,320,430,550,660,1000,1600,2400,2700,3800,4000,4000
POST,/user,962,0,16,20.8463366673673,4.2384510015835986,317.54049500159454,64.0,1.0643143998294278,0.0,16,20,24,26,36,50,80,90,320,320,320
,Aggregated,104285,4020,83,502.9539557132026,4.2384510015835986,15594.0755920019,419.40029726231,115.37632763639488,4.447550818414033,83,220,400,590,1600,2600,4100,5200,8000,11000,16000
