,index,srv-profile_autoscaler_requested_pods,srv-profile_autoscaler_terminating_pods,srv-profile_autoscaler_actual_pods,srv-profile_activator_request_concurrency,srv-profile_autoscaler_desired_pods,srv-profile_autoscaler_stable_request_concurrency,srv-profile_autoscaler_panic_request_concurrency,srv-profile_autoscaler_target_concurrency_per_pod,srv-profile_autoscaler_excess_burst_capacity,srv-profile_container_cpu_usage_seconds_total
0,1752132231,5.0,1.0,5.0,,5.0,1.243865,0.327511,70.0,288.0,0.015361341990667958
1,1752132236,5.0,1.0,5.0,0.0,5.0,1.243865,0.327511,70.0,288.0,0.018213988544684773
2,1752132241,5.0,1.0,5.0,0.0,5.0,1.243865,0.327511,70.0,288.0,0.021531650501803126
3,1752132246,5.0,1.0,5.0,0.0,5.0,1.243865,0.327511,70.0,288.0,0.02778065387504796
4,1752132251,5.0,1.0,5.0,0.0,5.0,1.243865,0.327511,70.0,288.0,0.034478092594783766
5,1752132256,5.0,1.0,5.0,0.0,5.0,1.243865,0.327511,70.0,288.0,0.037924933850843494
6,1752132261,5.0,0.0,5.0,0.0,5.0,1.399316,0.181807,70.0,288.0,0.04223196640000092
7,1752132266,5.0,0.0,5.0,0.0,5.0,1.399316,0.181807,70.0,288.0,0.04621013203826194
8,1752132271,5.0,0.0,5.0,0.0,5.0,1.399316,0.181807,70.0,288.0,0.04779577815726703
9,1752132276,5.0,0.0,5.0,0.0,5.0,1.399316,0.181807,70.0,288.0,0.05325758940269347
10,1752132281,5.0,0.0,5.0,0.0,5.0,1.399316,0.181807,70.0,288.0,0.05335512542867397
11,1752132286,5.0,0.0,5.0,0.0,5.0,1.399316,0.181807,70.0,288.0,0.053233493926996354
12,1752132291,5.0,0.0,5.0,0.0,5.0,0.240629,0.239253,70.0,288.0,0.04949490403647381
13,1752132296,5.0,0.0,5.0,0.0,5.0,0.240629,0.239253,70.0,288.0,0.05330882655499235
14,1752132301,5.0,0.0,5.0,0.0,5.0,0.240629,0.239253,70.0,288.0,0.051640018156106304
15,1752132306,5.0,0.0,5.0,0.0,5.0,0.240629,0.239253,70.0,288.0,0.05282184342185567
16,1752132311,5.0,0.0,5.0,0.0,5.0,0.240629,0.239253,70.0,288.0,0.05717843589928691
17,1752132316,5.0,0.0,5.0,0.0,5.0,0.240629,0.239253,70.0,288.0,0.058286607634383036
18,1752132321,5.0,0.0,5.0,0.0,5.0,0.259452,0.288242,70.0,288.0,0.05833108544546341
19,1752132326,5.0,0.0,5.0,0.0,5.0,0.259452,0.288242,70.0,288.0,0.056458126660342604
20,1752132331,5.0,0.0,5.0,0.0,5.0,0.259452,0.288242,70.0,288.0,0.05915098900380937
21,1752132336,5.0,0.0,5.0,0.0,5.0,0.259452,0.288242,70.0,288.0,0.059196021272473524
22,1752132341,5.0,0.0,5.0,0.0,5.0,0.259452,0.288242,70.0,288.0,0.0624262387805304
23,1752132346,5.0,0.0,5.0,0.0,5.0,0.259452,0.288242,70.0,288.0,0.06078390445705729
24,1752132351,5.0,0.0,5.0,0.0,5.0,0.316071,0.351722,70.0,288.0,0.06394145191290541
25,1752132356,5.0,0.0,5.0,0.0,5.0,0.316071,0.351722,70.0,288.0,0.0642151317988181
26,1752132361,5.0,0.0,5.0,0.0,5.0,0.316071,0.351722,70.0,288.0,0.06622101796085514
27,1752132366,5.0,0.0,5.0,0.0,5.0,0.316071,0.351722,70.0,288.0,0.06706280695580437
28,1752132371,5.0,0.0,5.0,0.0,5.0,0.316071,0.351722,70.0,288.0,0.06850828943298842
29,1752132376,5.0,0.0,5.0,0.0,5.0,0.316071,0.351722,70.0,288.0,0.06674799756292277
30,1752132381,5.0,0.0,5.0,0.0,5.0,0.409422,0.432715,70.0,288.0,0.06919413191302967
31,1752132386,5.0,0.0,5.0,0.0,5.0,0.409422,0.432715,70.0,288.0,0.07221922000661249
32,1752132391,5.0,0.0,5.0,0.0,5.0,0.409422,0.432715,70.0,288.0,0.07446197631406619
33,1752132396,5.0,0.0,5.0,0.0,5.0,0.409422,0.432715,70.0,288.0,0.07560500731841283
34,1752132401,5.0,0.0,5.0,0.0,5.0,0.409422,0.432715,70.0,288.0,0.07390390262582539
35,1752132406,5.0,0.0,5.0,0.0,5.0,0.409422,0.432715,70.0,288.0,0.07376772788566179
36,1752132411,5.0,0.0,5.0,0.0,5.0,0.525343,0.604152,70.0,288.0,0.0756619414229559
37,1752132416,5.0,0.0,5.0,0.0,5.0,0.525343,0.604152,70.0,288.0,0.07840478293379496
38,1752132421,5.0,0.0,5.0,0.0,5.0,0.525343,0.604152,70.0,288.0,0.07884960970379587
39,1752132426,5.0,0.0,5.0,0.0,5.0,0.525343,0.604152,70.0,288.0,0.07900358815098894
40,1752132431,5.0,0.0,5.0,0.0,5.0,0.525343,0.604152,70.0,288.0,0.07901332177124482
41,1752132436,5.0,0.0,5.0,0.0,5.0,0.525343,0.604152,70.0,288.0,0.07911267022004723
42,1752132441,5.0,0.0,5.0,0.0,5.0,0.550257,0.509084,70.0,288.0,0.07905312845582499
43,1752132446,5.0,0.0,5.0,0.0,5.0,0.550257,0.509084,70.0,288.0,0.07831321576499295
44,1752132451,5.0,0.0,5.0,0.0,5.0,0.550257,0.509084,70.0,288.0,0.0750577631223125
45,1752132456,5.0,0.0,5.0,0.0,5.0,0.550257,0.509084,70.0,288.0,0.07731622451487452
46,1752132461,5.0,0.0,5.0,0.0,5.0,0.550257,0.509084,70.0,288.0,0.07528283283644013
47,1752132466,5.0,0.0,5.0,0.0,5.0,0.550257,0.509084,70.0,288.0,0.07392555717345907
48,1752132471,5.0,0.0,5.0,0.0,5.0,0.515692,0.456095,70.0,288.0,0.0749269091225442
49,1752132476,5.0,0.0,5.0,0.0,5.0,0.515692,0.456095,70.0,288.0,0.07662230140636528
50,1752132481,5.0,0.0,5.0,0.0,5.0,0.515692,0.456095,70.0,288.0,0.075588874475843
51,1752132486,5.0,0.0,5.0,0.0,5.0,0.515692,0.456095,70.0,288.0,0.06739635886889597
52,1752132491,5.0,0.0,5.0,0.0,5.0,0.515692,0.456095,70.0,288.0,0.07062118379066956
53,1752132496,5.0,0.0,5.0,0.0,5.0,0.515692,0.456095,70.0,288.0,0.07180325965592743
54,1752132501,5.0,0.0,5.0,0.0,5.0,0.465856,0.427461,70.0,288.0,0.07140546817598942
55,1752132506,5.0,0.0,5.0,0.0,5.0,0.465856,0.427461,70.0,288.0,0.07087375068912971
56,1752132511,5.0,0.0,5.0,0.0,5.0,0.465856,0.427461,70.0,288.0,0.06986921779834018
57,1752132516,5.0,0.0,5.0,0.0,5.0,0.465856,0.427461,70.0,288.0,0.06972220616439302
58,1752132521,5.0,0.0,5.0,0.0,5.0,0.465856,0.427461,70.0,288.0,0.07003584680812958
59,1752132526,5.0,0.0,5.0,0.0,5.0,0.465856,0.427461,70.0,288.0,0.07224667436196007
60,1752132531,5.0,0.0,5.0,0.0,5.0,0.456306,0.414614,70.0,288.0,0.06947423639165609
