,index,srv-reservation_autoscaler_requested_pods,srv-reservation_autoscaler_terminating_pods,srv-reservation_autoscaler_actual_pods,srv-reservation_activator_request_concurrency,srv-reservation_autoscaler_desired_pods,srv-reservation_autoscaler_stable_request_concurrency,srv-reservation_autoscaler_panic_request_concurrency,srv-reservation_autoscaler_target_concurrency_per_pod,srv-reservation_autoscaler_excess_burst_capacity,srv-reservation_container_cpu_usage_seconds_total
0,1752137499,2.0,0.0,1.0,0.0,2.0,0.053649,0.149043,30.0,-162.0,0.014538880381146846
1,1752137504,2.0,0.0,1.0,0.0,2.0,0.053649,0.149043,30.0,-162.0,0.017548999774508457
2,1752137509,2.0,0.0,1.0,0.0,2.0,0.132627,0.0,30.0,-161.0,0.01279835338125275
3,1752137514,2.0,0.0,1.0,0.0,2.0,0.132627,0.0,30.0,-161.0,0.015013922579298076
4,1752137519,2.0,0.0,1.0,0.16397240842499095,2.0,0.132627,0.0,30.0,-161.0,0.013316548376570404
5,1752137524,2.0,0.0,1.0,0.16397240842499095,2.0,0.132627,0.0,30.0,-161.0,0.013316548376570404
6,1752137529,2.0,0.0,1.0,0.16397240842499095,2.0,0.132627,0.0,30.0,-161.0,0.0019674687489749064
7,1752137534,2.0,0.0,1.0,0.16397240842499095,2.0,0.132627,0.0,30.0,-161.0,0.0023793669017549623
8,1752137539,2.0,0.0,1.0,0.16397240842499095,2.0,0.457072,0.0,30.0,-161.0,0.001896414928004702
9,1752137544,2.0,0.0,1.0,0.16397240842499095,2.0,0.457072,0.0,30.0,-161.0,0.001896414928004702
10,1752137549,2.0,0.0,1.0,0.0,2.0,0.457072,0.0,30.0,-161.0,0.0023781683689050254
11,1752137554,2.0,0.0,1.0,0.0,2.0,0.457072,0.0,30.0,-161.0,0.0025461319930069914
12,1752137559,2.0,0.0,1.0,0.0,2.0,0.457072,0.0,30.0,-161.0,0.0025461319930069914
13,1752137564,2.0,0.0,1.0,0.0,2.0,0.457072,0.0,30.0,-161.0,0.0033369875568402133
14,1752137569,2.0,0.0,1.0,0.0,2.0,2.198913,0.718908,30.0,-162.0,0.003085291734197731
15,1752137574,2.0,0.0,1.0,0.0,2.0,2.198913,0.718908,30.0,-162.0,0.003085291734197731
16,1752137579,2.0,0.0,1.0,0.0,2.0,2.198913,0.718908,30.0,-162.0,0.0036462922774959075
17,1752137584,2.0,0.0,1.0,0.0,2.0,2.198913,0.718908,30.0,-162.0,0.004282687786165077
18,1752137589,2.0,0.0,1.0,0.0,2.0,2.198913,0.718908,30.0,-162.0,0.004282687786165077
19,1752137594,2.0,0.0,1.0,0.0,2.0,2.198913,0.718908,30.0,-162.0,0.0034574552135966928
20,1752137599,2.0,0.0,1.0,0.0,2.0,1.854496,-1e-06,30.0,-161.0,0.003716907908537867
21,1752137604,2.0,0.0,1.0,0.0,2.0,1.854496,-1e-06,30.0,-161.0,0.0031860715107335175
22,1752137609,2.0,0.0,1.0,0.0,2.0,1.854496,-1e-06,30.0,-161.0,0.0028053016117780953
23,1752137614,2.0,0.0,1.0,0.0,2.0,1.854496,-1e-06,30.0,-161.0,0.0018390886518300502
24,1752137619,2.0,0.0,1.0,0.0,2.0,1.854496,-1e-06,30.0,-161.0,0.0018390886518300502
25,1752137624,2.0,0.0,1.0,0.0,2.0,1.854496,-1e-06,30.0,-161.0,0.0009079327958643618
26,1752137629,2.0,0.0,1.0,0.0,2.0,0.033677,-1e-06,30.0,-161.0,0.0009079327958643618
27,1752137634,2.0,0.0,1.0,0.0,2.0,0.033677,-1e-06,30.0,-161.0,0.0009079327958643618
28,1752137639,2.0,0.0,1.0,0.0,2.0,0.033677,-1e-06,30.0,-161.0,0.0008387997811501126
29,1752137644,2.0,0.0,1.0,0.0,2.0,0.033677,-1e-06,30.0,-161.0,0.000982374266428983
30,1752137649,2.0,0.0,1.0,0.0,2.0,0.033677,-1e-06,30.0,-161.0,0.000982374266428983
31,1752137654,2.0,0.0,1.0,0.0,2.0,0.033677,-1e-06,30.0,-161.0,0.0031227338255209467
