Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/hotels,25297,648,380.0,598.7600980939651,22.850491000099282,19845.991489999506,432.54868166185713,69.12888170576709,1.77078370341689,380,570,720,830,1200,1600,2600,4800,13000,16000,20000
GET,/recommendations,16064,0,71,311.50404287904536,16.08038900030806,23128.3980649996,439.43924302788844,43.89794662297673,0.0,71,170,380,470,650,1000,1700,2900,12000,18000,23000
POST,/reservation,420,0,400.0,542.351063485722,25.82380900003045,4691.91586099987,41.71190476190476,1.1477301781405769,0.0,400,530,680,750,1000,1300,1900,2500,4700,4700,4700
POST,/user,417,0,52,278.17019535251615,15.881631999945967,12457.022227999914,64.0,1.1395321054395728,0.0,52,150,280,440,600,1100,1600,2000,12000,12000,12000
,Aggregated,42198,648,240.0,485.6775099392867,15.881631999945967,23128.3980649996,427.63976965732974,115.31409061232397,1.77078370341689,240,470,590,680,1000,1400,2300,3900,12000,17000,23000
