Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/hotels,29818,29,670.0,1633.4875019856765,21.95863199995074,123520.26145300078,440.1915286068818,66.6223374914004,0.06479468063755488,670,1000,1300,1500,2400,5100,12000,21000,66000,123000,124000
GET,/recommendations,19059,0,370.0,1414.3936007241177,19.56642799996189,129912.99472299943,442.25505010756075,42.583510974867536,0.0,370,560,760,1100,2100,5400,14000,21000,71000,127000,130000
POST,/reservation,489,0,680.0,1805.4453170184026,59.678081999663846,85650.64093000001,41.65848670756646,1.092572373509115,0.0,680,930,1200,1400,2600,6800,15000,30000,86000,86000,86000
POST,/user,531,0,380.0,1443.4900251242423,19.36574399951496,35971.70839899991,64.0,1.1864129454669532,0.0,380,570,880,1100,2400,6700,19000,22000,36000,36000,36000
,Aggregated,49897,29,550.0,1549.4641748756987,19.36574399951496,129912.99472299943,433.0706254885063,111.48483378524399,0.06479468063755488,550,850,1200,1400,2400,5200,13000,21000,69000,123000,130000
