request_type,name,response_time,response_length,status_code
GET,/recommendations,6863.110489999599,212, 200
GET,/hotels,8466.186622999885,43, 200
GET,/hotels,459.8955080000451,43, 200
GET,/hotels,7373.303937999481,178, 500
GET,/hotels,4381.214973999704,178, 500
GET,/hotels,1379.9628209999355,178, 500
GET,/recommendations,75.21656599965354,902, 200
GET,/recommendations,84.17515400014963,215, 200
GET,/recommendations,66.45429899981536,902, 200
GET,/hotels,115.2901360001124,43, 200
GET,/hotels,592.3157420002099,43, 200
GET,/hotels,2486.262723999971,43, 200
GET,/hotels,166.72043500057043,43, 200
POST,/user,78.24659800007794,64, 200
GET,/hotels,2443.1706390005274,902, 200
GET,/hotels,2616.636725999342,902, 200
GET,/hotels,225.1189170001453,43, 200
GET,/recommendations,87.28100400003314,216, 200
GET,/hotels,659.7136960008356,178, 500
GET,/recommendations,30.87375900031475,902, 200
GET,/recommendations,20.75262100152031,204, 200
GET,/recommendations,28.451616999518592,204, 200
GET,/hotels,368.2966810010839,902, 200
GET,/recommendations,32.20978999888757,204, 200
GET,/hotels,65.60181799977727,43, 200
GET,/hotels,37.71411200068542,43, 200
GET,/recommendations,25.653581998994923,902, 200
GET,/recommendations,37.8726729995833,204, 200
GET,/hotels,33.80590599954303,43, 200
GET,/hotels,38.498768999488675,43, 200
GET,/hotels,36.07742900021549,43, 200
GET,/recommendations,99.66441100004886,902, 200
POST,/user,30.238993998864316,64, 200
GET,/hotels,60.433059001297806,43, 200
GET,/hotels,318.4876010000153,902, 200
GET,/hotels,273.1283480006823,902, 200
GET,/hotels,208.40321600007883,902, 200
GET,/hotels,200.36188599988236,902, 200
GET,/hotels,30.75594700021611,43, 200
GET,/hotels,133.4150069997122,43, 200
GET,/hotels,229.41265199915506,902, 200
GET,/hotels,280.865321001329,902, 200
GET,/hotels,266.3970400008111,902, 200
GET,/hotels,33.10974200030614,43, 200
GET,/recommendations,58.836963999056024,902, 200
GET,/hotels,202.33482999901753,902, 200
GET,/hotels,31.70660300020245,43, 200
GET,/hotels,73.28513599895814,43, 200
GET,/recommendations,30.483128000923898,217, 200
GET,/recommendations,25.723103999553132,204, 200
GET,/hotels,99.6566760004498,43, 200
GET,/hotels,32.54053399905388,43, 200
GET,/hotels,171.15206100061187,560, 200
GET,/recommendations,70.74597999962862,212, 200
GET,/hotels,28.71476700056519,43, 200
GET,/hotels,34.28557300139801,43, 200
GET,/recommendations,46.011622000150965,902, 200
GET,/recommendations,20.42663199972594,212, 200
GET,/recommendations,24.09212100064906,204, 200
GET,/hotels,45.05050299849245,43, 200
GET,/hotels,222.7131969993934,902, 200
GET,/hotels,356.7767870008538,902, 200
POST,/reservation,262.3123309986113,41, 200
GET,/hotels,254.16310299988254,902, 200
GET,/recommendations,29.25395199963532,212, 200
GET,/hotels,45.76038900086132,43, 200
GET,/hotels,34.29664000032062,43, 200
GET,/recommendations,21.39054799954465,215, 200
GET,/hotels,67.47011999868846,43, 200
GET,/hotels,296.57708600097976,902, 200
GET,/recommendations,33.97032999964722,902, 200
GET,/recommendations,34.68220399918209,204, 200
GET,/recommendations,92.44644200043695,204, 200
GET,/hotels,429.488649000632,902, 200
GET,/hotels,477.7349920004781,43, 200
GET,/hotels,268.77328699993086,902, 200
GET,/hotels,69.8352880008315,43, 200
GET,/recommendations,34.172130001024925,204, 200
GET,/hotels,266.98546999978134,902, 200
GET,/hotels,237.73626500042155,902, 200
GET,/hotels,235.38264600028924,902, 200
GET,/hotels,275.98583399958443,902, 200
GET,/hotels,52.56440100129112,43, 200
GET,/recommendations,39.590771000803215,217, 200
GET,/hotels,56.27703500067582,43, 200
GET,/recommendations,26.85815599943453,204, 200
GET,/recommendations,24.696238000615267,902, 200
GET,/hotels,33.64690399939718,43, 200
GET,/recommendations,22.406931000659824,902, 200
GET,/recommendations,53.45902000044589,215, 200
GET,/hotels,231.90509999949427,902, 200
GET,/recommendations,29.71541800070554,214, 200
GET,/hotels,37.40056199967512,43, 200
GET,/recommendations,22.69712799898116,212, 200
GET,/recommendations,38.2594920010888,902, 200
GET,/hotels,30.347735000759712,43, 200
GET,/hotels,49.57324000133667,43, 200
GET,/recommendations,30.67928100063,204, 200
GET,/hotels,43.148544000359834,43, 200
GET,/hotels,405.08512599990354,902, 200
GET,/hotels,50.92697100008081,43, 200
GET,/recommendations,37.795709000420175,214, 200
GET,/recommendations,43.30291299993405,902, 200
GET,/hotels,135.64983200012648,902, 200
GET,/hotels,36.948402999769314,43, 200
GET,/hotels,264.6268990010867,902, 200
GET,/hotels,69.64320099905308,43, 200
GET,/hotels,61.10476399953768,43, 200
GET,/recommendations,22.420273000534507,902, 200
GET,/hotels,135.57538100030797,902, 200
GET,/recommendations,22.132901000077254,204, 200
GET,/recommendations,32.33179100061534,204, 200
GET,/hotels,35.074891999101965,43, 200
GET,/recommendations,34.29279900046822,902, 200
GET,/hotels,262.7591179989395,902, 200
GET,/hotels,358.9603030013677,902, 200
GET,/hotels,49.85265600043931,43, 200
GET,/hotels,456.2561080001615,902, 200
GET,/hotels,82.41738699871348,43, 200
GET,/hotels,388.2946430003358,902, 200
GET,/recommendations,53.65626899947529,204, 200
GET,/recommendations,43.89081799854466,902, 200
GET,/recommendations,22.221629000341636,902, 200
GET,/recommendations,92.88171300067916,212, 200
GET,/recommendations,29.047858000922133,204, 200
GET,/hotels,332.339108999804,902, 200
GET,/recommendations,77.56758899995475,204, 200
GET,/hotels,54.51924600129132,43, 200
GET,/recommendations,77.43350999953691,902, 200
GET,/hotels,178.6951140002202,560, 200
GET,/recommendations,28.672987999016186,902, 200
GET,/recommendations,50.58612699940568,204, 200
GET,/hotels,24.40516600108822,43, 200
GET,/hotels,259.9977769987163,902, 200
GET,/hotels,175.1761270006682,902, 200
GET,/recommendations,20.69461099927139,215, 200
GET,/recommendations,49.70642899934319,214, 200
GET,/recommendations,35.35212600036175,902, 200
GET,/hotels,243.68796900125744,902, 200
POST,/reservation,255.12051000077918,41, 200
GET,/recommendations,19.971973000792786,215, 200
GET,/hotels,49.37280200101668,43, 200
GET,/recommendations,29.236702999696718,214, 200
GET,/hotels,159.6736229985254,902, 200
GET,/hotels,35.46529500090401,43, 200
GET,/hotels,231.79617900132143,902, 200
GET,/recommendations,57.76664199947845,902, 200
GET,/hotels,37.61576299984881,43, 200
GET,/recommendations,26.434716999574448,902, 200
GET,/hotels,228.83913599980588,902, 200
GET,/hotels,367.42698899979587,902, 200
GET,/recommendations,36.71982299965748,204, 200
GET,/hotels,463.6255280001933,902, 200
GET,/hotels,245.327463000649,902, 200
GET,/recommendations,47.89495499971963,215, 200
GET,/recommendations,42.1538420014258,902, 200
