,index,srv-search_autoscaler_requested_pods,srv-search_autoscaler_terminating_pods,srv-search_autoscaler_actual_pods,srv-search_activator_request_concurrency,srv-search_autoscaler_desired_pods,srv-search_autoscaler_stable_request_concurrency,srv-search_autoscaler_panic_request_concurrency,srv-search_autoscaler_target_concurrency_per_pod,srv-search_autoscaler_excess_burst_capacity,srv-search_container_cpu_usage_seconds_total
0,1752143696,5.0,0.0,5.0,0.0,5.0,5.455661,4.833602,70.0,284.0,0.24771768004621866
1,1752143701,5.0,0.0,5.0,0.0,5.0,5.455661,4.833602,70.0,284.0,0.3092613080464491
2,1752143706,5.0,0.0,5.0,0.0,5.0,5.455661,4.833602,70.0,284.0,0.37728587202360336
3,1752143711,5.0,0.0,5.0,0.0,5.0,5.455661,4.833602,70.0,284.0,0.445013188983926
4,1752143716,5.0,0.0,5.0,0.0,5.0,8.700595,8.06152,70.0,280.0,0.5270526941661562
5,1752143721,5.0,0.0,5.0,0.0,5.0,8.700595,8.06152,70.0,280.0,0.5930741173758699
6,1752143726,5.0,0.0,5.0,0.0,5.0,8.700595,8.06152,70.0,280.0,0.6617389628974422
7,1752143731,5.0,0.0,5.0,0.0,5.0,8.700595,8.06152,70.0,280.0,0.703316588680304
8,1752143736,5.0,0.0,5.0,0.0,5.0,8.700595,8.06152,70.0,280.0,0.705995981004764
9,1752143741,5.0,0.0,5.0,0.0,5.0,8.700595,8.06152,70.0,280.0,0.7364378214348368
10,1752143746,5.0,0.0,5.0,0.0,5.0,7.545747,8.909476,70.0,280.0,0.7989494061152734
11,1752143751,5.0,0.0,5.0,0.0,5.0,7.545747,8.909476,70.0,280.0,0.811226348403884
12,1752143756,5.0,0.0,5.0,0.0,5.0,7.545747,8.909476,70.0,280.0,0.8242647290166042
13,1752143761,5.0,0.0,5.0,0.0,5.0,7.545747,8.909476,70.0,280.0,0.823523791022495
14,1752143766,5.0,0.0,5.0,0.0,5.0,7.545747,8.909476,70.0,280.0,0.8657642829528585
15,1752143771,5.0,0.0,5.0,0.0,5.0,7.545747,8.909476,70.0,280.0,0.8754177400254151
16,1752143776,5.0,0.0,5.0,0.0,5.0,11.511839,20.145799,70.0,268.0,0.9103743739425562
17,1752143781,5.0,0.0,5.0,0.0,5.0,11.511839,20.145799,70.0,268.0,0.8868771687220149
18,1752143786,5.0,0.0,5.0,0.0,5.0,11.511839,20.145799,70.0,268.0,0.9468156823643578
19,1752143791,5.0,0.0,5.0,0.0,5.0,11.511839,20.145799,70.0,268.0,0.9603189442264711
20,1752143796,5.0,0.0,5.0,0.0,5.0,11.511839,20.145799,70.0,268.0,0.9821789814414595
21,1752143801,5.0,0.0,5.0,0.0,5.0,11.511839,20.145799,70.0,268.0,1.0066053639487613
22,1752143806,5.0,0.0,5.0,0.0,5.0,23.115622,26.456503,70.0,262.0,0.9884432446862419
23,1752143811,5.0,0.0,5.0,0.0,5.0,23.115622,26.456503,70.0,262.0,0.9872308190351886
24,1752143816,5.0,0.0,5.0,0.0,5.0,23.115622,26.456503,70.0,262.0,0.9961794303525078
25,1752143821,5.0,0.0,5.0,0.0,5.0,23.115622,26.456503,70.0,262.0,1.0299675246176996
26,1752143826,5.0,0.0,5.0,0.0,5.0,23.115622,26.456503,70.0,262.0,1.0419053264420537
27,1752143831,5.0,0.0,5.0,0.0,5.0,23.115622,26.456503,70.0,262.0,1.0507364636174805
28,1752143836,5.0,0.0,5.0,0.0,5.0,32.459115,21.786985,70.0,267.0,0.9886321428433221
29,1752143841,5.0,0.0,5.0,0.0,5.0,32.459115,21.786985,70.0,267.0,1.0599491637310268
30,1752143846,5.0,0.0,5.0,0.0,5.0,32.459115,21.786985,70.0,267.0,1.06181448164299
31,1752143851,5.0,0.0,5.0,0.0,5.0,32.459115,21.786985,70.0,267.0,1.0658450428965875
32,1752143856,5.0,0.0,5.0,0.0,5.0,32.459115,21.786985,70.0,267.0,1.066309840720047
33,1752143861,5.0,0.0,5.0,0.0,5.0,32.459115,21.786985,70.0,267.0,1.0253723460718303
34,1752143866,5.0,0.0,5.0,0.0,5.0,28.889934,28.024424,70.0,260.0,1.0700710674362428
35,1752143871,5.0,0.0,5.0,0.0,5.0,28.889934,28.024424,70.0,260.0,1.0217837398962886
36,1752143876,5.0,0.0,5.0,0.0,5.0,28.889934,28.024424,70.0,260.0,1.017564907953038
37,1752143881,5.0,0.0,5.0,0.0,5.0,28.889934,28.024424,70.0,260.0,1.006087067038344
38,1752143886,5.0,0.0,5.0,0.0,5.0,28.889934,28.024424,70.0,260.0,1.0212765262705936
39,1752143891,5.0,0.0,5.0,0.0,5.0,28.889934,28.024424,70.0,260.0,1.0085332055519658
40,1752143896,5.0,0.0,5.0,0.0,5.0,25.383873,29.538111,70.0,259.0,1.032512362029584
41,1752143901,5.0,0.0,5.0,0.0,5.0,25.383873,29.538111,70.0,259.0,1.0173426627135769
42,1752143906,5.0,0.0,5.0,0.0,5.0,25.383873,29.538111,70.0,259.0,0.9910633641821307
43,1752143911,5.0,0.0,5.0,0.0,5.0,25.383873,29.538111,70.0,259.0,0.9727485845963805
44,1752143916,5.0,0.0,5.0,0.0,5.0,25.383873,29.538111,70.0,259.0,0.925170930245005
